2020-21 Low Income Schools Percent Low Income,,,,
Private and Nonpublic Schools,,,,
,,,,
AUN,School Name,County Name,School District,Percent
210145003,Our Lady of Victory School,Centre,State College Area SD,7.20
203024605,Our Lady Sacred Heart HS,Allegheny,Moon Area SD,55.00
226515302,Our Mother Consolation,Philadelphia,Philadelphia City SD,2.30
226515352,Our Mother of Sorrow School,Philadelphia,Philadelphia City SD,46.00
213365002,Our Mother Perpetual Help,Lancaster,Ephrata Area SD,21.00
300656550,Outside in School Inc,Westmoreland,Ligonier Valley SD,100.00
300516560,Overbrook Presby Church Preschool and Kindergarten,Philadelphia,Philadelphia City SD,40.00
300516590,Overbrook School for Blind,Philadelphia,Philadelphia City SD,56.90
229544802,Overcomers Christian Academy,Schuylkill,Tamaqua Area SD,0.00
213387682,Owl Creek School,Lebanon,Eastern Lebanon County SD,0.00
228034504,Owl Hollow Amish School,Indiana,Armstrong SD,0.00
300027200,Pace School,Allegheny,Pittsburgh SD,67.50
300175000,Paint and Play School,Clearfield,DuBois Area SD,0.00
216551253,Palace Creek Mennonite School,Snyder,Selinsgrove Area SD,0.00
205200001,Palmer Amish School,Crawford,Conneaut SD,0.00
213360040,Paradise Lane School,Lancaster,Pequea Valley SD,0.00
300371000,Parents Preschool Ellwood City,Lawrence,Ellwood City Area SD,0.00
213360043,Parkside Amish School,Lancaster,Solanco SD,0.00
212285403,Path Valley Christian School,Franklin,Fannett-Metal SD,100.00
300466670,Pathway School,Montgomery,Norristown Area SD,69.80
224156352,Peacedale Amish School,Chester,Oxford Area SD,0.00
213360031,Peaceful View School,Lancaster,Conestoga Valley SD,0.00
210140000,Peach Lane Amish School,Centre,Penns Valley Area SD,0.00
213365552,Peach Lane School,Lancaster,Pequea Valley SD,0.00
222099202,Pen Ryn School,Bucks,Pennsbury SD,0.00
213360069,Pencroft School,Lancaster,Penn Manor SD,0.00
223465462,Penn Christian Academy,Montgomery,Norristown Area SD,41.70
300104280,Penn Christian Academy of Butler County Inc,Butler,South Butler County SD,21.40
213360051,Penn Johns Parochial School,Lancaster,Conestoga Valley SD,0.00
300075750,Penn Mont Academy,Blair,Altoona Area SD,8.70
216551303,Penn View Christian Academy,Snyder,Midd-West SD,0.00
216550001,Penns Creek School,Snyder,Midd-West SD,0.00
213364235,Pennsy Ridge School,Lancaster,Solanco SD,0.00
213365652,Pennytown Mennonite School,Lancaster,Eastern Lancaster County SD,0.00
213365672,Pequea Christian School,Lancaster,Pequea Valley SD,0.00
213360022,Pequea Mennonite School,Lancaster,Eastern Lancaster County SD,0.00
223465502,Perkiomen School,Montgomery,Upper Perkiomen SD,43.50
215505103,Perry View Parochial School,Perry,West Perry SD,0.00
325230014,Phebe Anna Thorne Kindergarten,Delaware,Haverford Township SD,0.00
300466850,Phebe Anna Thorne School,Montgomery,Lower Merion SD,0.00
224158902,Phelps School,Chester,Great Valley SD,0.00
222095502,Philadelphia Christian Center Academy,Bucks,Bensalem Township SD,26.90
226510086,Philadelphia Classical School,Philadelphia,Philadelphia City SD,10.00
226510071,Philadelphia Free School,Philadelphia,Philadelphia City SD,88.60
223465712,Philadelphia Montgomery Christian Academy,Montgomery,Springfield Township SD,0.00
226515462,Philadelphia School,Philadelphia,Philadelphia City SD,33.90
226518471,Philly Agile Learning Community School,Philadelphia,Philadelphia City SD,8.30
213360028,Picadilly Ridge School,Lancaster,Solanco SD,0.00
213360048,Pieffer Hill Parochial School,Lancaster,Eastern Lancaster County SD,0.00
204436004,Pilgrim Fellowship School,Mercer,Commodore Perry SD,0.00
224150013,Pin Oak Amish School,Chester,Twin Valley SD,0.00
224155602,Pine Crest Amish School,Lancaster,Pequea Valley SD,0.00
213367736,Pine Curve School,Lancaster,Octorara Area SD,0.00
214065502,Pine Forge Academy,Berks,Boyertown Area SD,0.00
228326005,Pine Grove Amish School,Indiana,Armstrong SD,0.00
213365702,Pine Grove Amish School,Lancaster,Conestoga Valley SD,0.00
211446396,Pine Grove Amish School,Mifflin,Mifflin County SD,0.00
209420216,Pine Grove Amish School,McKean,Port Allegany SD,0.00
210179626,Pine Grove School,Clearfield,Clearfield Area SD,0.00
229544649,Pine Haven Mennonite School,Schuylkill,Pine Grove Area SD,0.00
204436154,Pine Hollow School,Mercer,Lakeview SD,0.00
213365732,Pine Knob School,Lancaster,Pequea Valley SD,0.00
213383733,Pine Meadow Parochial School,Lebanon,Northern Lebanon SD,0.00
228326025,Pine Ridge Amish School,Indiana,Marion Center Area SD,0.00
205250005,Pine Ridge School,Warren,Warren County SD,0.00
206615004,Pine Valley Amish School,Crawford,Titusville Area SD,0.00
206331804,Pine Valley Parochial School,Jefferson,Punxsutawney Area SD,0.00
217414601,Pine Woods Nippenose Valley,Lycoming,Jersey Shore Area SD,0.00
208075305,Piney Creek Parochial School,Blair,Spring Cove SD,0.00
202024645,Pittsburgh New Church School,Allegheny,Pittsburgh SD,12.50
202024675,Pittsburgh Urban Christian School,Allegheny,Wilkinsburg Borough SD,48.90
323460039,Play and Learn,Montgomery,Hatboro-Horsham SD,100.00
300466785,Play and Learn,Montgomery,Lower Merion SD,0.00
323460038,Play and Learn,Montgomery,Lower Merion SD,0.00
323460032,Play and Learn Centers,Montgomery,Abington SD,41.20
300462290,Play and Learn Centers,Montgomery,Hatboro-Horsham SD,0.00
300463310,Play and Learn Centers,Montgomery,Methacton SD,33.30
323460033,Play and Learn Centers,Montgomery,North Penn SD,31.60
300462300,Play and Learn Centers,Montgomery,Upper Dublin SD,60.00
300330001,Playhouse Childrens Center,Jefferson,Punxsutawney Area SD,0.00
303020074,PLEA School,Allegheny,Wilkinsburg Borough SD,73.10
213365782,Pleasant Grove School,Lancaster,Pequea Valley SD,0.00
212675603,Pleasant Hill Christian School,York,Spring Grove Area SD,0.00
213385253,Pleasant Hill Parochial School,Lebanon,Northern Lebanon SD,0.00
213365802,Pleasant Valley Mennonite School,Lancaster,Ephrata Area SD,0.00
213365832,Pleasant Valley Parochial School,Lancaster,Eastern Lancaster County SD,0.00
205205554,Pleasant Valley School,Crawford,Conneaut SD,0.00
213360073,Pleasant Valley School,Lancaster,Eastern Lancaster County SD,0.00
228037849,Pleasant View,Armstrong,Armstrong SD,0.00
213365852,Pleasant View Amish School,Lancaster,Conestoga Valley SD,0.00
216496865,Pleasant View Parochial School,Northumberland,Warrior Run SD,0.00
204430000,Pleasant View School,Mercer,Lakeview SD,0.00
206320001,Pleasant View School,Indiana,Punxsutawney Area SD,0.00
222090010,Plumstead Christian School,Bucks,Central Bucks SD,5.30
222095552,Plumstead Christian School,Bucks,Central Bucks SD,4.10
223465702,Plymouth Meeting Friends School,Montgomery,Colonial SD,2.70
220456051,Pocono Adventist Christian School,Monroe,Stroudsburg Area SD,0.00
300514330,Politz Hebrew Academy,Philadelphia,Philadelphia City SD,83.90
213365882,Pond View,Lancaster,Solanco SD,0.00
223460602,Pope John Paul II High School,Montgomery,Spring-Ford Area SD,0.00
224151682,Pope John Paul II Regional Catholic Elementary School,Chester,Coatesville Area SD,5.40
211445603,Poplar Grove School,Mifflin,Mifflin County SD,0.00
204106004,Portersville Christian School,Butler,Slippery Rock Area SD,0.00
212280005,Portico River Brethren School,Franklin,Chambersburg Area SD,0.00
209535488,Potter County Christian School,Potter,Port Allegany SD,66.70
203021385,Praise Christian Academy,Allegheny,East Allegheny SD,0.00
300104550,Preschool Place of Glade Run,Butler,Mars Area SD,0.00
223465802,Presentation BVM School,Montgomery,Cheltenham SD,24.30
302020059,Pressley Ridge Career Development Center,Allegheny,Pittsburgh SD,100.00
307650031,Pressley Ridge Day School Greensburg,Westmoreland,Greensburg Salem SD,92.90
300028220,Pressley Ridge Day School-Pittsburgh,Allegheny,Pittsburgh SD,96.90
308110012,Pressley Ridge Johnstown,Cambria,Richland SD,92.40
302020006,Pressley Ridge School for Autism,Allegheny,Pittsburgh SD,100.00
303020022,Pressley Ridge School for the Deaf Program,Allegheny,Pittsburgh SD,100.00
300657350,Prince of Peace Nursery School,Westmoreland,Greater Latrobe SD,0.00
226515532,Project Learn School,Philadelphia,Philadelphia City SD,75.00
300364050,Prospect Grove High School,Lancaster,Hempfield SD,100.00
212286339,Providence Christian Academy,Franklin,Chambersburg Area SD,52.60
203024685,Providence Heights Alpha Sch,Allegheny,North Allegheny SD,6.90
212285803,Providence School - Pidgeon Hill,Franklin,Waynesboro Area SD,0.00
300025390,Pumpkin Patch Preschool Inc,Allegheny,Moon Area SD,0.00
228323722,Pumpkin Ridge,Indiana,Armstrong SD,0.00
210177501,Punkin Ridge School,Clearfield,Harmony Area SD,0.00
206336004,Punxsutawney Christian Sch -Ele Lvl,Jefferson,Punxsutawney Area SD,45.00
223469482,Quaker School At Horsham,Montgomery,Hatboro-Horsham SD,0.00
222095802,Quakertown Christian School,Bucks,Quakertown Community SD,31.90
215213603,Quarry Hill School,Cumberland,Shippensburg Area SD,0.00
213365892,Quarry Road School,Lancaster,Lancaster SD,0.00
210140008,Quarry Road School,Centre,Penns Valley Area SD,0.00
226515392,Quba Institute of Arabic & Islamic Studies,Philadelphia,Philadelphia City SD,56.80
207657305,Queen of Angels Catholic School,Westmoreland,Norwin SD,21.00
223460019,Queen of Angels Regional Catholic School,Montgomery,Upper Moreland Township SD,11.80
300467631,R&R Perelman Jewish D S-Forman,Montgomery,Cheltenham SD,0.00
300467630,R&R Perelman Jewish D S-Stern,Montgomery,Lower Merion SD,0.00
325230994,Rabbit Hill Nursery School,Delaware,Springfield SD,0.00
215500000,Raccoon Valley Amish School,Perry,Greenwood SD,0.00
205250006,Railroad Amish School,Warren,Warren County SD,0.00
300462700,Rainbow Express Preschool,Montgomery,North Penn SD,33.30
300636500,Rainbows End Learning Center,Washington,Washington SD,0.00
215220000,Rakers Mill School,Dauphin,Upper Dauphin Area SD,0.00
224155682,Rattle Snake Run School,Chester,Octorara Area SD,0.00
214066202,Reading SDA Junior Academy,Berks,Reading SD,76.50
321399442,Red Door Early Learning Center,Lehigh,Southern Lehigh SD,0.00
213365922,Red Hill Parochial School,Lancaster,Eastern Lancaster County SD,0.00
212675703,Red Lion Christian School,York,Red Lion Area SD,0.00
326510160,Red Lion Elementary School,Philadelphia,Philadelphia City SD,33.30
206207784,Red Oak School,Crawford,Titusville Area SD,0.00
211340001,Red Rock School,Juniata,Juniata County SD,0.00
213365942,Red Well School,Lancaster,Pequea Valley SD,0.00
303020084,Redeemer Lutheran School-Oakmont,Allegheny,Riverview SD,0.00
203024715,Redeemer Lutheran School-Verona,Allegheny,Penn Hills SD,32.40
213365952,Refton School,Lancaster,Solanco SD,0.00
322095580,Refuge Child Care Academy,Bucks,Bristol Township SD,0.00
222095986,Regina Academy at St John the Baptist,Bucks,Palisades SD,19.50
223460008,Regina Angelorum Academy,Montgomery,Lower Merion SD,15.40
223460007,Regina Coeli Academy,Montgomery,Abington SD,0.00
224150016,Regina Luminis Academy,Chester,Tredyffrin-Easttown SD,0.00
214060003,Rehrersburg Christian School,Berks,Tulpehocken Area SD,0.00
213366002,Reidenbach Parochial School,Lancaster,Eastern Lancaster County SD,0.00
213385803,Reistville School,Lebanon,Eastern Lebanon County SD,0.00
206336209,Reitz Crossing Amish School,Jefferson,Brookville Area SD,0.00
221390009,Resurrected Life Childrens Academy,Lehigh,Allentown City SD,100.00
213367202,Resurrection Catholic School,Lancaster,Lancaster SD,63.60
226515552,Resurrection Regional Catholic School,Philadelphia,Philadelphia City SD,54.40
326513292,Revolution School,Philadelphia,Philadelphia City SD,75.00
227046205,Rhema Christian School,Allegheny,Moon Area SD,14.00
300115000,Richland Academy,Cambria,Richland SD,0.00
216600000,Ridge View Parochial School,Union,Lewisburg Area SD,0.00
211346003,Ridgeside School,Juniata,Juniata County SD,0.00
216470000,Ridgeview Amish School,Montour,Warrior Run SD,0.00
225236402,Ridley Area YMCA Chld Corner K,Delaware,Ridley SD,0.00
215506407,Rippling Creek School,Perry,West Perry SD,0.00
218405390,River of Life Christian Academy,Luzerne,Lake-Lehman SD,0.00
216601753,River Valley Nature School,Union,Lewisburg Area SD,0.00
222092352,River Valley Waldorf School,Bucks,Palisades SD,0.00
213365062,River View Amish School,Lancaster,Penn Manor SD,0.00
300463010,Robert J Wilf Preschool & Kindergarten,Montgomery,Lower Merion SD,0.00
224155507,Robin Ridge School,Chester,Oxford Area SD,0.00
203024755,Robinson Township Christian School,Allegheny,Montour SD,13.90
206331158,Rock Dump School,Jefferson,Punxsutawney Area SD,0.00
215500008,Rock Hollow School,Perry,West Perry SD,0.00
307650013,Rocking Horse Preschool,Westmoreland,Hempfield Area SD,0.00
211343032,Rockland Sunbeams Amish School,Juniata,Juniata County SD,0.00
213366522,Rockvale School,Lancaster,Conestoga Valley SD,0.00
210145233,Rockville School,Centre,Penns Valley Area SD,0.00
213386003,Rocky Ledge School,Lebanon,Eastern Lebanon County SD,0.00
206336707,Rocky Ridge Amish School,Jefferson,Punxsutawney Area SD,0.00
228324353,Rocky Ridge Amish School,Indiana,Purchase Line SD,0.00
213366502,Rocky Ridge School,Lancaster,Conestoga Valley SD,0.00
213360086,Rocky Springs School,Lancaster,Lampeter-Strasburg SD,0.00
215214083,Rocky View Parochial School,Cumberland,Big Spring SD,0.00
215220004,Rolling Acres School,Dauphin,Upper Dauphin Area SD,0.00
212675733,Rolling Ridge School,York,South Eastern SD,0.00
226515602,Roman Catholic High School,Philadelphia,Philadelphia City SD,21.70
225230005,Rose Tree Day School,Delaware,Rose Tree Media SD,0.00
228326255,Rose Valley School,Indiana,Marion Center Area SD,0.00
210177398,Ross Road School,Clearfield,Curwensville Area SD,0.00
205250004,Round Hill School,Warren,Warren County SD,0.00
210144148,Round Top Amish School,Centre,Penns Valley Area SD,0.00
226514088,Roxborough Christian School,Philadelphia,Philadelphia City SD,25.80
300157200,Royer-Greaves School for the Blind,Chester,Great Valley SD,0.00
205206004,Rundell Amish Parochial,Crawford,Conneaut SD,0.00
215214203,Running Pump Rd Parochial Sch,Cumberland,Big Spring SD,0.00
206168390,Rustling Maples,Clarion,Keystone SD,0.00
300028360,RYF Preschool,Allegheny,Pine-Richland SD,0.00
213366562,Rynear Road School,Lancaster,Solanco SD,0.00
202024855,Sacred Heart Elementary School,Allegheny,Pittsburgh SD,26.90
221397002,Sacred Heart of Jesus School,Lehigh,Allentown City SD,76.10
213367002,Sacred Heart of Jesus School,Lancaster,Lancaster SD,21.90
211447003,Sacred Heart of Jesus School,Mifflin,Mifflin County SD,36.60
225237052,Sacred Heart School,Delaware,Haverford Township SD,0.00
214067002,Sacred Heart School,Berks,Wyomissing Area SD,19.70
211310000,Saddlers Run School,Huntingdon,Huntingdon Area SD,0.00
205255504,Saint Jude School,Erie,Millcreek Township SD,17.80
227047605,Saint Monica Catholic Academy,Beaver,Big Beaver Falls Area SD,40.40
206337004,Saints Cosmas & Damian School,Jefferson,Punxsutawney Area SD,33.80
226515695,Saints Tabernacle Day School,Philadelphia,Philadelphia City SD,100.00
213367022,Salem Amish School,Lancaster,Solanco SD,0.00
221397153,Salem Christian School,Lehigh,East Penn SD,0.00
223467082,Salford Mennonite Kindergarten,Montgomery,Souderton Area SD,0.00
213367027,Salisbury Heights School,Lancaster,Pequea Valley SD,0.00
215220009,Samuel School,Dauphin,Central Dauphin SD,0.00
224157052,Sandy Hill School,Chester,Coatesville Area SD,0.00
210180003,Sandy Ridge School,Clinton,Keystone Central SD,0.00
305255856,Sarah A Reed Childrens Ctr - Hamilton,Erie,Erie City SD,100.00
206335945,Sawmill Road School,Jefferson,Punxsutawney Area SD,0.00
213362756,Scalpy Hollow School,Lancaster,Solanco SD,0.00
217410000,Scenic Mountain Parochial School,Lycoming,Montgomery Area SD,0.00
213367473,Scenic Ridge Amish School,Lancaster,Donegal SD,0.00
210170001,Scenic View School,Clearfield,DuBois Area SD,0.00
215220012,Scenic View School,Dauphin,Upper Dauphin Area SD,0.00
213381960,Schaefferstown Mennonite High School,Lebanon,Eastern Lebanon County SD,0.00
213367042,Scheaffer Mennnonite School,Lancaster,Conestoga Valley SD,0.00
225239202,School in Rose Valley,Delaware,Wallingford-Swarthmore SD,0.00
226500000,School of Faith in God,Philadelphia,Spring-Ford Area SD,0.00
222097102,School of Saint Jude,Bucks,Central Bucks SD,0.00
326518538,Schuylkill Center for Environmental Education,Philadelphia,Philadelphia City SD,0.00
216497553,Schwaben Creek School,Northumberland,Line Mountain SD,0.00
300097130,Scottsville Preschool,Bucks,Neshaminy SD,0.00
219357301,Scranton Hebrew Day School,Lackawanna,Scranton SD,81.50
219357401,Scranton Preparatory School,Lackawanna,Scranton SD,0.00
228320007,Seeds of Faith Christian Academy,Indiana,Marion Center Area SD,18.60
203025205,Serra Catholic High School,Allegheny,McKeesport Area SD,64.20
202025475,Serra Catholic HS,Allegheny,McKeesport Area SD,81.80
205206804,Seton Catholic School,Crawford,Crawford Central SD,18.10
307650037,Seton Hill Univ Child Dev Ctr,Westmoreland,Greensburg Salem SD,0.00
203024805,Seton Lasalle High School,Allegheny,Mt Lebanon SD,16.60
300518275,Settlement Music School,Philadelphia,Philadelphia City SD,0.00
215227103,Seven Sorrows BVM School,Dauphin,Middletown Area SD,45.50
203025225,Sewickley Academy,Allegheny,Quaker Valley SD,0.00
226515872,Shaare Shamayim-Beth Judah Kdg,Philadelphia,Philadelphia City SD,0.00
211340003,Shade Mountain Amish School,Juniata,Midd-West SD,0.00
211347003,Shade Mountain Christian School,Juniata,Juniata County SD,0.00
211447073,Shady Acre School,Mifflin,Mifflin County SD,0.00
213360008,Shady Glade School,Lancaster,Pequea Valley SD,0.00
211447103,Shady Grove Amish School,Mifflin,Mifflin County SD,0.00
224157232,Shady Grove Amish School,Chester,Twin Valley SD,0.00
216604503,Shady Grove Christian School,Union,Mifflinburg Area SD,0.00
212286103,Shady Grove Mennonite School,Franklin,Greencastle-Antrim SD,0.00
216551833,Shady Grove Parochial School,Snyder,Selinsgrove Area SD,0.00
208070000,Shady Grove School,Blair,Spring Cove SD,0.00
224157272,Shady Lane Amish Parochial Sch,Chester,Oxford Area SD,0.00
228037154,Shady Lane Amish School,Indiana,Armstrong SD,0.00
210175404,Shady Lane Amish School,Clearfield,Harmony Area SD,0.00
215210003,Shady Lane Amish School,Cumberland,Shippensburg Area SD,0.00
205204875,Shady Lane School,Crawford,Corry Area SD,0.00
204434454,Shady Maple Amish Parochial,Mercer,Lakeview SD,0.00
204436205,Shady Maple School,Mercer,Wilmington Area SD,0.00
210141169,Shady Meadow School,Centre,Penns Valley Area SD,0.00
206160002,Shady Nook Amish School,Clarion,Keystone SD,0.00
208078705,Shady Pond School,Blair,Tyrone Area SD,0.00
228037164,Shady Run Amish School,Indiana,Armstrong SD,0.00
203022675,Shady Side Academy Country Day School,Allegheny,Fox Chapel Area SD,2.40
203025245,Shady Side Academy Junior Sch,Allegheny,Pittsburgh SD,23.10
203025265,Shady Side Academy Middle Sch,Allegheny,Fox Chapel Area SD,27.00
203025255,Shady Side Academy Senior School,Allegheny,Fox Chapel Area SD,12.20
211441525,Shale Bank Amish School,Mifflin,Mifflin County SD,0.00
212286503,Shalom Christian Academy,Franklin,Chambersburg Area SD,13.20
213360039,Shalom Mennonite School,Lancaster,Eastern Lancaster County SD,0.00
228032228,Shannock Valley Amish School,Armstrong,Armstrong SD,0.00
229545509,Shenandoah Christian School,Schuylkill,Shenandoah Valley SD,0.00
204430003,Shenango Valley Faith Academy,Mercer,Sharpsville Area SD,77.80
204376804,Shepherd School,Lawrence,Wilmington Area SD,0.00
226510011,Shepherds Christian Academy,Philadelphia,Philadelphia City SD,100.00
215507003,Shermans View Amish School,Perry,West Perry SD,0.00
223469502,Shipley School,Montgomery,Lower Merion SD,0.00
223460390,Shipley School Lower Campus,Montgomery,Lower Merion SD,0.00
300097170,Shir Ami Bucks Co Jewish Cong,Bucks,Council Rock SD,0.00
206610003,Shirley Run Amish School,Crawford,Titusville Area SD,0.00
212672603,Shrewsbury Christian Academy,York,Southern York County SD,0.00
213367045,Sides Mill School,Lancaster,Lampeter-Strasburg SD,0.00
215229003,Silver Academy,Dauphin,Harrisburg City SD,52.10
213367158,Silver Hill School,Lancaster,Eastern Lancaster County SD,0.00
213367162,Simmontown Amish School,Lancaster,Pequea Valley SD,0.00
212670002,Singing Meadow Amish School,York,Red Lion Area SD,0.00
203020011,Sister Thea Bowman Catholic Academy,Allegheny,Wilkinsburg Borough SD,80.30
212677395,Slate Hollow Amish School,York,South Eastern SD,0.00
213367122,Slaymaker Hill School,Lancaster,Pequea Valley SD,0.00
300106250,Slippery Rock Univ/Sga Presch,Butler,Slippery Rock Area SD,0.00
322090011,Small Wonders at Temple Judea,Bucks,Central Bucks SD,0.00
213360064,Smiling Ridge School,Lancaster,Pequea Valley SD,0.00
212670013,Smith Hollow School,York,Red Lion Area SD,0.00
213360352,Smoketown Amish School,Lancaster,Conestoga Valley SD,0.00
213367112,Smyrna View School,Lancaster,Solanco SD,0.00
213367072,Snake Hill School,Lancaster,Conestoga Valley SD,0.00
208053035,Snake Spring Valley Christian Academy,Bedford,Bedford Area SD,17.10
211440005,Soft Run School,Mifflin,Mifflin County SD,0.00
222097202,Solebury School,Bucks,New Hope-Solebury SD,0.00
322090026,Solebury UMC Childrens Learning Center,Bucks,New Hope-Solebury SD,0.00
208567375,Somerset Christian School,Somerset,Somerset Area SD,51.30
229548433,Songbird Hollow Amish School,Schuylkill,Tri-Valley SD,0.00
213367182,Sonlight River Brethren,Lancaster,Hempfield SD,0.00
225238972,Sonrise Christian Day School,Delaware,Chichester SD,0.00
226517319,Sophia Academy,Philadelphia,Philadelphia City SD,28.60
208058015,South Cove Parochial School,Bedford,Bedford Area SD,0.00
215216783,South Mountain Parochial Sch,Cumberland,Big Spring SD,0.00
215227783,South Mountain View Amish School,Dauphin,Upper Dauphin Area SD,0.00
215226793,Specktown Amish School,Dauphin,Upper Dauphin Area SD,0.00
213360072,Sporting Hill Christian School,Lancaster,Lancaster SD,0.00
213369935,Sporting Valley School,Lancaster,Manheim Central SD,0.00
213360018,Spotts View School,Lancaster,Pequea Valley SD,0.00
210140005,Spring Bank School,Centre,Penns Valley Area SD,0.00
226510064,Spring Garden Academy,Philadelphia,Philadelphia City SD,100.00
213367052,Spring Garden School,Lancaster,Pequea Valley SD,0.00
213367172,Spring Grove Parochial School,Lancaster,Eastern Lancaster County SD,0.00
205207704,Spring Hill Amish School,Crawford,Conneaut SD,0.00
215216803,Spring Hill Parochial School,Cumberland,Shippensburg Area SD,0.00
228326485,Spring Hollow Amish School,Indiana,Marion Center Area SD,0.00
206330009,Spring Hollow Amish School,Jefferson,Punxsutawney Area SD,0.00
206330704,Spring Run School,Indiana,Punxsutawney Area SD,0.00
215504651,Spring Valley Mennonite,Perry,West Perry SD,0.00
208560004,Spring Valley School,Somerset,Meyersdale Area SD,0.00
201267655,Spring Valley School,Fayette,Uniontown Area SD,0.00
216497593,Spring View Amish School,Northumberland,Warrior Run SD,0.00
213367142,Springhead Amish Parochial School,Lancaster,Pequea Valley SD,0.00
213367152,Springhill Amish School,Lancaster,Solanco SD,0.00
226511002,Springside Chestnut Hill Academy,Philadelphia,Philadelphia City SD,4.30
322090076,Springtime School,Bucks,Council Rock SD,100.00
213367062,Springville Amish Parocial School,Lancaster,Pequea Valley SD,0.00
213367132,Sproul Road School,Lancaster,Solanco SD,0.00
226518692,SS John Neumann and Maria Goretti Catholic High School,Philadelphia,Philadelphia City SD,32.80
224150001,SS Peter and Paul School,Chester,West Chester Area SD,0.00
224158602,SS Simon & Jude School,Chester,West Chester Area SD,2.80
217087001,St Agnes Elementary School,Bradford,Towanda Area SD,26.10
224157202,St Agnes School,Chester,West Chester Area SD,1.00
223467252,St Albert the Great School,Montgomery,Lower Moreland Township SD,0.00
223467312,St Aloysius,Montgomery,Pottsgrove SD,11.60
225237252,St Aloysius Academy,Delaware,Radnor Township SD,0.00
225237302,St Anastasia School,Delaware,Marple Newtown SD,7.70
222097402,St Andrew School,Bucks,Council Rock SD,0.00
225237352,St Andrew School,Delaware,Upper Darby SD,0.00
300467590,St Andrews Nursery School,Montgomery,Norristown Area SD,0.00
212287003,St Andrews School,Franklin,Waynesboro Area SD,10.90
221397202,St Ann School,Lehigh,East Penn SD,21.40
220487202,St Anne School,Northampton,Bethlehem Area SD,21.40
226516202,St Anselm Elementary School,Philadelphia,Philadelphia City SD,12.60
226519042,St Anthony of Padua Regional Catholic School,Philadelphia,Philadelphia City SD,74.90
203020013,St Anthony School at Mary of Nazareth,Allegheny,McKeesport Area SD,66.70
203020014,St Anthony School Programs at St Mary,Allegheny,Fox Chapel Area SD,42.10
226516302,St Athanasius School,Philadelphia,Philadelphia City SD,56.20
226516452,St Barnabas School,Philadelphia,Philadelphia City SD,25.20
223467472,St Basil Academy,Montgomery,Abington SD,0.00
202025745,St Bede School,Allegheny,Pittsburgh SD,1.60
208117405,St Benedict Catholic School,Cambria,Cambria Heights SD,38.60
202027885,St Benedict the Moor,Allegheny,Pittsburgh SD,100.00
225237452,St Bernadette School,Delaware,Upper Darby SD,0.00
228327205,St Bernard School,Indiana,Indiana Area SD,38.40
214067202,St Catharine of Siena School,Berks,Antietam SD,20.20
215227203,St Catherine Laboure School,Dauphin,Central Dauphin SD,18.10
226517052,St Cecilia School,Philadelphia,Philadelphia City SD,21.80
222097702,St Charles Borromeo School,Bucks,Bensalem Township SD,13.50
226517152,St Christopher School,Philadelphia,Philadelphia City SD,14.80
216197003,St Columba School,Columbia,Bloomsburg Area SD,15.50
225237552,St Cyril Alexandria School,Delaware,William Penn SD,37.70
216479003,St Cyril Kindergarten,Montour,Danville Area SD,0.00
325230842,St Davids Episcopal Day School,Delaware,Radnor Township SD,0.00
300237500,St Davids Nursery School,Chester,Tredyffrin-Easttown SD,0.00
226517302,St Dominic School,Philadelphia,Philadelphia City SD,43.20
319640004,St Dominics Academy,Wayne,Wayne Highlands SD,0.00
225237652,St Dorothy School,Delaware,Upper Darby SD,7.10
202026165,St Edmunds Academy,Allegheny,Pittsburgh SD,0.00
203026195,St Elizabeth Elementary School,Allegheny,Baldwin-Whitehall SD,21.70
224150000,St Elizabeth Parish School,Chester,Downingtown Area SD,0.00
221397302,St Elizabeth Regional School,Lehigh,Whitehall-Coplay SD,26.00
222098702,St Ephrem School,Bucks,Bensalem Township SD,0.00
225237702,St Eugene School,Delaware,Upper Darby SD,6.60
300237600,St Faith Preschool and Kindergarten,Delaware,Haverford Township SD,0.00
226517352,St Frances Cabrini Regional Catholic School,Philadelphia,Philadelphia City SD,19.70
214064002,St Francis Academy,Berks,Boyertown Area SD,16.70
226517552,St Francis De Sales School,Philadelphia,Philadelphia City SD,55.60
210177204,St Francis Grade School,Clearfield,Clearfield Area SD,21.50
223467702,St Francis of Assisi School,Montgomery,Norristown Area SD,46.10
225237802,St Francis of Assisi School,Delaware,Springfield SD,0.00
212017403,St Francis Xavier School,Adams,Gettysburg Area SD,22.50
226517652,St Francis Xavier School,Philadelphia,Philadelphia City SD,7.40
226517702,St Gabriel School,Philadelphia,Philadelphia City SD,59.70
223467802,St Genevieve School,Montgomery,Springfield Township SD,0.00
205257604,St George School,Erie,Millcreek Township SD,11.30
226517752,St George School,Philadelphia,Philadelphia City SD,42.30
205257704,St Gregory School,Erie,North East SD,34.30
204107504,St Gregory School,Butler,Seneca Valley SD,15.10
226517902,St Helena Incarnation Regional Catholic School,Philadelphia,Philadelphia City SD,13.40
223467902,St Helena School,Montgomery,Wissahickon SD,0.00
223467952,St Hilary of Poiters School,Montgomery,Abington SD,0.00
226518002,St Huberts Catholic High Sch,Philadelphia,Philadelphia City SD,19.40
214067302,St Ignatius Loyola School,Berks,Wilson SD,6.30
222098002,St Ignatius School,Bucks,Pennsbury SD,0.00
222098102,St Isidore School,Bucks,Quakertown Community SD,0.00
