Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year:  2008 - 2009,,,,,,,
,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
123465702,North Penn SD,SD,3379,Inglewood El Sch,457,55,12.0%
123465702,North Penn SD,SD,3309,Knapp El Sch,623,115,18.5%
123465702,North Penn SD,SD,3275,Kulp El Sch,410,46,11.2%
123465702,North Penn SD,SD,4830,Montgomery El Sch,659,35,5.3%
123465702,North Penn SD,SD,5345,North Penn SHS,"3,164",302,9.5%
123465702,North Penn SD,SD,3325,North Wales El Sch,408,39,9.6%
123465702,North Penn SD,SD,3280,Oak Park El Sch,539,131,24.3%
123465702,North Penn SD,SD,3322,Pennbrook MS,882,46,5.2%
123465702,North Penn SD,SD,3324,Penndale MS,"1,309",156,11.9%
123465702,North Penn SD,SD,3323,Pennfield MS,783,118,15.1%
123465702,North Penn SD,SD,7407,Walton Farm El Sch,567,60,10.6%
123465702,North Penn SD,SD,3278,York Avenue El Sch,308,62,20.1%
119356503,North Pocono SD,SD,2447,Academy Street School,311,96,30.9%
119356503,North Pocono SD,SD,2444,Jefferson El Sch,402,108,26.9%
119356503,North Pocono SD,SD,7409,Moscow El Ctr,697,211,30.3%
119356503,North Pocono SD,SD,2446,North Pocono HS,"1,075",252,23.4%
119356503,North Pocono SD,SD,5233,North Pocono MS,775,225,29.0%
129545003,North Schuylkill SD,SD,7950,North Schuylkill Elem Sch,928,373,40.2%
129545003,North Schuylkill SD,SD,3883,North Schuylkill JSHS,"1,017",337,33.1%
129545003,North Schuylkill SD,SD,6584,Ringtown El Sch,94,37,39.4%
108565503,North Star SD,SD,4837,North Star Central El Sch,407,205,50.4%
108565503,North Star SD,SD,7259,North Star East MS,381,193,50.7%
108565503,North Star SD,SD,3988,North Star HS,461,205,44.5%
120484903,Northampton Area SD,SD,5062,George Wolf El Sch,614,132,21.5%
120484903,Northampton Area SD,SD,3499,Lehigh Twp El Sch,669,100,14.9%
120484903,Northampton Area SD,SD,3500,Moore Twp El Sch,614,93,15.1%
120484903,Northampton Area SD,SD,3505,Northampton Area HS,"1,856",227,12.2%
120484903,Northampton Area SD,SD,7430,Northampton Borough El,991,195,19.7%
120484903,Northampton Area SD,SD,5258,Northampton MS,905,144,15.9%
117083004,Northeast Bradford SD,SD,5209,Northeast Bradford El Sch,459,164,35.7%
117083004,Northeast Bradford SD,SD,0964,Northeast Bradford JSHS,377,124,32.9%
112674403,Northeastern York SD,SD,4572,Conewago El Sch,301,108,35.9%
112674403,Northeastern York SD,SD,7375,Mt Wolf El Sch,236,70,29.7%
112674403,Northeastern York SD,SD,4578,Northeastern MS,567,195,34.4%
112674403,Northeastern York SD,SD,4577,Northeastern SHS,"1,060",301,28.4%
112674403,Northeastern York SD,SD,5272,Orendorf El Sch,397,107,27.0%
112674403,Northeastern York SD,SD,7962,Shallow Brook Inter Sch,376,121,32.2%
112674403,Northeastern York SD,SD,7644,Spring Forge Intrd Sch,480,180,37.5%
112674403,Northeastern York SD,SD,4576,York Haven El Sch,316,145,45.9%
108056004,Northern Bedford County SD,SD,7167,Northern Bedford Co El Sch,555,217,39.1%
108056004,Northern Bedford County SD,SD,0747,Northern Bedford Co MS/SHS,618,219,35.4%
108114503,Northern Cambria SD,SD,6859,Northern Cambria El Sch,464,208,44.8%
108114503,Northern Cambria SD,SD,6201,Northern Cambria HS,382,145,38.0%
108114503,Northern Cambria SD,SD,6860,Northern Cambria MS,373,163,43.7%
113385003,Northern Lebanon SD,SD,2758,East Hanover El Sch,217,54,24.9%
113385003,Northern Lebanon SD,SD,2755,Fredericksburg El Sch,295,46,15.6%
113385003,Northern Lebanon SD,SD,2757,Jonestown El Sch,451,75,16.6%
113385003,Northern Lebanon SD,SD,2756,Lickdale El Sch,287,49,17.1%
113385003,Northern Lebanon SD,SD,7392,Northern Lebanon MS,395,77,19.5%
113385003,Northern Lebanon SD,SD,2760,Northern Lebanon SHS,835,116,13.9%
121394503,Northern Lehigh SD,SD,6829,Northern Lehigh MS,313,106,33.9%
121394503,Northern Lehigh SD,SD,2818,Northern Lehigh SHS,689,168,24.4%
121394503,Northern Lehigh SD,SD,2813,Peters El Sch,438,172,39.3%
121394503,Northern Lehigh SD,SD,6727,Slatington El Sch,550,193,35.1%
109535504,Northern Potter SD,SD,6931,Northern Potter Childrens Sch,304,145,47.7%
109535504,Northern Potter SD,SD,3875,Northern Potter JSHS,276,117,42.4%
117080607,Northern Tier Career Center,CTC,6908,Northern Tier Career Center,352,148,42.0%
117596003,Northern Tioga SD,SD,6371,Clark Wood El Sch,271,147,54.2%
117596003,Northern Tioga SD,SD,4058,Cowanesque Valley JSHS,363,180,49.6%
117596003,Northern Tioga SD,SD,6372,Elkland Area HS,301,127,42.2%
117596003,Northern Tioga SD,SD,4060,Russell B Walter El Sch,456,225,49.3%
117596003,Northern Tioga SD,SD,4057,Westfield Area El Sch,341,198,58.1%
117596003,Northern Tioga SD,SD,6373,Williamson SHS,514,220,42.8%
107656407,Northern Westmoreland CTC,CTC,6816,Northern Westmoreland CTC,414,152,36.7%
115674603,Northern York County SD,SD,4579,Dillsburg El Sch,401,47,11.7%
115674603,Northern York County SD,SD,4581,Northern El Sch,327,66,20.2%
115674603,Northern York County SD,SD,6345,Northern HS,"1,057",60,5.7%
115674603,Northern York County SD,SD,6346,Northern MS,729,82,11.2%
115674603,Northern York County SD,SD,7572,South Mountain El Sch,464,37,8.0%
115674603,Northern York County SD,SD,4580,Wellsville Campus,202,37,18.3%
103026873,Northgate SD,SD,0030,Avalon El Sch,240,122,50.8%
103026873,Northgate SD,SD,6977,Bellevue El Sch,422,175,41.5%
103026873,Northgate SD,SD,0053,Northgate MSHS,634,233,36.8%
102023080,Northside Urban Pathways CS,CS,7562,Northside Urban Pathways CS,309,237,76.7%
116495207,Northumberland County CTC,CTC,6353,Northumberland County CTC,338,207,61.2%
118406003,Northwest Area SD,SD,2957,Garrison Memorial Sch,128,36,28.1%
118406003,Northwest Area SD,SD,2955,Hunlock Creek Sch,256,58,22.7%
118406003,Northwest Area SD,SD,2956,Huntington Mills Sch,283,77,27.2%
118406003,Northwest Area SD,SD,2958,Northwest Area HS,647,162,25.0%
105258503,Northwestern  SD,SD,5144,Northwestern El Sch,412,142,34.5%
105258503,Northwestern  SD,SD,6146,Northwestern MS,415,181,43.6%
105258503,Northwestern  SD,SD,6745,Northwestern SHS,598,204,34.1%
105258503,Northwestern  SD,SD,2070,Springfield El Sch,257,100,38.9%
121394603,Northwestern Lehigh SD,SD,6449,Northwestern Lehigh El Sch,430,55,12.8%
121394603,Northwestern Lehigh SD,SD,2821,Northwestern Lehigh HS,784,66,8.4%
121394603,Northwestern Lehigh SD,SD,7353,Northwestern Lehigh MS,709,76,10.7%
121394603,Northwestern Lehigh SD,SD,2819,Weisenberg El Sch,416,33,7.9%
126510019,Northwood Academy CS,CS,7856,Northwood Academy CS,758,339,44.7%
107656502,Norwin SD,SD,7758,Hillcrest Intermediate Sch,765,154,20.1%
107656502,Norwin SD,SD,4482,Norwin MS,807,146,18.1%
107656502,Norwin SD,SD,4717,Norwin SHS,"1,752",267,15.2%
107656502,Norwin SD,SD,4474,Scull El Sch,489,87,17.8%
107656502,Norwin SD,SD,7757,Sheridan Terrace El Sch,464,116,25.0%
107656502,Norwin SD,SD,5270,Stewartsville El Sch,500,64,12.8%
107656502,Norwin SD,SD,7716,Sunset Valley El Sch,449,29,6.5%
126513440,Nueva Esperanza Academy CS,CS,7665,Nueva Esperanza Academy CS,705,705,100.0%
124156503,Octorara Area SD,SD,1414,Octorara Area HS,909,131,14.4%
124156503,Octorara Area SD,SD,1413,Octorara El Sch,427,98,23.0%
124156503,Octorara Area SD,SD,8004,Octorara Intermediate Sch,398,93,23.4%
124156503,Octorara Area SD,SD,6484,Octorara MS,433,99,22.9%
124156503,Octorara Area SD,SD,7656,Octorara Primary LC,547,108,19.7%
106616203,Oil City Area SD,SD,4115,Hasson Heights Sch,540,298,55.2%
106616203,Oil City Area SD,SD,4109,Oakland Sch,122,40,32.8%
106616203,Oil City Area SD,SD,7215,Oil City Area MS,484,238,49.2%
106616203,Oil City Area SD,SD,4931,Oil City SHS,785,291,37.1%
106616203,Oil City Area SD,SD,4112,Seventh Street Sch,189,103,54.5%
106616203,Oil City Area SD,SD,4116,Smedley Street Sch,151,82,54.3%
119356603,Old Forge SD,SD,2448,Old Forge El Sch,460,185,40.2%
119356603,Old Forge SD,SD,2449,Old Forge JSHS,440,136,30.9%
114066503,Oley Valley SD,SD,7378,Oley Valley El Sch,802,112,14.0%
114066503,Oley Valley SD,SD,6319,Oley Valley MS,468,58,12.4%
114066503,Oley Valley SD,SD,6318,Oley Valley SHS,702,49,7.0%
109537504,Oswayo Valley SD,SD,3876,Oswayo Valley El Sch,228,123,53.9%
109537504,Oswayo Valley SD,SD,3877,Oswayo Valley HS,189,75,39.7%
109537504,Oswayo Valley SD,SD,7753,Oswayo Valley MS,128,56,43.8%
109426003,Otto-Eldred SD,SD,3106,Otto-Eldred El Sch,372,174,46.8%
109426003,Otto-Eldred SD,SD,3107,Otto-Eldred JSHS,346,142,41.0%
124156603,Owen J Roberts SD,SD,7304,East Coventry El Sch,519,110,21.2%
124156603,Owen J Roberts SD,SD,7198,East Vincent El Sch,512,32,6.3%
124156603,Owen J Roberts SD,SD,7197,French Creek El Sch,528,35,6.6%
124156603,Owen J Roberts SD,SD,6487,North Coventry El Sch,621,74,11.9%
124156603,Owen J Roberts SD,SD,1406,Owen J Roberts HS,"1,344",94,7.0%
124156603,Owen J Roberts SD,SD,5010,Owen J Roberts MS,753,74,9.8%
124156603,Owen J Roberts SD,SD,7994,West Vincent El Sch,511,18,3.5%
124156703,Oxford Area SD,SD,7358,Elk Ridge School,554,166,30.0%
124156703,Oxford Area SD,SD,6624,Jordan Bank Sch,480,114,23.8%
124156703,Oxford Area SD,SD,6623,Nottingham Sch,852,256,30.0%
124156703,Oxford Area SD,SD,1420,Oxford Area HS,"1,246",328,26.3%
124156703,Oxford Area SD,SD,1418,Penn's Grove Sch,546,156,28.6%
103020001,PA Learners Online Regional Cyber CS,CS,7690,PA Learners Online Regional Cyber CS,441,191,43.3%
122098003,Palisades SD,SD,7063,Durham-Nockamixon El Sch,268,24,9.0%
122098003,Palisades SD,SD,1094,Palisades HS,724,67,9.3%
122098003,Palisades SD,SD,7312,Palisades MS,485,43,8.9%
122098003,Palisades SD,SD,1091,Springfield El Sch,267,35,13.1%
122098003,Palisades SD,SD,6456,Tinicum El Sch,256,29,11.3%
121136503,Palmerton Area SD,SD,4734,Palmerton Area HS,595,109,18.3%
121136503,Palmerton Area SD,SD,7140,Palmerton Area JHS,314,65,20.7%
121136503,Palmerton Area SD,SD,7993,Palmerton Franklin Education Center,179,59,33.0%
121136503,Palmerton Area SD,SD,7172,S S Palmer El Sch,506,157,31.0%
121136503,Palmerton Area SD,SD,1319,Towamensing El Sch,392,66,16.8%
113385303,Palmyra Area SD,SD,2761,Forge Road El Sch,394,27,6.9%
113385303,Palmyra Area SD,SD,4904,Northside El Sch,639,89,13.9%
113385303,Palmyra Area SD,SD,2765,Palmyra Area MS,686,90,13.1%
113385303,Palmyra Area SD,SD,2766,Palmyra Area SHS,985,98,9.9%
113385303,Palmyra Area SD,SD,2764,Pine Street El Sch,469,73,15.6%
173515368,Pan American Academy CS,CS,7985,Pan American Academy CS,306,306,100.0%
121136603,Panther Valley SD,SD,1322,Panther Valley El Sch,858,540,62.9%
121136603,Panther Valley SD,SD,1323,Panther Valley MS,382,234,61.3%
121136603,Panther Valley SD,SD,6693,Panther Valley SHS,555,311,56.0%
121395103,Parkland SD,SD,2824,Cetronia Sch,632,36,5.7%
121395103,Parkland SD,SD,4672,Fogelsville Sch,688,74,10.8%
121395103,Parkland SD,SD,2823,Ironton Sch,491,33,6.7%
121395103,Parkland SD,SD,6801,Kernsville Sch,579,66,11.4%
121395103,Parkland SD,SD,2827,Kratzer Sch,431,87,20.2%
121395103,Parkland SD,SD,7604,Orefield MS,"1,174",116,9.9%
121395103,Parkland SD,SD,2829,Parkland SHS,"3,141",244,7.8%
121395103,Parkland SD,SD,2826,Parkway Manor Sch,673,50,7.4%
121395103,Parkland SD,SD,2825,Schnecksville Sch,444,47,10.6%
121395103,Parkland SD,SD,7603,Springhouse MS,"1,053",114,10.8%
103027307,Parkway West CTC,CTC,5274,Parkway West CTC,581,180,31.0%
120485603,Pen Argyl Area SD,SD,6439,Pen Argyl Area HS,683,119,17.4%
120485603,Pen Argyl Area SD,SD,3511,Plainfield El Sch,501,119,23.8%
120485603,Pen Argyl Area SD,SD,5351,Wind Gap MS,696,155,22.3%
108116003,Penn Cambria SD,SD,1213,Penn Cambria HS,606,207,34.2%
108116003,Penn Cambria SD,SD,7139,Penn Cambria Intrmd Sch,273,113,41.4%
108116003,Penn Cambria SD,SD,6990,Penn Cambria MS,493,183,37.1%
108116003,Penn Cambria SD,SD,6202,Penn Cambria Pre-Primary,158,59,37.3%
108116003,Penn Cambria SD,SD,1255,Penn Cambria Primary Sch,250,107,42.8%
103027352,Penn Hills SD,SD,8012,Dible El Sch,452,266,58.8%
103027352,Penn Hills SD,SD,8013,Forbes El Sch,387,221,57.1%
103027352,Penn Hills SD,SD,5019,Linton MS,"1,582",762,48.2%
103027352,Penn Hills SD,SD,8014,Penn Hebron El Academy,800,424,53.0%
103027352,Penn Hills SD,SD,0309,Penn Hills SHS,"1,277",445,34.8%
103027352,Penn Hills SD,SD,8015,Washington El Sch,474,277,58.4%
113365203,Penn Manor SD,SD,7141,Central Manor El Sch,542,133,24.5%
113365203,Penn Manor SD,SD,2516,Conestoga El Sch,301,66,21.9%
113365203,Penn Manor SD,SD,2629,Eshleman El Sch,319,54,16.9%
113365203,Penn Manor SD,SD,2626,Hambright El Sch,434,163,37.6%
113365203,Penn Manor SD,SD,2627,Letort El Sch,308,55,17.9%
113365203,Penn Manor SD,SD,7410,Manor Middle School,467,100,21.4%
113365203,Penn Manor SD,SD,2628,Martic El Sch,334,71,21.3%
113365203,Penn Manor SD,SD,5238,Marticville MS,322,59,18.3%
113365203,Penn Manor SD,SD,2633,Penn Manor HS,"1,795",266,14.8%
113365203,Penn Manor SD,SD,2634,Pequea El Sch,385,77,20.0%
125236903,Penn-Delco SD,SD,1911,Aston El Sch,412,44,10.7%
125236903,Penn-Delco SD,SD,1910,Coebourn El Sch,332,51,15.4%
125236903,Penn-Delco SD,SD,5143,Northley MS,814,116,14.3%
125236903,Penn-Delco SD,SD,1912,Parkside El Sch,253,53,20.9%
125236903,Penn-Delco SD,SD,5223,Pennell El Sch,421,36,8.6%
125236903,Penn-Delco SD,SD,1915,Sun Valley HS,"1,167",158,13.5%
107657103,Penn-Trafford SD,SD,6185,Harrison Park El Sch,485,62,12.8%
107657103,Penn-Trafford SD,SD,6186,Level Green El Sch,264,19,7.2%
107657103,Penn-Trafford SD,SD,4490,McCullough El Sch,413,34,8.2%
107657103,Penn-Trafford SD,SD,4492,Penn MS,647,70,10.8%
107657103,Penn-Trafford SD,SD,6648,Penn Trafford HS,"1,523",165,10.8%
107657103,Penn-Trafford SD,SD,6187,Sunrise El Sch,468,27,5.8%
107657103,Penn-Trafford SD,SD,7111,Trafford El Sch,152,61,40.1%
107657103,Penn-Trafford SD,SD,6189,Trafford MS,418,55,13.2%
105204703,Penncrest SD,SD,1630,Cambridge Springs El Sch,617,219,35.5%
105204703,Penncrest SD,SD,1629,Cambridge Springs JSHS,610,202,33.1%
105204703,Penncrest SD,SD,6137,Maplewood El Sch,628,294,46.8%
105204703,Penncrest SD,SD,6942,Maplewood JSHS,674,267,39.6%
105204703,Penncrest SD,SD,7278,Saegertown El Sch,586,209,35.7%
105204703,Penncrest SD,SD,6136,Saegertown JSHS,684,187,27.3%
122098103,Pennridge SD,SD,1053,Bedminster El Sch,470,73,15.5%
122098103,Pennridge SD,SD,1054,Deibler El Sch,507,33,6.5%
122098103,Pennridge SD,SD,1055,Grasse El Sch,427,76,17.8%
122098103,Pennridge SD,SD,1097,Patricia A Guth El Sch,379,48,12.7%
122098103,Pennridge SD,SD,4681,Pennridge Central MS,619,82,13.2%
122098103,Pennridge SD,SD,1100,Pennridge HS,"2,343",247,10.5%
122098103,Pennridge SD,SD,7957,Pennridge North MS,648,73,11.3%
122098103,Pennridge SD,SD,1099,Pennridge South MS,466,87,18.7%
122098103,Pennridge SD,SD,1098,Sellersville El Sch,520,90,17.3%
122098103,Pennridge SD,SD,1052,Seylar El Sch,475,37,7.8%
122098103,Pennridge SD,SD,7260,West Rockhill El Sch,406,71,17.5%
128326303,Penns Manor Area SD,SD,7028,Penns Manor Area El Sch,578,291,50.3%
128326303,Penns Manor Area SD,SD,2345,Penns Manor Area JSHS,397,172,43.3%
110147003,Penns Valley Area SD,SD,1347,Centre Hall-Potter El Sch,238,57,23.9%
110147003,Penns Valley Area SD,SD,1346,Miles Township El Sch,100,39,39.0%
110147003,Penns Valley Area SD,SD,6847,Penns Valley Area El and Intrmd Sch,422,102,24.2%
110147003,Penns Valley Area SD,SD,6231,Penns Valley Area JSHS,736,157,21.3%
122098202,Pennsbury SD,SD,7519,Afton El Sch,611,20,3.3%
122098202,Pennsbury SD,SD,7308,Charles H Boehm MS,774,95,12.3%
122098202,Pennsbury SD,SD,4853,Edgewood El Sch,626,10,1.6%
122098202,Pennsbury SD,SD,1111,Eleanor Roosevelt El Sch,497,26,5.2%
122098202,Pennsbury SD,SD,7465,Fallsington El Sch,253,101,39.9%
122098202,Pennsbury SD,SD,1109,Makefield El Sch,499,3,0.6%
122098202,Pennsbury SD,SD,1107,Manor El Sch,410,100,24.4%
122098202,Pennsbury SD,SD,1106,Oxford Valley El Sch,425,90,21.2%
122098202,Pennsbury SD,SD,1101,Penn Valley El Sch,288,81,28.1%
122098202,Pennsbury SD,SD,4682,Pennsbury HS,"3,423",380,11.1%
122098202,Pennsbury SD,SD,1116,Pennwood MS,938,128,13.6%
122098202,Pennsbury SD,SD,1102,Quarry Hill El Sch,633,8,1.3%
122098202,Pennsbury SD,SD,1104,Village Park El Sch,333,84,25.2%
122098202,Pennsbury SD,SD,1112,Walt Disney El Sch,346,78,22.5%
122098202,Pennsbury SD,SD,1113,William Penn MS,"1,017",122,12.0%
127043430,Pennsylvania Cyber CS,CS,7650,Pennsylvania Cyber CS,"7,874","2,958",37.6%
115220003,Pennsylvania Distance Learning CS,CS,7821,Pennsylvania Distance Learning CS,432,84,19.4%
124150004,Pennsylvania Leadership Charter School,CS,7819,Pennsylvania Leadership CS,"1,992",872,43.8%
123460001,Pennsylvania Virtual CS,CS,7687,Pennsylvania Virtual CS,"3,644",795,21.8%
126510004,People for People CS,CS,7685,People for People CS,530,468,88.3%
113365303,Pequea Valley SD,SD,2635,Leacock El Sch,180,66,36.7%
113365303,Pequea Valley SD,SD,2647,Paradise El Sch,208,72,34.6%
113365303,Pequea Valley SD,SD,2649,Pequea Valley HS,637,138,21.7%
113365303,Pequea Valley SD,SD,6300,Pequea Valley Intrmd Sch,441,123,27.9%
113365303,Pequea Valley SD,SD,2648,Salisbury El Sch,363,136,37.5%
123466103,Perkiomen Valley SD,SD,7459,Evergreen El Sch,709,46,6.5%
123466103,Perkiomen Valley SD,SD,3328,Perkiomen Valley HS,"1,661",139,8.4%
123466103,Perkiomen Valley SD,SD,3326,Perkiomen Valley MS-East,829,58,7.0%
123466103,Perkiomen Valley SD,SD,7794,Perkiomen Valley MS-West,636,56,8.8%
123466103,Perkiomen Valley SD,SD,7766,Schwenksville El Sch,625,83,13.3%
123466103,Perkiomen Valley SD,SD,7554,Skippack El Sch,747,40,5.4%
123466103,Perkiomen Valley SD,SD,3327,South El Sch,669,59,8.8%
105250001,Perseus House CS of Excellence,CS,7770,Perseus House CS of Excellence,375,274,73.1%
101636503,Peters Township SD,SD,7594,Bower Hill El Sch,797,19,2.4%
101636503,Peters Township SD,SD,7393,McMurray El Sch,"1,014",28,2.8%
101636503,Peters Township SD,SD,5083,Peters Twp HS,"1,420",36,2.5%
101636503,Peters Township SD,SD,4256,Peters Twp MS,719,21,2.9%
101636503,Peters Township SD,SD,4255,Pleasant Valley El Sch,494,12,2.4%
126513280,Philadelphia Academy CS,CS,7587,Philadelphia Academy CS,"1,161",196,16.9%
126515001,Philadelphia City SD,SD,7904,Academy at Palumbo,351,134,38.2%
126515001,Philadelphia City SD,SD,7256,Adaire Alexander Sch,410,410,100.0%
126515001,Philadelphia City SD,SD,3617,Alcorn James Sch,545,545,100.0%
126515001,Philadelphia City SD,SD,5292,Allen Dr Ethel Sch,339,325,95.9%
126515001,Philadelphia City SD,SD,3758,Allen Ethan Sch,910,301,33.1%
126515001,Philadelphia City SD,SD,6823,Amy At Martin,399,399,100.0%
126515001,Philadelphia City SD,SD,7024,Amy NW,241,121,50.2%
126515001,Philadelphia City SD,SD,3804,Anderson Add B Sch,428,414,96.7%
126515001,Philadelphia City SD,SD,3805,Arthur Chester A Sch,213,213,100.0%
126515001,Philadelphia City SD,SD,3618,Bache-Martin Sch,456,417,91.4%
126515001,Philadelphia City SD,SD,6824,Baldi C C A MS,"1,293",629,48.6%
126515001,Philadelphia City SD,SD,7237,Barratt Norris S MS,255,255,100.0%
126515001,Philadelphia City SD,SD,8029,Barry Comm John Sch,640,610,95.3%
126515001,Philadelphia City SD,SD,3732,Barton Clara Sch,682,666,97.7%
126515001,Philadelphia City SD,SD,3847,Bartram John - Main,"1,321","1,321",100.0%
126515001,Philadelphia City SD,SD,7238,Beeber Dimner MS,442,442,100.0%
126515001,Philadelphia City SD,SD,5183,Bethune Mary McLeod Sch,638,638,100.0%
126515001,Philadelphia City SD,SD,3733,Birney Gen Davis B Sch,574,574,100.0%
126515001,Philadelphia City SD,SD,3662,Blaine James G Sch,349,349,100.0%
126515001,Philadelphia City SD,SD,3663,Blankenburg Rudolph Sch,412,412,100.0%
126515001,Philadelphia City SD,SD,3792,Bluford Guion El Sch,558,558,100.0%
126515001,Philadelphia City SD,SD,7070,Bodine William W HS,561,164,29.2%
126515001,Philadelphia City SD,SD,3840,Bok Edw W Technical High School,996,996,100.0%
126515001,Philadelphia City SD,SD,3638,Boone Daniel Sch,345,345,100.0%
126515001,Philadelphia City SD,SD,3620,Bregy F Amedee Sch,413,377,91.3%
126515001,Philadelphia City SD,SD,3745,Bridesburg Sch,436,436,100.0%
126515001,Philadelphia City SD,SD,3684,Brown Henry A Sch,425,394,92.7%
126515001,Philadelphia City SD,SD,6529,Brown Joseph H Sch,563,372,66.1%
126515001,Philadelphia City SD,SD,3601,Bryant William C Sch,572,503,87.9%
126515001,Philadelphia City SD,SD,7676,CEP/Hunting Park,"1,530",737,48.2%
126515001,Philadelphia City SD,SD,7230,Carnell Laura H Sch,"1,400",555,39.6%
126515001,Philadelphia City SD,SD,4728,Carroll Charles Sch,424,404,95.3%
126515001,Philadelphia City SD,SD,7023,Carver HS,592,592,100.0%
126515001,Philadelphia City SD,SD,3664,Cassidy Lewis C AC Plus Sch,618,618,100.0%
126515001,Philadelphia City SD,SD,3602,Catharine Joseph Sch,632,632,100.0%
126515001,Philadelphia City SD,SD,7404,Cayuga School,432,432,100.0%
126515001,Philadelphia City SD,SD,3848,Central HS,"2,212",655,29.6%
126515001,Philadelphia City SD,SD,3622,Childs George W Sch,597,597,100.0%
126515001,Philadelphia City SD,SD,6767,Clemente Roberto MS,674,674,100.0%
126515001,Philadelphia City SD,SD,3666,Cleveland Grover Sch,570,568,99.6%
126515001,Philadelphia City SD,SD,4733,Clymer George Sch,477,477,100.0%
126515001,Philadelphia City SD,SD,3782,Comegys Benjamin B Sch,544,526,96.7%
126515001,Philadelphia City SD,SD,3760,Comly Watson Sch,388,143,36.9%
126515001,Philadelphia City SD,SD,7781,Communications Technology HS,481,481,100.0%
126515001,Philadelphia City SD,SD,7905,Constitution HS,289,98,33.9%
126515001,Philadelphia City SD,SD,6525,Conwell Russell MS,838,356,42.5%
126515001,Philadelphia City SD,SD,5122,Cook-Wissahickon Sch,407,370,90.9%
126515001,Philadelphia City SD,SD,7239,Cooke Jay MS,464,464,100.0%
126515001,Philadelphia City SD,SD,5123,Cramp William Sch,602,602,100.0%
126515001,Philadelphia City SD,SD,6996,Creative and Performing Arts,661,661,100.0%
126515001,Philadelphia City SD,SD,3736,Creighton Thomas Sch,789,307,38.9%
126515001,Philadelphia City SD,SD,3762,Crossan Kennedy C Sch,364,242,66.5%
126515001,Philadelphia City SD,SD,6763,Daroff Samuel Sch,638,638,100.0%
126515001,Philadelphia City SD,SD,3706,Day Anna B Sch,536,536,100.0%
126515001,Philadelphia City SD,SD,7175,DeBurgos Bilingual Magnet MS,679,679,100.0%
126515001,Philadelphia City SD,SD,4727,Decatur Stephen Sch,782,357,45.7%
126515001,Philadelphia City SD,SD,3786,Dick William Sch,277,277,100.0%
126515001,Philadelphia City SD,SD,3763,Disston Hamilton Sch,812,308,37.9%
126515001,Philadelphia City SD,SD,3841,Dobbins AVT HS,836,836,100.0%
126515001,Philadelphia City SD,SD,3726,Dobson James Sch,263,263,100.0%
126515001,Philadelphia City SD,SD,3787,Douglas Stephen A Sch,266,266,100.0%
126515001,Philadelphia City SD,SD,3624,Douglass Frederick Sch,482,438,90.9%
126515001,Philadelphia City SD,SD,3604,Drew Charles R Sch,323,249,77.1%
126515001,Philadelphia City SD,SD,5040,Duckrey Tanner Sch,431,431,100.0%
126515001,Philadelphia City SD,SD,3687,Dunbar Paul L Sch,241,203,84.2%
126515001,Philadelphia City SD,SD,3849,Edison HS/Fareira Skills,"2,087","2,073",99.3%
126515001,Philadelphia City SD,SD,3708,Edmonds Franklin S Sch,605,585,96.7%
126515001,Philadelphia City SD,SD,3737,Edmunds Henry R Sch,946,375,39.6%
126515001,Philadelphia City SD,SD,3688,Elkin Lewis Sch,832,832,100.0%
126515001,Philadelphia City SD,SD,3738,Ellwood Sch,410,282,68.8%
126515001,Philadelphia City SD,SD,3709,Emlen Eleanor C Sch,564,564,100.0%
126515001,Philadelphia City SD,SD,5039,Fairhill Sch,584,553,94.7%
126515001,Philadelphia City SD,SD,7235,Farrell Louis H Sch,819,413,50.4%
126515001,Philadelphia City SD,SD,7226,Fell D Newlin Sch,490,490,100.0%
126515001,Philadelphia City SD,SD,3816,Fels Samuel HS,"1,459",580,39.8%
126515001,Philadelphia City SD,SD,3751,Feltonville Intermediate School,714,714,100.0%
126515001,Philadelphia City SD,SD,7368,Feltonville Sch of Arts & Sciences,697,697,100.0%
126515001,Philadelphia City SD,SD,3690,Ferguson Joseph C Sch,458,423,92.4%
126515001,Philadelphia City SD,SD,3739,Finletter Thomas K Sch,855,620,72.5%
126515001,Philadelphia City SD,SD,6913,Fitler Academics Plus,334,176,52.7%
126515001,Philadelphia City SD,SD,3781,Fitzpatrick Aloysius L Sch,747,360,48.2%
126515001,Philadelphia City SD,SD,7240,Fitzsimons Thomas HS,382,382,100.0%
126515001,Philadelphia City SD,SD,3764,Forrest Edwin Sch,"1,015",783,77.1%
126515001,Philadelphia City SD,SD,3765,Fox Chase Sch,363,154,42.4%
126515001,Philadelphia City SD,SD,3803,Frank Anne Sch,"1,000",438,43.8%
126515001,Philadelphia City SD,SD,3850,Frankford HS,"1,880","1,880",100.0%
126515001,Philadelphia City SD,SD,3851,Franklin Benjamin HS,630,615,97.6%
126515001,Philadelphia City SD,SD,7231,Franklin Benjamin Sch,"1,078",788,73.1%
126515001,Philadelphia City SD,SD,6822,Franklin LC,660,660,100.0%
126515001,Philadelphia City SD,SD,3791,Fulton Robert Sch,335,335,100.0%
126515001,Philadelphia City SD,SD,3818,Furness Horace HS,724,724,100.0%
