Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year: 2020 - 2021,,,,,,,
 ,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
108071003,Bellwood-Antis SD,SD,7144,Bellwood Antis MS,391,158,40.4%
108071003,Bellwood-Antis SD,SD,0917,Bellwood-Antis HS,392,147,37.5%
108071003,Bellwood-Antis SD,SD,0914,Lewis M Myers El Sch,425,153,36.0%
126510010,Belmont CS,CS,7750,Belmont CS,973,866,89.0%
122091002,Bensalem Township SD,SD,5211,Belmont Hills El Sch,556,295,53.1%
122091002,Bensalem Township SD,SD,4675,Benjamin Rush El Sch,431,323,74.9%
122091002,Bensalem Township SD,SD,5116,Bensalem Twp HS,"1,965","1,034",52.6%
122091002,Bensalem Township SD,SD,6451,Cecelia Snyder MS,439,234,53.3%
122091002,Bensalem Township SD,SD,1006,Cornwells El Sch,496,285,57.5%
122091002,Bensalem Township SD,SD,7030,Robert K Shafer MS,589,361,61.3%
122091002,Bensalem Township SD,SD,6896,Russell C Struble El Sch,481,192,39.9%
122091002,Bensalem Township SD,SD,1008,Samuel K Faust El Sch,620,481,77.6%
122091002,Bensalem Township SD,SD,6788,Valley El Sch,647,297,45.9%
116191004,Benton Area SD,SD,1594,Appleman El Sch,351,151,43.0%
116191004,Benton Area SD,SD,8434,Benton Area HS,191,11,5.8%
116191004,Benton Area SD,SD,8433,Benton Area MS,111,10,9.0%
101630903,Bentworth SD,SD,7987,Bentworth El Ctr,371,185,49.9%
101630903,Bentworth SD,SD,7988,Bentworth MS,340,170,50.0%
101630903,Bentworth SD,SD,4188,Bentworth SHS,358,157,43.9%
114060557,Berks CTC,OCCCTC,6304,Berks CTC-East Campus,867,172,19.8%
114060557,Berks CTC,OCCCTC,7068,Berks CTC-West Campus,802,168,20.9%
114000000,Berks County IU 14,IU,0000,Berks County IU 14,142,121,85.2%
108561003,Berlin Brothersvalley SD,SD,6206,Berlin Brothersvalley El Sch,267,104,39.0%
108561003,Berlin Brothersvalley SD,SD,7645,Berlin Brothersvalley MS,236,100,42.4%
108561003,Berlin Brothersvalley SD,SD,6207,Berlin Brothersvalley SHS,217,75,34.6%
112011103,Bermudian Springs SD,SD,7302,Bermudian Springs El Sch,618,282,45.6%
112011103,Bermudian Springs SD,SD,0003,Bermudian Springs HS,610,223,36.6%
112011103,Bermudian Springs SD,SD,6921,Bermudian Springs MS,554,243,43.9%
116191103,Berwick Area SD,SD,1605,Berwick Area HS,765,349,45.6%
116191103,Berwick Area SD,SD,6808,Berwick Area MS,867,418,48.2%
116191103,Berwick Area SD,SD,6349,Nescopeck El Sch,169,53,31.4%
116191103,Berwick Area SD,SD,1597,Salem El Sch,359,134,37.3%
116191103,Berwick Area SD,SD,8378,West Berwick El Sch,475,232,48.8%
103021252,Bethel Park SD,SD,4802,Abraham Lincoln El Sch,301,56,18.6%
103021252,Bethel Park SD,SD,7326,Benjamin Franklin El Sch,323,59,18.3%
103021252,Bethel Park SD,SD,0055,Bethel Memorial El Sch,321,62,19.3%
103021252,Bethel Park SD,SD,0062,Bethel Park HS,"1,382",242,17.5%
103021252,Bethel Park SD,SD,4902,George Washington El Sch,252,25,9.9%
103021252,Bethel Park SD,SD,0061,Independence MS,633,126,19.9%
103021252,Bethel Park SD,SD,7327,Neil Armstrong 5-6 MS,503,94,18.7%
103021252,Bethel Park SD,SD,0060,William Penn El Sch,187,20,10.7%
120481107,Bethlehem AVTS,OCCCTC,5286,Bethlehem AVTS,"1,375",635,46.2%
120481002,Bethlehem Area SD,SD,5063,Asa Packer El Sch,339,92,27.1%
120481002,Bethlehem Area SD,SD,3464,Broughal MS,530,458,86.4%
120481002,Bethlehem Area SD,SD,3436,Calypso El Sch,217,134,61.8%
120481002,Bethlehem Area SD,SD,3453,Clearview El Sch,380,229,60.3%
120481002,Bethlehem Area SD,SD,6722,Donegan El Sch,468,430,91.9%
120481002,Bethlehem Area SD,SD,4956,East Hills MS,"1,038",469,45.2%
120481002,Bethlehem Area SD,SD,3456,Farmersville El Sch,394,113,28.7%
120481002,Bethlehem Area SD,SD,6723,Fountain Hill El Sch,485,423,87.2%
120481002,Bethlehem Area SD,SD,4957,Freedom HS,"1,881",937,49.8%
120481002,Bethlehem Area SD,SD,3458,Freemansburg El Sch,327,266,81.3%
120481002,Bethlehem Area SD,SD,3449,Governor Wolf El Sch,454,250,55.1%
120481002,Bethlehem Area SD,SD,3459,Hanover El Sch,233,36,15.5%
120481002,Bethlehem Area SD,SD,3442,James Buchanan El Sch,276,168,60.9%
120481002,Bethlehem Area SD,SD,3465,Liberty HS,"2,663","1,562",58.7%
120481002,Bethlehem Area SD,SD,3443,Lincoln El Sch,331,243,73.4%
120481002,Bethlehem Area SD,SD,3454,Marvine El Sch,272,256,94.1%
120481002,Bethlehem Area SD,SD,3455,Miller Heights El Sch,328,97,29.6%
120481002,Bethlehem Area SD,SD,3463,Nitschmann MS,744,342,46.0%
120481002,Bethlehem Area SD,SD,3462,Northeast MS,723,520,71.9%
120481002,Bethlehem Area SD,SD,3452,Spring Garden El Sch,481,209,43.5%
120481002,Bethlehem Area SD,SD,6633,Thomas Jefferson El Sch,215,152,70.7%
120481002,Bethlehem Area SD,SD,6634,William Penn El Sch,200,139,69.5%
101631003,Bethlehem-Center SD,SD,6975,Bethlehem-Center El Sch,430,240,55.8%
101631003,Bethlehem-Center SD,SD,5267,Bethlehem-Center MS,228,113,49.6%
101631003,Bethlehem-Center SD,SD,4181,Bethlehem-Center SHS,332,161,48.5%
127041503,Big Beaver Falls Area SD,SD,0649,Beaver Falls Area SHS,476,332,69.7%
127041503,Big Beaver Falls Area SD,SD,0648,Beaver Falls MS,392,287,73.2%
127041503,Big Beaver Falls Area SD,SD,0650,Big Beaver El Sch,308,188,61.0%
127041503,Big Beaver Falls Area SD,SD,0642,Central El Sch,472,355,75.2%
115210503,Big Spring SD,SD,1677,Big Spring HS,764,261,34.2%
115210503,Big Spring SD,SD,6326,Big Spring MS,581,241,41.5%
115210503,Big Spring SD,SD,7951,Mount Rock Elem Sch,355,125,35.2%
115210503,Big Spring SD,SD,1676,Newville El Sch,349,166,47.6%
115210503,Big Spring SD,SD,7355,Oak Flat El Sch,374,142,38.0%
127041603,Blackhawk SD,SD,6707,Blackhawk HS,736,210,28.5%
127041603,Blackhawk SD,SD,8476,Blackhawk Intermediate Sch,665,199,29.9%
127041603,Blackhawk SD,SD,6558,Highland MS,734,225,30.7%
127041603,Blackhawk SD,SD,6560,Patterson Primary Sch,151,47,31.1%
108110603,Blacklick Valley SD,SD,6828,Blacklick Valley El Ctr,315,179,56.8%
108110603,Blacklick Valley SD,SD,5135,Blacklick Valley JSHS,320,146,45.6%
128321103,Blairsville-Saltsburg SD,SD,7418,Blairsville El Sch,396,240,60.6%
128321103,Blairsville-Saltsburg SD,SD,2317,Blairsville MS,196,92,46.9%
128321103,Blairsville-Saltsburg SD,SD,4706,Blairsville SHS,264,128,48.5%
128321103,Blairsville-Saltsburg SD,SD,2352,Saltsburg El Sch,219,104,47.5%
128321103,Blairsville-Saltsburg SD,SD,2353,Saltsburg MS/HS,269,122,45.4%
116191203,Bloomsburg Area SD,SD,1610,Beaver-Main El Sch,103,35,34.0%
116191203,Bloomsburg Area SD,SD,1612,Bloomsburg Area HS,459,157,34.2%
116191203,Bloomsburg Area SD,SD,1611,Bloomsburg Area MS,353,147,41.6%
116191203,Bloomsburg Area SD,SD,1606,Memorial El Sch,421,222,52.7%
116191203,Bloomsburg Area SD,SD,1608,W W Evans Memorial El Sch,209,59,28.2%
129540803,Blue Mountain SD,SD,7419,Blue Mountain El Cressona Sch,221,81,36.7%
129540803,Blue Mountain SD,SD,4659,Blue Mountain El East Sch,589,158,26.8%
129540803,Blue Mountain SD,SD,3891,Blue Mountain HS,857,228,26.6%
129540803,Blue Mountain SD,SD,5263,Blue Mountain MS,572,187,32.7%
129540803,Blue Mountain SD,SD,3887,Blue Mountain West/St. Ambrose Sch,208,52,25.0%
119581003,Blue Ridge SD,SD,6891,Blue Ridge El Sch,456,265,58.1%
119581003,Blue Ridge SD,SD,4034,Blue Ridge HS,278,83,29.9%
119581003,Blue Ridge SD,SD,7400,Blue Ridge MS,220,105,47.7%
114060753,Boyertown Area SD,SD,6804,Boyertown Area MS-East,911,227,24.9%
114060753,Boyertown Area SD,SD,6305,Boyertown Area MS-West,693,253,36.5%
114060753,Boyertown Area SD,SD,6306,Boyertown Area SHS,"2,200",632,28.7%
114060753,Boyertown Area SD,SD,6307,Boyertown El Sch,586,203,34.6%
114060753,Boyertown Area SD,SD,0762,Colebrookdale El Sch,277,138,49.8%
114060753,Boyertown Area SD,SD,0763,Earl El Sch,302,102,33.8%
114060753,Boyertown Area SD,SD,0754,Gilbertsville El Sch,523,134,25.6%
114060753,Boyertown Area SD,SD,0755,New Hanover-Upper Frederick El,591,93,15.7%
114060753,Boyertown Area SD,SD,0766,Washington El Sch,447,162,36.2%
185515523,Boys Latin of Philadelphia CS,CS,7981,Boys Latin of Philadelphia CS,843,367,43.5%
109420803,Bradford Area SD,SD,4691,Bradford Area HS,797,466,58.5%
109420803,Bradford Area SD,SD,3092,Floyd C Fretz MS,579,376,64.9%
109420803,Bradford Area SD,SD,7037,George Blaisdell El Sch,589,412,69.9%
109420803,Bradford Area SD,SD,7281,School Street El Sch,538,384,71.4%
114060853,Brandywine Heights Area SD,SD,0768,Brandywine Heights El Sch,376,111,29.5%
114060853,Brandywine Heights Area SD,SD,6308,Brandywine Heights HS,465,136,29.2%
114060853,Brandywine Heights Area SD,SD,8383,Brandywine Heights Intrmd/MS,523,182,34.8%
103021453,Brentwood Borough SD,SD,7342,Brentwood MS,247,132,53.4%
103021453,Brentwood Borough SD,SD,0070,Brentwood SHS,373,203,54.4%
103021453,Brentwood Borough SD,SD,0069,Elroy Avenue El Sch,297,183,61.6%
103021453,Brentwood Borough SD,SD,0068,Moore Sch,207,101,48.8%
122091303,Bristol Borough SD,SD,1014,Bristol HS,321,218,67.9%
122091303,Bristol Borough SD,SD,7743,Bristol MS,222,170,76.6%
122091303,Bristol Borough SD,SD,1013,Warren Snyder-John Girotti El Sch,653,464,71.1%
122091352,Bristol Township SD,SD,8368,Brookwood El Sch,892,537,60.2%
122091352,Bristol Township SD,SD,8369,Keystone El Sch,886,609,68.7%
122091352,Bristol Township SD,SD,8367,Mill Creek El Sch,"1,072",673,62.8%
122091352,Bristol Township SD,SD,8407,Neil A Armstrong MS,790,493,62.4%
122091352,Bristol Township SD,SD,1027,Roosevelt MS,760,534,70.3%
122091352,Bristol Township SD,SD,1029,Truman SHS,"1,620",987,60.9%
106330703,Brockway Area SD,SD,5148,Brockway Area Elementary Sch,476,202,42.4%
106330703,Brockway Area SD,SD,2362,Brockway Area JSHS,458,221,48.3%
106330803,Brookville Area SD,SD,6162,Brookville JSHS,652,277,42.5%
106330803,Brookville Area SD,SD,5231,Hickory Grove El Sch,435,223,51.3%
106330803,Brookville Area SD,SD,6163,Northside El Sch,119,61,51.3%
106330803,Brookville Area SD,SD,2368,Pinecreek El Sch,190,100,52.6%
101260803,Brownsville Area SD,SD,8384,Brownsville Area El Sch,704,401,57.0%
101260803,Brownsville Area SD,SD,4818,Brownsville Area HS,431,230,53.4%
101260803,Brownsville Area SD,SD,2154,Brownsville Area MS,348,204,58.6%
122000000,Bucks County IU 22,IU,0000,Bucks County IU 22,565,0,0.0%
122093460,Bucks County Montessori CS,CS,7670,Bucks County Montessori CS,181,0,0.0%
122091457,Bucks County Technical High School,COMCTC,1030,Bucks County Technical High School,"1,465",636,43.4%
101631203,Burgettstown Area SD,SD,7477,Burgettstown El Ctr,463,226,48.8%
101631203,Burgettstown Area SD,SD,4195,Burgettstown MS/HS,558,234,41.9%
107650703,Burrell SD,SD,4333,Bon Air El Sch,490,184,37.6%
107650703,Burrell SD,SD,4340,Burrell HS,591,203,34.3%
107650703,Burrell SD,SD,4339,Charles A Huston MS,425,162,38.1%
107650703,Burrell SD,SD,4336,Stewart El Sch,274,98,35.8%
104101252,Butler Area SD,SD,6690,Butler Area IHS,"1,541",692,44.9%
104101252,Butler Area SD,SD,8344,Butler Area SHS,"1,479",574,38.8%
104101252,Butler Area SD,SD,8343,Butler MS,895,467,52.2%
104101252,Butler Area SD,SD,1148,Center Twp Sch,644,307,47.7%
104101252,Butler Area SD,SD,1150,Connoquenessing El Sch,238,61,25.6%
104101252,Butler Area SD,SD,1134,Emily Brittain El Sch,231,173,74.9%
104101252,Butler Area SD,SD,1138,Mcquistion El Sch,420,249,59.3%
104101252,Butler Area SD,SD,1142,Northwest El Sch,312,146,46.8%
104101252,Butler Area SD,SD,1184,Summit El Sch,234,120,51.3%
104101307,Butler County AVTS,OCCCTC,6999,Butler County AVTS,911,411,45.1%
119354207,CTC of Lackawanna County,OCCCTC,7290,CTC of Lackawanna County,787,416,52.9%
101631503,California Area SD,SD,7221,California Area El Sch,323,163,50.5%
101631503,California Area SD,SD,8051,California Area Intermediate MS,126,61,48.4%
101631503,California Area SD,SD,6939,California Area MS,134,65,48.5%
101631503,California Area SD,SD,4203,California Area SHS,264,110,41.7%
108111203,Cambria Heights SD,SD,7347,Cambria Heights El Sch,531,259,48.8%
108111203,Cambria Heights SD,SD,1199,Cambria Heights MS,325,153,47.1%
108111203,Cambria Heights SD,SD,5212,Cambria Heights SHS,434,169,38.9%
109122703,Cameron County SD,SD,1299,Cameron County JSHS,224,113,50.4%
109122703,Cameron County SD,SD,1298,Woodland El Sch,295,133,45.1%
115211003,Camp Hill SD,SD,7509,Camp Hill MS,297,55,18.5%
115211003,Camp Hill SD,SD,1682,Camp Hill SHS,422,67,15.9%
115211003,Camp Hill SD,SD,1678,Eisenhower El Sch,268,50,18.7%
115211003,Camp Hill SD,SD,1680,Hoover El Sch,227,31,13.7%
101631703,Canon-McMillan SD,SD,4211,Borland Manor El Sch,278,45,16.2%
101631703,Canon-McMillan SD,SD,4217,Canon-McMillan SHS,"1,716",417,24.3%
101631703,Canon-McMillan SD,SD,7217,Canonsburg MS,867,219,25.3%
101631703,Canon-McMillan SD,SD,7216,Cecil Intrmd Sch,411,87,21.2%
101631703,Canon-McMillan SD,SD,4938,Hills-Hendersonville El Sch,232,35,15.1%
101631703,Canon-McMillan SD,SD,8397,Muse El Sch,732,205,28.0%
101631703,Canon-McMillan SD,SD,7764,North Strabane Intrmd Sch,369,80,21.7%
101631703,Canon-McMillan SD,SD,4937,South Central El,453,167,36.9%
101631703,Canon-McMillan SD,SD,4214,Wylandville El Sch,268,40,14.9%
117081003,Canton Area SD,SD,5303,Canton Area El Sch,448,254,56.7%
117081003,Canton Area SD,SD,0988,Canton JSHS,408,210,51.5%
115000000,Capital Area IU 15,IU,0000,Capital Area IU 15,355,145,40.8%
115227010,Capital Area School for the Arts CS,CS,8278,Capital Area School for the Arts CS,194,5,2.6%
121131507,Carbon Career & Technical Institute,COMCTC,4870,Carbon Career & Technical Institute,400,145,36.3%
121000000,Carbon-Lehigh IU 21,IU,0000,Carbon-Lehigh IU 21,506,223,44.1%
119351303,Carbondale Area SD,SD,2420,Carbondale Area JSHS,739,536,72.5%
119351303,Carbondale Area SD,SD,7457,Carbondale El Sch,718,531,74.0%
120483007,Career Institute of Technology,OCCCTC,5109,Career Institute of Technology,605,261,43.1%
115211103,Carlisle Area SD,SD,1692,Bellaire El Sch,383,205,53.5%
115211103,Carlisle Area SD,SD,1694,Carlisle Area HS,"1,531",595,38.9%
