Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year: 2014 - 2015,,,,,,,
 ,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
103020603,Allegheny Valley SD,SD,0000,Allegheny Valley SD,11,8,72.7%
103020603,Allegheny Valley SD,SD,0024,Colfax Upper El Sch,212,100,47.2%
103020603,Allegheny Valley SD,SD,0029,Springdale JSHS,441,203,46.0%
106160303,Allegheny-Clarion Valley SD,SD,7467,Allegheny-Clarion Valley Elem,339,149,44.0%
106160303,Allegheny-Clarion Valley SD,SD,4664,Allegheny-Clarion Valley HS,330,133,40.3%
121390302,Allentown City SD,SD,2790,Central El Sch,844,507,60.1%
121390302,Allentown City SD,SD,7102,Cleveland El Sch,287,216,75.3%
121390302,Allentown City SD,SD,2792,Francis D Raub MS,827,676,81.7%
121390302,Allentown City SD,SD,2791,Harrison-Morton MS,853,704,82.5%
121390302,Allentown City SD,SD,2768,Hiram W Dodd El Sch,663,408,61.5%
121390302,Allentown City SD,SD,2774,Jefferson El Sch,671,508,75.7%
121390302,Allentown City SD,SD,2775,Lehigh Parkway El Sch,311,174,55.9%
121390302,Allentown City SD,SD,7131,Lincoln Early Chld Ctr,342,29,8.5%
121390302,Allentown City SD,SD,2795,Louis E Dieruff HS,"1,757","1,307",74.4%
121390302,Allentown City SD,SD,8140,Luis A. Ramos El Sch,878,685,78.0%
121390302,Allentown City SD,SD,2777,McKinley El Sch,268,233,86.9%
121390302,Allentown City SD,SD,2779,Mosser El Sch,626,515,82.3%
121390302,Allentown City SD,SD,2780,Muhlenberg El Sch,468,300,64.1%
121390302,Allentown City SD,SD,2781,Ritter El Sch,486,378,77.8%
121390302,Allentown City SD,SD,2782,Roosevelt El Sch,700,529,75.6%
121390302,Allentown City SD,SD,6448,Sheridan El Sch,685,553,80.7%
121390302,Allentown City SD,SD,2793,South Mountain MS,"1,017",830,81.6%
121390302,Allentown City SD,SD,4929,Trexler MS,850,673,79.2%
121390302,Allentown City SD,SD,2785,Union Terrace El Sch,722,524,72.6%
121390302,Allentown City SD,SD,2786,Washington El Sch,455,394,86.6%
121390302,Allentown City SD,SD,2794,William Allen HS,"2,536","1,906",75.2%
126512990,Alliance for Progress CS,CS,7543,Alliance for Progress CS,452,315,69.7%
108070502,Altoona Area SD,SD,0913,Altoona Area HS,"1,739",985,56.6%
108070502,Altoona Area SD,SD,7986,Altoona Area Jr HS,"1,778","1,108",62.3%
108070502,Altoona Area SD,SD,0891,Baker El Sch,370,173,46.8%
108070502,Altoona Area SD,SD,0908,Irving El Sch,333,107,32.1%
108070502,Altoona Area SD,SD,0895,Juniata El Sch,592,465,78.5%
108070502,Altoona Area SD,SD,0930,Juniata Gap El Sch,641,369,57.6%
108070502,Altoona Area SD,SD,7425,Kimmel Alternative School,33,30,90.9%
108070502,Altoona Area SD,SD,0933,Logan El Sch,610,409,67.0%
108070502,Altoona Area SD,SD,7199,Mowrie A Ebner El Sch,594,426,71.7%
108070502,Altoona Area SD,SD,8280,Penn-Lincoln El Sch,608,550,90.5%
108070502,Altoona Area SD,SD,0902,Pleasant Valley El Sch,466,291,62.4%
127040703,Ambridge Area SD,SD,6555,Ambridge Area HS,779,362,46.5%
127040703,Ambridge Area SD,SD,0633,Ambridge Area JHS,456,239,52.4%
127040703,Ambridge Area SD,SD,0629,Economy El Sch,558,160,28.7%
127040703,Ambridge Area SD,SD,0661,Highland El Sch,483,353,73.1%
127040703,Ambridge Area SD,SD,0632,State Street El Sch,317,169,53.3%
113380303,Annville-Cleona SD,SD,2725,Annville Cleona HS,516,132,25.6%
113380303,Annville-Cleona SD,SD,2724,Annville El Sch,433,148,34.2%
113380303,Annville-Cleona SD,SD,8178,Annville-Cleona MS,211,70,33.2%
113380303,Annville-Cleona SD,SD,2723,Cleona El Sch,307,92,30.0%
114060503,Antietam SD,SD,0820,Antietam MS/HS,465,203,43.7%
114060503,Antietam SD,SD,5205,Mt Penn El Sch,403,197,48.9%
114060503,Antietam SD,SD,7838,Mt Penn Primary Ctr,183,95,51.9%
104510394,Antonia Pantoja Community Charter School,CS,8031,Antonia Pantoja Community Charter School,725,626,86.3%
128030603,Apollo-Ridge SD,SD,7787,Apollo-Ridge Elem Sch,541,282,52.1%
128030603,Apollo-Ridge SD,SD,2320,Apollo-Ridge HS,396,184,46.5%
128030603,Apollo-Ridge SD,SD,6570,Apollo-Ridge MS,314,167,53.2%
108000000,Appalachia IU 8,IU,0000,Appalachia IU 8,250,119,47.6%
128000000,ARIN IU 28,IU,0000,ARIN IU 28,37,30,81.1%
168518013,ARISE Academy Charter High School,CS,8122,ARISE Academy Charter High School,106,104,98.1%
128030852,Armstrong SD,SD,0569,Dayton El Sch,262,151,57.6%
128030852,Armstrong SD,SD,6574,Elderton El Sch,250,75,30.0%
128030852,Armstrong SD,SD,6575,Ford City JSHS,689,270,39.2%
128030852,Armstrong SD,SD,6572,Kittanning JHS,356,158,44.4%
128030852,Armstrong SD,SD,0596,Kittanning SHS,615,234,38.0%
128030852,Armstrong SD,SD,5002,Lenape El Sch,845,447,52.9%
128030852,Armstrong SD,SD,6577,Shannock Valley El Sch,336,162,48.2%
128030852,Armstrong SD,SD,7896,West Hills Intermediate Sch,516,252,48.8%
128030852,Armstrong SD,SD,7895,West Hills Primary Sch,708,326,46.0%
128030852,Armstrong SD,SD,7640,West Shamokin JSHS,671,261,38.9%
121395927,Arts Academy CS,CS,8214,Arts Academy CS,373,127,34.0%
181519176,ASPIRA Bilingual Cyber Charter School,CS,8148,ASPIRA Bilingual Cyber Charter School,139,133,95.7%
117080503,Athens Area SD,SD,0958,Athens Area HS,684,257,37.6%
117080503,Athens Area SD,SD,4918,Audrielle Lynch-Ellen Bustin El Sch,599,297,49.6%
117080503,Athens Area SD,SD,8220,Harlan Rowe MS,468,217,46.4%
117080503,Athens Area SD,SD,8219,SRU El Sch,382,209,54.7%
109530304,Austin Area SD,SD,6221,Austin Area El Sch,125,64,51.2%
109530304,Austin Area SD,SD,6222,Austin Area JSHS,84,36,42.9%
101630504,Avella Area SD,SD,4165,Avella Area JSHS,256,138,53.9%
101630504,Avella Area SD,SD,7098,Avella El Center,302,127,42.1%
124150003,Avon Grove CS,CS,7721,Avon Grove CS,"1,664",319,19.2%
124150503,Avon Grove SD,SD,1367,Avon Grove HS,"1,794",384,21.4%
124150503,Avon Grove SD,SD,1365,Avon Grove Intrmd Sch,"1,501",445,29.6%
124150503,Avon Grove SD,SD,5216,Fred S Engle MS,847,202,23.8%
124150503,Avon Grove SD,SD,7323,Penn London El Sch,870,256,29.4%
103020753,Avonworth SD,SD,0034,Avonworth El Sch,392,71,18.1%
103020753,Avonworth SD,SD,5199,Avonworth HS,400,62,15.5%
103020753,Avonworth SD,SD,7669,Avonworth MS,376,48,12.8%
103020753,Avonworth SD,SD,8320,Avonworth Primary Center,389,52,13.4%
127046517,Baden Academy CS,CS,8211,Baden Academy CS,460,222,48.3%
110141003,Bald Eagle Area SD,SD,1335,Bald Eagle Area JSHS,956,370,38.7%
110141003,Bald Eagle Area SD,SD,1333,Howard El Sch,82,27,32.9%
110141003,Bald Eagle Area SD,SD,1334,Mountaintop Area El Sch,141,47,33.3%
110141003,Bald Eagle Area SD,SD,1331,Port Matilda El Sch,131,44,33.6%
110141003,Bald Eagle Area SD,SD,1330,Wingate El Sch,374,164,43.9%
103021102,Baldwin-Whitehall SD,SD,0050,Baldwin SHS,"1,399",467,33.4%
103021102,Baldwin-Whitehall SD,SD,6787,Harrison MS,944,362,38.3%
103021102,Baldwin-Whitehall SD,SD,0037,McAnnulty El Sch,337,104,30.9%
103021102,Baldwin-Whitehall SD,SD,5194,Paynter El Sch,749,366,48.9%
103021102,Baldwin-Whitehall SD,SD,0048,Whitehall El Sch,701,242,34.5%
120480803,Bangor Area SD,SD,3434,Bangor Area HS,973,371,38.1%
120480803,Bangor Area SD,SD,5257,Bangor Area MS,494,214,43.3%
120480803,Bangor Area SD,SD,7301,DeFranco El Sch,465,199,42.8%
120480803,Bangor Area SD,SD,5099,Five Points El Sch,509,189,37.1%
120480803,Bangor Area SD,SD,3430,Washington El Sch,544,284,52.2%
118400001,Bear Creek Community CS,CS,7827,Bear Creek Community CS,452,190,42.0%
127040001,Beaver Area Academic CS,CS,7847,Beaver Area Academic CS,99,42,42.4%
127041203,Beaver Area SD,SD,7386,Beaver Area MS,303,55,18.2%
127041203,Beaver Area SD,SD,0640,Beaver Area SHS,643,112,17.4%
127041203,Beaver Area SD,SD,8065,College Square El Sch,403,73,18.1%
127041203,Beaver Area SD,SD,7823,Dutch Ridge El Sch,617,117,19.0%
127041307,Beaver County CTC,CTC,6985,Beaver County CTC,593,298,50.3%
127000000,Beaver Valley IU 27,IU,0000,Beaver Valley IU 27,154,71,46.1%
108051003,Bedford Area SD,SD,7545,Bedford El Sch,742,355,47.8%
108051003,Bedford Area SD,SD,7021,Bedford MS,467,225,48.2%
108051003,Bedford Area SD,SD,0726,Bedford SHS,626,240,38.3%
108051307,Bedford County Technical Center,CTC,7096,Bedford County Technical Center,478,251,52.5%
107650603,Belle Vernon Area SD,SD,4930,Belle Vernon Area HS,843,265,31.4%
107650603,Belle Vernon Area SD,SD,8269,Belle Vernon Area MS,372,148,39.8%
107650603,Belle Vernon Area SD,SD,4328,Marion El Sch,658,346,52.6%
107650603,Belle Vernon Area SD,SD,4325,Rostraver El Sch,649,192,29.6%
110141103,Bellefonte Area SD,SD,1343,Bellefonte Area HS,816,272,33.3%
110141103,Bellefonte Area SD,SD,1342,Bellefonte Area MS,632,203,32.1%
110141103,Bellefonte Area SD,SD,1341,Bellefonte El Sch,396,175,44.2%
110141103,Bellefonte Area SD,SD,1339,Benner El Sch,258,60,23.3%
110141103,Bellefonte Area SD,SD,1340,Marion-Walker El Sch,334,87,26.0%
110141103,Bellefonte Area SD,SD,6229,Pleasant Gap El Sch,229,81,35.4%
108071003,Bellwood-Antis SD,SD,7144,Bellwood Antis MS,376,124,33.0%
108071003,Bellwood-Antis SD,SD,0917,Bellwood-Antis HS,392,112,28.6%
108071003,Bellwood-Antis SD,SD,0914,Lewis M Myers El Sch,493,181,36.7%
126510010,Belmont Charter School,CS,7750,Belmont Charter School,591,571,96.6%
122091002,Bensalem Township SD,SD,5211,Belmont Hills El Sch,586,263,44.9%
122091002,Bensalem Township SD,SD,4675,Benjamin Rush El Sch,455,357,78.5%
122091002,Bensalem Township SD,SD,5116,Bensalem Twp HS,"1,879",889,47.3%
122091002,Bensalem Township SD,SD,6451,Cecelia Snyder MS,437,215,49.2%
122091002,Bensalem Township SD,SD,1006,Cornwells El Sch,545,280,51.4%
122091002,Bensalem Township SD,SD,7030,Robert K Shafer MS,566,317,56.0%
122091002,Bensalem Township SD,SD,6896,Russell C Struble El Sch,539,223,41.4%
122091002,Bensalem Township SD,SD,1008,Samuel K Faust El Sch,651,500,76.8%
122091002,Bensalem Township SD,SD,6788,Valley El Sch,701,267,38.1%
116191004,Benton Area SD,SD,1594,Appleman El Sch,384,159,41.4%
116191004,Benton Area SD,SD,1595,Benton Area MSHS,311,122,39.2%
101630903,Bentworth SD,SD,7987,Bentworth El Ctr,444,209,47.1%
101630903,Bentworth SD,SD,7988,Bentworth MS,352,144,40.9%
101630903,Bentworth SD,SD,4188,Bentworth SHS,358,121,33.8%
114000000,Berks County IU 14,IU,0000,Berks County IU 14,154,77,50.0%
114060557,Berks CTC,CTC,6304,Berks CTC-East Campus,872,279,32.0%
114060557,Berks CTC,CTC,7068,Berks CTC-West Campus,836,275,32.9%
108561003,Berlin Brothersvalley SD,SD,6206,Berlin Brothersvalley El Sch,266,114,42.9%
108561003,Berlin Brothersvalley SD,SD,7645,Berlin Brothersvalley MS,237,108,45.6%
108561003,Berlin Brothersvalley SD,SD,6207,Berlin Brothersvalley SHS,286,105,36.7%
112011103,Bermudian Springs SD,SD,7302,Bermudian Springs El Sch,718,295,41.1%
112011103,Bermudian Springs SD,SD,0003,Bermudian Springs HS,642,227,35.4%
112011103,Bermudian Springs SD,SD,6921,Bermudian Springs MS,649,231,35.6%
116191103,Berwick Area SD,SD,1605,Berwick Area HS,767,311,40.5%
116191103,Berwick Area SD,SD,6808,Berwick Area MS,714,384,53.8%
116191103,Berwick Area SD,SD,1602,Fourteenth Street El Sch,252,138,54.8%
116191103,Berwick Area SD,SD,6349,Nescopeck El Sch,227,96,42.3%
116191103,Berwick Area SD,SD,1604,Orange Street El Sch,472,349,73.9%
116191103,Berwick Area SD,SD,1597,Salem El Sch,467,272,58.2%
103021252,Bethel Park SD,SD,4802,Abraham Lincoln El Sch,316,51,16.1%
103021252,Bethel Park SD,SD,7326,Benjamin Franklin El Sch,327,52,15.9%
103021252,Bethel Park SD,SD,0055,Bethel Memorial El Sch,346,49,14.2%
103021252,Bethel Park SD,SD,0062,Bethel Park HS,"1,540",175,11.4%
103021252,Bethel Park SD,SD,4902,George Washington El Sch,296,19,6.4%
103021252,Bethel Park SD,SD,0061,Independence MS,650,73,11.2%
103021252,Bethel Park SD,SD,7327,Neil Armstrong 5-6 MS,626,86,13.7%
103021252,Bethel Park SD,SD,0060,William Penn El Sch,204,25,12.3%
120481002,Bethlehem Area SD,SD,5063,Asa Packer El Sch,328,55,16.8%
120481002,Bethlehem Area SD,SD,3464,Broughal MS,561,502,89.5%
120481002,Bethlehem Area SD,SD,3436,Calypso El Sch,236,120,50.8%
120481002,Bethlehem Area SD,SD,3453,Clearview El Sch,364,240,65.9%
120481002,Bethlehem Area SD,SD,6722,Donegan El Sch,477,431,90.4%
120481002,Bethlehem Area SD,SD,4956,East Hills MS,"1,075",380,35.3%
120481002,Bethlehem Area SD,SD,3456,Farmersville El Sch,480,112,23.3%
120481002,Bethlehem Area SD,SD,6723,Fountain Hill El Sch,546,467,85.5%
120481002,Bethlehem Area SD,SD,4957,Freedom HS,"1,843",803,43.6%
120481002,Bethlehem Area SD,SD,3458,Freemansburg El Sch,362,308,85.1%
120481002,Bethlehem Area SD,SD,3449,Governor Wolf El Sch,417,214,51.3%
120481002,Bethlehem Area SD,SD,3459,Hanover El Sch,231,31,13.4%
120481002,Bethlehem Area SD,SD,3442,James Buchanan El Sch,267,139,52.1%
120481002,Bethlehem Area SD,SD,3465,Liberty HS,"2,759","1,518",55.0%
120481002,Bethlehem Area SD,SD,3443,Lincoln El Sch,360,275,76.4%
120481002,Bethlehem Area SD,SD,3454,Marvine El Sch,378,355,93.9%
120481002,Bethlehem Area SD,SD,3455,Miller Heights El Sch,433,121,27.9%
120481002,Bethlehem Area SD,SD,3463,Nitschmann MS,793,290,36.6%
120481002,Bethlehem Area SD,SD,3462,Northeast MS,764,554,72.5%
120481002,Bethlehem Area SD,SD,3452,Spring Garden El Sch,522,200,38.3%
120481002,Bethlehem Area SD,SD,6633,Thomas Jefferson El Sch,249,183,73.5%
120481002,Bethlehem Area SD,SD,6634,William Penn El Sch,236,180,76.3%
120481107,Bethlehem AVTS,CTC,5286,Bethlehem AVTS,"1,260",608,48.3%
101631003,Bethlehem-Center SD,SD,6975,Bethlehem-Center El Sch,539,292,54.2%
101631003,Bethlehem-Center SD,SD,5267,Bethlehem-Center MS,316,148,46.8%
101631003,Bethlehem-Center SD,SD,4181,Bethlehem-Center SHS,393,170,43.3%
127041503,Big Beaver Falls Area SD,SD,0649,Beaver Falls Area SHS,441,309,70.1%
127041503,Big Beaver Falls Area SD,SD,0648,Beaver Falls MS,363,282,77.7%
127041503,Big Beaver Falls Area SD,SD,0650,Big Beaver El Sch,329,235,71.4%
127041503,Big Beaver Falls Area SD,SD,0642,Central El Sch,539,449,83.3%
115210503,Big Spring SD,SD,1677,Big Spring HS,855,232,27.1%
115210503,Big Spring SD,SD,6326,Big Spring MS,601,208,34.6%
115210503,Big Spring SD,SD,7951,Mount Rock Elem Sch,366,125,34.2%
115210503,Big Spring SD,SD,1676,Newville El Sch,363,141,38.8%
115210503,Big Spring SD,SD,7355,Oak Flat El Sch,431,156,36.2%
126519476,Birney Preparatory Academy,CS,8206,Birney Preparatory Academy,719,719,100.0%
127041603,Blackhawk SD,SD,6707,Blackhawk HS,785,195,24.8%
127041603,Blackhawk SD,SD,7127,Blackhawk Intermediate Sch,533,156,29.3%
127041603,Blackhawk SD,SD,6558,Highland MS,558,168,30.1%
127041603,Blackhawk SD,SD,6559,Northwestern Primary Sch,327,108,33.0%
127041603,Blackhawk SD,SD,6560,Patterson Primary Sch,228,40,17.5%
108110603,Blacklick Valley SD,SD,6828,Blacklick Valley El Ctr,392,188,48.0%
108110603,Blacklick Valley SD,SD,5135,Blacklick Valley JSHS,265,121,45.7%
128321103,Blairsville-Saltsburg SD,SD,7418,Blairsville El Sch,474,249,52.5%
128321103,Blairsville-Saltsburg SD,SD,2317,Blairsville MS,223,117,52.5%
128321103,Blairsville-Saltsburg SD,SD,4706,Blairsville SHS,325,153,47.1%
128321103,Blairsville-Saltsburg SD,SD,2352,Saltsburg El Sch,272,123,45.2%
128321103,Blairsville-Saltsburg SD,SD,2353,Saltsburg MS/HS,340,132,38.8%
117000000,BLaST IU 17,IU,0000,BLaST IU 17,302,46,15.2%
116191203,Bloomsburg Area SD,SD,1610,Beaver-Main El Sch,99,44,44.4%
116191203,Bloomsburg Area SD,SD,1612,Bloomsburg Area HS,419,117,27.9%
116191203,Bloomsburg Area SD,SD,1611,Bloomsburg Area MS,404,194,48.0%
116191203,Bloomsburg Area SD,SD,1606,Memorial El Sch,432,254,58.8%
116191203,Bloomsburg Area SD,SD,1608,W W Evans Memorial El Sch,227,90,39.6%
129540803,Blue Mountain SD,SD,7419,Blue Mountain El Cressona Sch,164,47,28.7%
129540803,Blue Mountain SD,SD,4659,Blue Mountain El East Sch,682,183,26.8%
129540803,Blue Mountain SD,SD,3887,Blue Mountain El West Sch,345,107,31.0%
129540803,Blue Mountain SD,SD,3891,Blue Mountain HS,795,176,22.1%
129540803,Blue Mountain SD,SD,5263,Blue Mountain MS,660,164,24.8%
119581003,Blue Ridge SD,SD,6891,Blue Ridge El Sch,517,262,50.7%
119581003,Blue Ridge SD,SD,4034,Blue Ridge HS,315,143,45.4%
119581003,Blue Ridge SD,SD,7400,Blue Ridge MS,225,119,52.9%
114060753,Boyertown Area SD,SD,6804,Boyertown Area JHS-East,842,122,14.5%
114060753,Boyertown Area SD,SD,6305,Boyertown Area JHS-West,813,220,27.1%
114060753,Boyertown Area SD,SD,6306,Boyertown Area SHS,"1,614",303,18.8%
114060753,Boyertown Area SD,SD,6307,Boyertown El Sch,649,186,28.7%
114060753,Boyertown Area SD,SD,0762,Colebrookdale El Sch,343,110,32.1%
114060753,Boyertown Area SD,SD,0763,Earl El Sch,312,70,22.4%
114060753,Boyertown Area SD,SD,0754,Gilbertsville El Sch,797,130,16.3%
114060753,Boyertown Area SD,SD,0755,New Hanover-Upper Frederick El,773,79,10.2%
114060753,Boyertown Area SD,SD,0761,Pine Forge El Sch,300,108,36.0%
114060753,Boyertown Area SD,SD,0766,Washington El Sch,588,126,21.4%
185515523,Boys Latin of Philadelphia CS,CS,7981,Boys Latin of Philadelphia CS,747,742,99.3%
109420803,Bradford Area SD,SD,4691,Bradford Area HS,774,326,42.1%
109420803,Bradford Area SD,SD,3092,Floyd C Fretz MS,579,296,51.1%
109420803,Bradford Area SD,SD,7037,George Blaisdell El Sch,669,464,69.4%
109420803,Bradford Area SD,SD,7281,School Street El Sch,563,338,60.0%
114060853,Brandywine Heights Area SD,SD,0768,Brandywine Heights El Sch,403,118,29.3%
114060853,Brandywine Heights Area SD,SD,6308,Brandywine Heights HS,525,115,21.9%
114060853,Brandywine Heights Area SD,SD,6309,Brandywine Heights MS,332,93,28.0%
114060853,Brandywine Heights Area SD,SD,8191,Brandywine Intrmd Sch,233,61,26.2%
103021453,Brentwood Borough SD,SD,7342,Brentwood MS,263,140,53.2%
103021453,Brentwood Borough SD,SD,0070,Brentwood SHS,393,165,42.0%
103021453,Brentwood Borough SD,SD,0069,Elroy Avenue El Sch,324,183,56.5%
103021453,Brentwood Borough SD,SD,0068,Moore Sch,225,92,40.9%
122091303,Bristol Borough SD,SD,1014,Bristol HS,321,220,68.5%
122091303,Bristol Borough SD,SD,1013,Warren Snyder-John Birotti El Sch,612,417,68.1%
122091303,Bristol Borough SD,SD,7743,Warren Snyder-John Girotti MS,275,191,69.5%
122091352,Bristol Township SD,SD,5305,Armstrong MS,431,250,58.0%
122091352,Bristol Township SD,SD,1021,Barton El Sch,520,326,62.7%
122091352,Bristol Township SD,SD,1015,Buchanan El Sch,466,284,60.9%
122091352,Bristol Township SD,SD,1017,Devine El Sch,469,280,59.7%
122091352,Bristol Township SD,SD,1020,Emerson El Sch,386,230,59.6%
122091352,Bristol Township SD,SD,1018,Fitch El Sch,352,210,59.7%
122091352,Bristol Township SD,SD,1023,Lafayette El Sch,390,277,71.0%
122091352,Bristol Township SD,SD,1024,Lincoln El Sch,374,253,67.6%
122091352,Bristol Township SD,SD,1022,Maple Shade El Sch,389,237,60.9%
122091352,Bristol Township SD,SD,1027,Roosevelt MS,555,353,63.6%
122091352,Bristol Township SD,SD,1029,Truman SHS,"1,581",933,59.0%
122091352,Bristol Township SD,SD,1025,Washington El Sch,388,208,53.6%
106330703,Brockway Area SD,SD,5148,Brockway Area Elementary Sch,560,268,47.9%
106330703,Brockway Area SD,SD,2362,Brockway Area JSHS,442,186,42.1%
106330803,Brookville Area SD,SD,6162,Brookville JSHS,725,319,44.0%
106330803,Brookville Area SD,SD,5231,Hickory Grove El Sch,488,240,49.2%
106330803,Brookville Area SD,SD,6163,Northside El Sch,107,54,50.5%
106330803,Brookville Area SD,SD,2368,Pinecreek El Sch,246,131,53.3%
101260803,Brownsville Area SD,SD,4818,Brownsville Area HS,510,305,59.8%
101260803,Brownsville Area SD,SD,2154,Brownsville Area MS,393,269,68.4%
101260803,Brownsville Area SD,SD,8221,Central El Sch,346,255,73.7%
101260803,Brownsville Area SD,SD,5145,Cox-Donahey El Sch,411,289,70.3%
122000000,Bucks County IU 22,IU,0000,Bucks County IU 22,787,83,10.5%
122093460,Bucks County Montessori CS,CS,7670,Bucks County Montessori CS,196,0,0.0%
122091457,Bucks County Technical High School,CTC,1030,Bucks County Technical High School,"1,515",513,33.9%
101631203,Burgettstown Area SD,SD,0000,Burgettstown Area SD,4,1,25.0%
101631203,Burgettstown Area SD,SD,7477,Burgettstown El Ctr,508,187,36.8%
101631203,Burgettstown Area SD,SD,4195,Burgettstown MS/HS,687,229,33.3%
107650703,Burrell SD,SD,4333,Bon Air El Sch,517,164,31.7%
107650703,Burrell SD,SD,4340,Burrell HS,563,144,25.6%
107650703,Burrell SD,SD,4339,Charles A Huston MS,435,124,28.5%
107650703,Burrell SD,SD,4336,Stewart El Sch,269,89,33.1%
104101252,Butler Area SD,SD,1135,Broad St Sch,271,205,75.6%
104101252,Butler Area SD,SD,6690,Butler Area IHS,"1,218",382,31.4%
104101252,Butler Area SD,SD,6119,Butler Area JHS,"1,080",375,34.7%
104101252,Butler Area SD,SD,1147,Butler Area SHS,"1,112",274,24.6%
104101252,Butler Area SD,SD,1137,Center Avenue Sch,165,99,60.0%
104101252,Butler Area SD,SD,1148,Center Twp Sch,627,140,22.3%
104101252,Butler Area SD,SD,1149,Clearfield El Sch,215,88,40.9%
104101252,Butler Area SD,SD,1150,Connoquenessing El Sch,258,72,27.9%
104101252,Butler Area SD,SD,1134,Emily Brittain El Sch,396,210,53.0%
104101252,Butler Area SD,SD,1138,Mcquistion El Sch,458,131,28.6%
104101252,Butler Area SD,SD,1143,Meridian El Sch,421,106,25.2%
104101252,Butler Area SD,SD,1142,Northwest El Sch,418,172,41.1%
104101252,Butler Area SD,SD,1165,Oakland Twp El Sch,271,95,35.1%
104101252,Butler Area SD,SD,1184,Summit El Sch,194,73,37.6%
104101307,Butler County AVTS,CTC,6999,Butler County AVTS,817,304,37.2%
101631503,California Area SD,SD,7221,California Area El Sch,336,155,46.1%
101631503,California Area SD,SD,8051,California Area Intermediate MS,140,66,47.1%
101631503,California Area SD,SD,6939,California Area MS,136,65,47.8%
101631503,California Area SD,SD,4203,California Area SHS,311,112,36.0%
108111203,Cambria Heights SD,SD,7347,Cambria Heights El Sch,630,278,44.1%
108111203,Cambria Heights SD,SD,1199,Cambria Heights MS,336,124,36.9%
108111203,Cambria Heights SD,SD,5212,Cambria Heights SHS,453,143,31.6%
109122703,Cameron County SD,SD,1299,Cameron County JSHS,299,152,50.8%
109122703,Cameron County SD,SD,1298,Woodland El Sch,298,179,60.1%
115211003,Camp Hill SD,SD,7509,Camp Hill MS,303,33,10.9%
115211003,Camp Hill SD,SD,1682,Camp Hill SHS,402,49,12.2%
