Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year:  2009 - 2010,,,,,,,
,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
121390302,Allentown City SD,SD,2781,Ritter El Sch,590,446,75.6%
121390302,Allentown City SD,SD,2782,Roosevelt El Sch,644,560,87.0%
121390302,Allentown City SD,SD,6448,Sheridan El Sch,654,604,92.4%
121390302,Allentown City SD,SD,2793,South Mountain MS,"1,105",880,79.6%
121390302,Allentown City SD,SD,4929,Trexler MS,903,767,84.9%
121390302,Allentown City SD,SD,2785,Union Terrace El Sch,808,653,80.8%
121390302,Allentown City SD,SD,2786,Washington El Sch,585,537,91.8%
121390302,Allentown City SD,SD,2794,William Allen HS,"3,124","2,025",64.8%
126512990,Alliance for Progress CS,CS,7543,Alliance for Progress CS,283,215,76.0%
108070502,Altoona Area SD,SD,0913,Altoona Area HS,"1,789",787,44.0%
108070502,Altoona Area SD,SD,7986,Altoona Area Jr HS,"1,806",969,53.7%
108070502,Altoona Area SD,SD,0891,Baker El Sch,305,141,46.2%
108070502,Altoona Area SD,SD,0908,Irving El Sch,326,130,39.9%
108070502,Altoona Area SD,SD,0895,Juniata El Sch,400,239,59.8%
108070502,Altoona Area SD,SD,0930,Juniata Gap El Sch,596,315,52.9%
108070502,Altoona Area SD,SD,7425,Kimmel Alternative School,62,49,79.0%
108070502,Altoona Area SD,SD,0933,Logan El Sch,591,304,51.4%
108070502,Altoona Area SD,SD,7199,Mowrie A Ebner El Sch,531,307,57.8%
108070502,Altoona Area SD,SD,0909,Penn-Lincoln El Sch,397,342,86.1%
108070502,Altoona Area SD,SD,0902,Pleasant Valley El Sch,549,272,49.5%
108070502,Altoona Area SD,SD,6708,Washington-Jefferson El Sch,346,278,80.3%
108070502,Altoona Area SD,SD,5302,Wright El Sch,297,260,87.5%
127040703,Ambridge Area SD,SD,6555,Ambridge Area HS,852,297,34.9%
127040703,Ambridge Area SD,SD,0633,Ambridge Area JHS,430,180,41.9%
127040703,Ambridge Area SD,SD,0629,Economy El Sch,670,164,24.5%
127040703,Ambridge Area SD,SD,0661,Highland El Sch,544,331,60.8%
127040703,Ambridge Area SD,SD,0632,State Street El Sch,306,132,43.1%
113380303,Annville-Cleona SD,SD,2725,Annville Cleona JSHS,798,122,15.3%
113380303,Annville-Cleona SD,SD,2724,Annville El Sch,371,77,20.8%
113380303,Annville-Cleona SD,SD,2723,Cleona El Sch,188,36,19.1%
113380303,Annville-Cleona SD,SD,2722,North Annville El Sch,208,59,28.4%
114060503,Antietam SD,SD,0820,Antietam MS/HS,497,180,36.2%
114060503,Antietam SD,SD,5205,Mt Penn El Sch,430,163,37.9%
114060503,Antietam SD,SD,7838,Mt Penn Primary Ctr,135,44,32.6%
104510394,Antonia Pantoja Community Charter School,CS,8031,Antonia Pantoja Community Charter School,724,684,94.5%
128030603,Apollo-Ridge SD,SD,7787,Apollo-Ridge Elem Sch,653,314,48.1%
128030603,Apollo-Ridge SD,SD,2320,Apollo-Ridge HS,459,178,38.8%
128030603,Apollo-Ridge SD,SD,6570,Apollo-Ridge MS,369,168,45.5%
108000000,Appalachia IU 8,IU,9999,Appalachia IU 8,423,0,0.0%
128030852,Armstrong SD,SD,0569,Dayton El Sch,240,125,52.1%
128030852,Armstrong SD,SD,6574,Elderton El Sch,284,98,34.5%
128030852,Armstrong SD,SD,6575,Ford City JSHS,763,265,34.7%
128030852,Armstrong SD,SD,6572,Kittanning JHS,391,179,45.8%
128030852,Armstrong SD,SD,0596,Kittanning SHS,667,221,33.1%
128030852,Armstrong SD,SD,0580,Kittanning Twp El Sch,178,81,45.5%
128030852,Armstrong SD,SD,5002,Lenape El Sch,764,374,49.0%
128030852,Armstrong SD,SD,6577,Shannock Valley El Sch,368,150,40.8%
128030852,Armstrong SD,SD,7896,West Hills Intermediate Sch,522,249,47.7%
128030852,Armstrong SD,SD,7895,West Hills Primary Sch,669,324,48.4%
128030852,Armstrong SD,SD,7640,West Shamokin JSHS,769,298,38.8%
117080503,Athens Area SD,SD,0958,Athens Area HS,560,171,30.5%
117080503,Athens Area SD,SD,4918,Audrielle Lynch-Ellen Bustin El Sch,595,283,47.6%
117080503,Athens Area SD,SD,0972,Gladys Burnham El Sch,161,81,50.3%
117080503,Athens Area SD,SD,6732,Harlan Rowe JHS,333,124,37.2%
117080503,Athens Area SD,SD,6362,Harriet Child El Sch,109,50,45.9%
117080503,Athens Area SD,SD,7211,S R U MS,351,152,43.3%
117080503,Athens Area SD,SD,0952,Sheshequin-Ulster El Sch,171,95,55.6%
109530304,Austin Area SD,SD,6221,Austin Area El Sch,96,53,55.2%
109530304,Austin Area SD,SD,6222,Austin Area JSHS,113,47,41.6%
101630504,Avella Area SD,SD,4165,Avella Area JSHS,308,106,34.4%
101630504,Avella Area SD,SD,7098,Avella El Center,326,127,39.0%
124150003,Avon Grove CS,CS,7721,Avon Grove CS,"1,353",129,9.5%
124150503,Avon Grove SD,SD,1367,Avon Grove HS,"1,815",155,8.5%
124150503,Avon Grove SD,SD,1365,Avon Grove Intrmd Sch,"1,645",217,13.2%
124150503,Avon Grove SD,SD,5216,Fred S Engle MS,915,105,11.5%
124150503,Avon Grove SD,SD,7323,Penn London El Sch,"1,055",159,15.1%
103020753,Avonworth SD,SD,0034,Avonworth El Sch,704,59,8.4%
103020753,Avonworth SD,SD,5199,Avonworth HS,395,50,12.7%
103020753,Avonworth SD,SD,7669,Avonworth MS,308,39,12.7%
117000000,BLaST IU 17,IU,9999,BLaST IU 17,336,17,5.1%
110141003,Bald Eagle Area SD,SD,1335,Bald Eagle Area JSHS,805,203,25.2%
110141003,Bald Eagle Area SD,SD,1333,Howard El Sch,127,25,19.7%
110141003,Bald Eagle Area SD,SD,1334,Mountaintop Area El Sch,239,58,24.3%
110141003,Bald Eagle Area SD,SD,1331,Port Matilda El Sch,184,37,20.1%
110141003,Bald Eagle Area SD,SD,1330,Wingate El Sch,519,131,25.2%
103021102,Baldwin-Whitehall SD,SD,0050,Baldwin SHS,"1,483",357,24.1%
103021102,Baldwin-Whitehall SD,SD,6787,Harrison MS,966,331,34.3%
103021102,Baldwin-Whitehall SD,SD,0037,McAnnulty El Sch,353,86,24.4%
103021102,Baldwin-Whitehall SD,SD,5194,Paynter El Sch,705,287,40.7%
103021102,Baldwin-Whitehall SD,SD,0048,Whitehall El Sch,684,209,30.6%
120480803,Bangor Area SD,SD,3434,Bangor Area HS,"1,126",330,29.3%
120480803,Bangor Area SD,SD,5257,Bangor Area MS,536,189,35.3%
120480803,Bangor Area SD,SD,7301,DeFranco El Sch,509,197,38.7%
120480803,Bangor Area SD,SD,5099,Five Points El Sch,581,203,34.9%
120480803,Bangor Area SD,SD,3430,Washington El Sch,595,245,41.2%
118400001,Bear Creek Community CS,CS,7827,Bear Creek Community CS,419,144,34.4%
127040001,Beaver Area Academic CS,CS,7847,Beaver Area Academic CS,79,28,35.4%
127041203,Beaver Area SD,SD,7386,Beaver Area MS,303,59,19.5%
127041203,Beaver Area SD,SD,0640,Beaver Area SHS,665,85,12.8%
127041203,Beaver Area SD,SD,8065,College Square El Sch,409,66,16.1%
127041203,Beaver Area SD,SD,7823,Dutch Ridge El Sch,614,125,20.4%
127041307,Beaver County CTC,CTC,6985,Beaver County CTC,605,270,44.6%
127000000,Beaver Valley IU 27,IU,9999,Beaver Valley IU 27,181,45,24.9%
108051003,Bedford Area SD,SD,7545,Bedford El Sch,799,342,42.8%
108051003,Bedford Area SD,SD,7021,Bedford MS,447,176,39.4%
108051003,Bedford Area SD,SD,0726,Bedford SHS,615,206,33.5%
108051003,Bedford Area SD,SD,0742,Hyndman MSHS,226,99,43.8%
108051003,Bedford Area SD,SD,0741,Hyndman/Londonderry El Sch,170,100,58.8%
108051307,Bedford County Technical Center,CTC,7096,Bedford County Technical Center,858,322,37.5%
107650603,Belle Vernon Area SD,SD,4930,Belle Vernon Area HS,915,228,24.9%
107650603,Belle Vernon Area SD,SD,4329,Bellmar MS,339,122,36.0%
107650603,Belle Vernon Area SD,SD,4328,Marion El Sch,590,245,41.5%
107650603,Belle Vernon Area SD,SD,4325,Rostraver El Sch,581,157,27.0%
107650603,Belle Vernon Area SD,SD,4330,Rostraver MS,323,78,24.1%
110141103,Bellefonte Area SD,SD,1343,Bellefonte Area HS,"1,004",249,24.8%
110141103,Bellefonte Area SD,SD,1342,Bellefonte Area MS,610,164,26.9%
110141103,Bellefonte Area SD,SD,1341,Bellefonte El Sch,414,180,43.5%
110141103,Bellefonte Area SD,SD,1339,Benner El Sch,241,47,19.5%
110141103,Bellefonte Area SD,SD,1340,Marion-Walker El Sch,376,100,26.6%
110141103,Bellefonte Area SD,SD,6229,Pleasant Gap El Sch,267,108,40.4%
108071003,Bellwood-Antis SD,SD,7144,Bellwood Antis MS,405,132,32.6%
108071003,Bellwood-Antis SD,SD,0917,Bellwood-Antis HS,434,102,23.5%
108071003,Bellwood-Antis SD,SD,0914,Lewis M Myers El Sch,476,171,35.9%
126513070,Belmont Academy Charter School,CS,7557,Belmont Academy Charter School,122,113,92.6%
126510010,Belmont Charter School,CS,7750,Belmont Charter School,419,353,84.2%
122091002,Bensalem Township SD,SD,5211,Belmont Hills El Sch,529,185,35.0%
122091002,Bensalem Township SD,SD,4675,Benjamin Rush El Sch,391,245,62.7%
122091002,Bensalem Township SD,SD,5116,Bensalem Twp HS,"1,943",649,33.4%
122091002,Bensalem Township SD,SD,6451,Cecelia Snyder MS,428,166,38.8%
122091002,Bensalem Township SD,SD,1006,Cornwells El Sch,551,200,36.3%
122091002,Bensalem Township SD,SD,7030,Robert K Shafer MS,571,236,41.3%
122091002,Bensalem Township SD,SD,6896,Russell C Struble El Sch,508,115,22.6%
122091002,Bensalem Township SD,SD,1008,Samuel K Faust El Sch,502,283,56.4%
122091002,Bensalem Township SD,SD,6788,Valley El Sch,642,164,25.5%
116191004,Benton Area SD,SD,1594,Appleman El Sch,379,175,46.2%
116191004,Benton Area SD,SD,1595,Benton Area MSHS,332,114,34.3%
101630903,Bentworth SD,SD,7987,Bentworth El Ctr,449,188,41.9%
101630903,Bentworth SD,SD,7988,Bentworth MS,367,124,33.8%
101630903,Bentworth SD,SD,4188,Bentworth SHS,372,92,24.7%
114060557,Berks CTC,CTC,6304,Berks CTC-East Campus,988,212,21.5%
114060557,Berks CTC,CTC,7068,Berks CTC-West Campus,849,220,25.9%
114000000,Berks County IU 14,IU,9999,Berks County IU 14,240,75,31.3%
108561003,Berlin Brothersvalley SD,SD,6206,Berlin Brothersvalley El Sch,310,142,45.8%
108561003,Berlin Brothersvalley SD,SD,7645,Berlin Brothersvalley MS,309,117,37.9%
108561003,Berlin Brothersvalley SD,SD,6207,Berlin Brothersvalley SHS,282,99,35.1%
112011103,Bermudian Springs SD,SD,7302,Bermudian Springs El Sch,782,253,32.4%
112011103,Bermudian Springs SD,SD,0003,Bermudian Springs HS,624,109,17.5%
112011103,Bermudian Springs SD,SD,6921,Bermudian Springs MS,665,191,28.7%
116191103,Berwick Area SD,SD,1605,Berwick Area HS,969,360,37.2%
116191103,Berwick Area SD,SD,6808,Berwick Area MS,795,345,43.4%
116191103,Berwick Area SD,SD,1602,Fourteenth Street El Sch,239,115,48.1%
116191103,Berwick Area SD,SD,6349,Nescopeck El Sch,257,87,33.9%
116191103,Berwick Area SD,SD,1604,Orange Street El Sch,390,220,56.4%
116191103,Berwick Area SD,SD,1597,Salem El Sch,434,213,49.1%
103021252,Bethel Park SD,SD,4802,Abraham Lincoln El Sch,344,32,9.3%
103021252,Bethel Park SD,SD,7326,Benjamin Franklin El Sch,420,35,8.3%
103021252,Bethel Park SD,SD,0055,Bethel Memorial El Sch,330,34,10.3%
103021252,Bethel Park SD,SD,0062,Bethel Park HS,"1,751",114,6.5%
103021252,Bethel Park SD,SD,4902,George Washington El Sch,301,15,5.0%
103021252,Bethel Park SD,SD,0061,Independence MS,760,71,9.3%
103021252,Bethel Park SD,SD,7327,Neil Armstrong 5-6 MS,682,91,13.3%
103021252,Bethel Park SD,SD,0060,William Penn El Sch,184,16,8.7%
120481107,Bethlehem AVTS,CTC,5286,Bethlehem AVTS,"1,227",511,41.6%
120481002,Bethlehem Area SD,SD,5063,Asa Packer El Sch,429,45,10.5%
120481002,Bethlehem Area SD,SD,3464,Broughal MS,573,457,79.8%
120481002,Bethlehem Area SD,SD,3436,Calypso El Sch,293,143,48.8%
120481002,Bethlehem Area SD,SD,3453,Clearview El Sch,381,193,50.7%
120481002,Bethlehem Area SD,SD,6722,Donegan El Sch,451,379,84.0%
120481002,Bethlehem Area SD,SD,4956,East Hills MS,"1,140",325,28.5%
120481002,Bethlehem Area SD,SD,3456,Farmersville El Sch,529,53,10.0%
120481002,Bethlehem Area SD,SD,6723,Fountain Hill El Sch,653,512,78.4%
120481002,Bethlehem Area SD,SD,4957,Freedom HS,"1,993",696,34.9%
120481002,Bethlehem Area SD,SD,3458,Freemansburg El Sch,394,299,75.9%
120481002,Bethlehem Area SD,SD,3449,Governor Wolf El Sch,430,147,34.2%
120481002,Bethlehem Area SD,SD,3459,Hanover El Sch,263,9,3.4%
120481002,Bethlehem Area SD,SD,3442,James Buchanan El Sch,271,119,43.9%
120481002,Bethlehem Area SD,SD,3465,Liberty HS,"3,012","1,374",45.6%
120481002,Bethlehem Area SD,SD,3443,Lincoln El Sch,420,286,68.1%
120481002,Bethlehem Area SD,SD,3454,Marvine El Sch,340,311,91.5%
120481002,Bethlehem Area SD,SD,3455,Miller Heights El Sch,516,94,18.2%
120481002,Bethlehem Area SD,SD,3463,Nitschmann MS,862,256,29.7%
120481002,Bethlehem Area SD,SD,3462,Northeast MS,835,536,64.2%
120481002,Bethlehem Area SD,SD,3452,Spring Garden El Sch,531,136,25.6%
120481002,Bethlehem Area SD,SD,6633,Thomas Jefferson El Sch,280,164,58.6%
120481002,Bethlehem Area SD,SD,6634,William Penn El Sch,240,139,57.9%
101631003,Bethlehem-Center SD,SD,6975,Bethlehem-Center El Sch,632,272,43.0%
101631003,Bethlehem-Center SD,SD,5267,Bethlehem-Center MS,322,125,38.8%
101631003,Bethlehem-Center SD,SD,4181,Bethlehem-Center SHS,408,124,30.4%
127041503,Big Beaver Falls Area SD,SD,0649,Beaver Falls Area SHS,562,331,58.9%
127041503,Big Beaver Falls Area SD,SD,0648,Beaver Falls MS,356,249,69.9%
127041503,Big Beaver Falls Area SD,SD,0650,Big Beaver El Sch,343,223,65.0%
127041503,Big Beaver Falls Area SD,SD,0642,Central El Sch,491,370,75.4%
115210503,Big Spring SD,SD,1677,Big Spring HS,989,169,17.1%
115210503,Big Spring SD,SD,6326,Big Spring MS,722,171,23.7%
115210503,Big Spring SD,SD,7951,Mount Rock Elem Sch,276,65,23.6%
115210503,Big Spring SD,SD,1676,Newville El Sch,340,104,30.6%
115210503,Big Spring SD,SD,7355,Oak Flat El Sch,416,125,30.0%
115210503,Big Spring SD,SD,1675,Plainfield El Sch,202,55,27.2%
127041603,Blackhawk SD,SD,6707,Blackhawk HS,"1,073",221,20.6%
127041603,Blackhawk SD,SD,7127,Blackhawk Intermediate Sch,565,159,28.1%
127041603,Blackhawk SD,SD,6558,Highland MS,388,88,22.7%
127041603,Blackhawk SD,SD,6559,Northwestern Primary Sch,331,83,25.1%
127041603,Blackhawk SD,SD,6560,Patterson Primary Sch,200,18,9.0%
108110603,Blacklick Valley SD,SD,6828,Blacklick Valley El Ctr,341,189,55.4%
108110603,Blacklick Valley SD,SD,5135,Blacklick Valley JSHS,326,158,48.5%
128321103,Blairsville-Saltsburg SD,SD,7418,Blairsville El Sch,458,224,48.9%
128321103,Blairsville-Saltsburg SD,SD,2317,Blairsville MS,275,120,43.6%
128321103,Blairsville-Saltsburg SD,SD,4706,Blairsville SHS,418,154,36.8%
128321103,Blairsville-Saltsburg SD,SD,2352,Saltsburg El Sch,356,176,49.4%
128321103,Blairsville-Saltsburg SD,SD,2353,Saltsburg MS/HS,369,152,41.2%
116191203,Bloomsburg Area SD,SD,1610,Beaver-Main El Sch,117,48,41.0%
116191203,Bloomsburg Area SD,SD,1612,Bloomsburg Area HS,477,160,33.5%
116191203,Bloomsburg Area SD,SD,1611,Bloomsburg Area MS,404,165,40.8%
116191203,Bloomsburg Area SD,SD,1606,Memorial El Sch,435,239,54.9%
116191203,Bloomsburg Area SD,SD,1608,W W Evans Memorial El Sch,254,97,38.2%
129540803,Blue Mountain SD,SD,4659,Blue Mountain East El Sch,709,137,19.3%
129540803,Blue Mountain SD,SD,7419,Blue Mountain El Cressona Sch,252,67,26.6%
129540803,Blue Mountain SD,SD,3891,Blue Mountain HS,977,145,14.8%
129540803,Blue Mountain SD,SD,5263,Blue Mountain MS,683,127,18.6%
129540803,Blue Mountain SD,SD,3887,Blue Mountain West El Sch,311,67,21.5%
119581003,Blue Ridge SD,SD,6891,Blue Ridge El Sch,511,303,59.3%
119581003,Blue Ridge SD,SD,4034,Blue Ridge HS,377,165,43.8%
119581003,Blue Ridge SD,SD,7400,Blue Ridge MS,257,145,56.4%
114060753,Boyertown Area SD,SD,6804,Boyertown Area JHS-East,864,88,10.2%
114060753,Boyertown Area SD,SD,6305,Boyertown Area JHS-West,802,144,18.0%
114060753,Boyertown Area SD,SD,6306,Boyertown Area SHS,"1,644",211,12.8%
114060753,Boyertown Area SD,SD,6307,Boyertown El Sch,666,110,16.5%
114060753,Boyertown Area SD,SD,0762,Colebrookdale El Sch,342,87,25.4%
114060753,Boyertown Area SD,SD,0763,Earl El Sch,298,45,15.1%
114060753,Boyertown Area SD,SD,0754,Gilbertsville El Sch,693,74,10.7%
114060753,Boyertown Area SD,SD,0755,New Hanover-Upper Frederick El,709,49,6.9%
114060753,Boyertown Area SD,SD,0761,Pine Forge El Sch,310,71,22.9%
114060753,Boyertown Area SD,SD,0766,Washington El Sch,662,80,12.1%
185515523,Boys Latin of Philadelphia CS,CS,7981,Boys Latin of Philadelphia CS,368,318,86.4%
109420803,Bradford Area SD,SD,4691,Bradford Area HS,941,288,30.6%
109420803,Bradford Area SD,SD,3092,Floyd C Fretz MS,556,263,47.3%
109420803,Bradford Area SD,SD,7037,George Blaisdell El Sch,631,340,53.9%
109420803,Bradford Area SD,SD,7281,School Street El Sch,553,268,48.5%
114060853,Brandywine Heights Area SD,SD,6308,Brandywine Heights HS,613,82,13.4%
114060853,Brandywine Heights Area SD,SD,6309,Brandywine Heights MS,576,117,20.3%
114060853,Brandywine Heights Area SD,SD,0768,District-Topton El Sch,372,68,18.3%
114060853,Brandywine Heights Area SD,SD,8111,Longswamp El Sch,211,51,24.2%
103021453,Brentwood Borough SD,SD,7342,Brentwood MS,284,105,37.0%
103021453,Brentwood Borough SD,SD,0070,Brentwood SHS,439,125,28.5%
103021453,Brentwood Borough SD,SD,0069,Elroy Avenue El Sch,311,127,40.8%
103021453,Brentwood Borough SD,SD,0068,Moore Sch,204,60,29.4%
122091303,Bristol Borough SD,SD,1014,Bristol HS,350,205,58.6%
122091303,Bristol Borough SD,SD,1013,Warren Snyder-John Birotti El Sch,746,448,60.1%
122091303,Bristol Borough SD,SD,7743,Warren Snyder-John Girotti MS,193,121,62.7%
122091352,Bristol Township SD,SD,5305,Armstrong MS,496,226,45.6%
122091352,Bristol Township SD,SD,1021,Barton El Sch,506,294,58.1%
122091352,Bristol Township SD,SD,1015,Buchanan El Sch,490,259,52.9%
122091352,Bristol Township SD,SD,1017,Devine El Sch,434,214,49.3%
122091352,Bristol Township SD,SD,1020,Emerson El Sch,356,170,47.8%
122091352,Bristol Township SD,SD,1018,Fitch El Sch,309,140,45.3%
122091352,Bristol Township SD,SD,1023,Lafayette El Sch,398,264,66.3%
122091352,Bristol Township SD,SD,1024,Lincoln El Sch,336,207,61.6%
122091352,Bristol Township SD,SD,1022,Maple Shade El Sch,353,183,51.8%
122091352,Bristol Township SD,SD,1027,Roosevelt MS,513,284,55.4%
122091352,Bristol Township SD,SD,1029,Truman SHS,"1,673",791,47.3%
122091352,Bristol Township SD,SD,1025,Washington El Sch,349,150,43.0%
106330703,Brockway Area SD,SD,5148,Brockway Area Elementary Sch,565,268,47.4%
106330703,Brockway Area SD,SD,2362,Brockway Area JSHS,490,186,38.0%
106330803,Brookville Area SD,SD,6162,Brookville JSHS,760,271,35.7%
106330803,Brookville Area SD,SD,5231,Hickory Grove El Sch,483,235,48.7%
106330803,Brookville Area SD,SD,6163,Northside El Sch,124,62,50.0%
106330803,Brookville Area SD,SD,2368,Pinecreek El Sch,239,113,47.3%
101260803,Brownsville Area SD,SD,4818,Brownsville Area HS,600,330,55.0%
101260803,Brownsville Area SD,SD,2154,Brownsville Area MS,467,303,64.9%
101260803,Brownsville Area SD,SD,2153,Cardale El Sch,269,138,51.3%
101260803,Brownsville Area SD,SD,4725,Central El Sch,211,97,46.0%
101260803,Brownsville Area SD,SD,5145,Cox-Donahey El Sch,387,228,58.9%
122000000,Bucks County IU 22,IU,9999,Bucks County IU 22,"1,078",194,18.0%
122093460,Bucks County Montessori CS,CS,7670,Bucks County Montessori CS,176,0,0.0%
122091457,Bucks County Technical High School,CTC,1030,Bucks County Technical High School,"1,359",176,13.0%
101631203,Burgettstown Area SD,SD,7477,Burgettstown El Ctr,580,228,39.3%
101631203,Burgettstown Area SD,SD,4195,Burgettstown MS/HS,835,267,32.0%
107650703,Burrell SD,SD,4333,Bon Air El Sch,467,130,27.8%
107650703,Burrell SD,SD,4340,Burrell HS,627,145,23.1%
107650703,Burrell SD,SD,4339,Charles A Huston MS,463,122,26.3%
107650703,Burrell SD,SD,4336,Stewart El Sch,368,85,23.1%
104101252,Butler Area SD,SD,1135,Broad St Sch,267,210,78.7%
104101252,Butler Area SD,SD,6690,Butler Area IHS,"1,323",334,25.2%
104101252,Butler Area SD,SD,6119,Butler Area JHS,"1,208",360,29.8%
104101252,Butler Area SD,SD,1147,Butler Area SHS,"1,330",232,17.4%
104101252,Butler Area SD,SD,1137,Center Avenue Sch,222,157,70.7%
104101252,Butler Area SD,SD,1148,Center Twp Sch,719,130,18.1%
104101252,Butler Area SD,SD,1149,Clearfield El Sch,206,64,31.1%
104101252,Butler Area SD,SD,1150,Connoquenessing El Sch,283,54,19.1%
104101252,Butler Area SD,SD,1134,Emily Brittain El Sch,409,185,45.2%
104101252,Butler Area SD,SD,1138,Mcquistion El Sch,483,101,20.9%
104101252,Butler Area SD,SD,1143,Meridian Sch,431,88,20.4%
104101252,Butler Area SD,SD,1142,Northwest Sch,409,129,31.5%
104101252,Butler Area SD,SD,1165,Oakland Twp Sch,293,76,25.9%
104101252,Butler Area SD,SD,1184,Summit El Sch,256,68,26.6%
104101307,Butler County AVTS,CTC,6999,Butler County AVTS,871,209,24.0%
119354207,CTC of Lackawanna County,CTC,7290,CTC of Lackawanna County,619,210,33.9%
101631503,California Area SD,SD,7221,California Area El Sch,343,124,36.2%
101631503,California Area SD,SD,8051,California Area Intermediate MS,128,46,35.9%
101631503,California Area SD,SD,6939,California Area MS,156,54,34.6%
101631503,California Area SD,SD,4203,California Area SHS,310,101,32.6%
108111203,Cambria Heights SD,SD,7347,Cambria Heights El Sch,622,222,35.7%
