Fiscal Year,AUN,LEA Name,County,"
Market
Value","
Personal
Income","
WADM","MV per
WADM",market_value_aid_ratio,"PI per
WADM",personal_income_aid_ratio,mvpi
20182019,101631803,Charleroi SD,Washington,"$409,758,704","$207,664,196","1,872.767","$218,798",0.7451,"$110,886",0.6842,0.7206
20182019,101631903,Chartiers-Houston SD,Washington,"$562,957,575","$228,974,307","1,335.984","$421,380",0.5090,"$171,390",0.5118,0.5101
20182019,101632403,Fort Cherry SD,Washington,"$419,179,038","$199,692,682","1,221.669","$343,119",0.6002,"$163,458",0.5344,0.5738
20182019,101633903,McGuffey SD,Washington,"$884,112,872","$313,034,932","1,984.488","$445,511",0.4809,"$157,740",0.5507,0.5087
20182019,101636503,Peters Township SD,Washington,"$2,447,516,261","$1,400,111,822","4,812.838","$508,539",0.4074,"$290,911",0.1714,0.3129
20182019,101637002,Ringgold SD,Washington,"$1,139,260,327","$531,186,476","3,421.222","$332,998",0.6120,"$155,262",0.5578,0.5903
20182019,101638003,Trinity Area SD,Washington,"$1,782,962,294","$733,633,549","3,818.768","$466,894",0.4560,"$192,112",0.4528,0.4547
20182019,101638803,Washington SD,Washington,"$487,785,752","$218,435,942","1,797.208","$271,413",0.6838,"$121,541",0.6538,0.6717
20182019,119648703,Wayne Highlands SD,Wayne,"$2,377,937,452","$368,064,956","3,183.613","$746,930",0.1296,"$115,612",0.6707,0.3459
20182019,119648903,Western Wayne SD,Wayne,"$1,736,540,388","$284,733,992","2,254.097","$770,392",0.1023,"$126,318",0.6402,0.3173
20182019,107650603,Belle Vernon Area SD,Westmoreland,"$1,016,417,357","$421,201,792","2,915.875","$348,580",0.5938,"$144,451",0.5886,0.5916
20182019,107650703,Burrell SD,Westmoreland,"$834,157,687","$342,087,726","2,149.085","$388,145",0.5477,"$159,178",0.5466,0.5472
20182019,107651603,Derry Area SD,Westmoreland,"$748,014,278","$314,052,911","2,416.034","$309,604",0.6393,"$129,986",0.6298,0.6354
20182019,107652603,Franklin Regional SD,Westmoreland,"$1,935,584,511","$1,071,318,803","4,193.210","$461,599",0.4621,"$255,488",0.2723,0.3861
20182019,107653102,Greater Latrobe SD,Westmoreland,"$1,864,482,589","$842,243,546","4,689.722","$397,567",0.5368,"$179,593",0.4885,0.5174
20182019,107653203,Greensburg Salem SD,Westmoreland,"$1,213,596,116","$516,884,977","3,411.496","$355,737",0.5855,"$151,512",0.5685,0.5787
20182019,107653802,Hempfield Area SD,Westmoreland,"$3,216,211,222","$1,257,181,020","6,965.219","$461,753",0.4620,"$180,494",0.4859,0.4715
20182019,107654103,Jeannette City SD,Westmoreland,"$276,900,563","$150,323,596","1,226.772","$225,714",0.7370,"$122,535",0.6510,0.7026
20182019,107654403,Kiski Area SD,Westmoreland,"$1,319,175,851","$624,764,097","4,331.221","$304,573",0.6451,"$144,246",0.5892,0.6226
20182019,107654903,Ligonier Valley SD,Westmoreland,"$1,148,782,358","$400,359,823","1,992.544","$576,540",0.3282,"$200,928",0.4277,0.3679
20182019,107655803,Monessen City SD,Westmoreland,"$180,541,071","$107,629,174",963.580,"$187,364",0.7817,"$111,697",0.6819,0.7417
20182019,107655903,Mount Pleasant Area SD,Westmoreland,"$854,418,723","$358,654,684","2,547.055","$335,453",0.6091,"$140,811",0.5989,0.6049
20182019,107656303,New Kensington-Arnold SD,Westmoreland,"$469,222,453","$272,161,489","2,323.821","$201,918",0.7648,"$117,118",0.6664,0.7253
20182019,107656502,Norwin SD,Westmoreland,"$2,237,693,854","$1,076,729,005","6,132.744","$364,876",0.5749,"$175,570",0.4999,0.5448
20182019,107657103,Penn-Trafford SD,Westmoreland,"$1,663,817,428","$803,739,084","4,591.754","$362,348",0.5778,"$175,039",0.5014,0.5471
20182019,107657503,Southmoreland SD,Westmoreland,"$783,692,290","$288,778,705","2,255.077","$347,523",0.5951,"$128,057",0.6353,0.6111
20182019,107658903,Yough SD,Westmoreland,"$754,957,823","$326,081,721","2,488.640","$303,361",0.6465,"$131,028",0.6268,0.6386
20182019,119665003,Lackawanna Trail SD,Wyoming,"$488,260,839","$187,063,750","1,219.040","$400,528",0.5333,"$153,451",0.5629,0.5450
20182019,118667503,Tunkhannock Area SD,Wyoming,"$1,538,277,668","$394,023,132","2,849.776","$539,788",0.3710,"$138,264",0.6062,0.4650
20182019,112671303,Central York SD,York,"$3,089,841,876","$1,144,004,901","7,021.212","$440,072",0.4872,"$162,935",0.5359,0.5066
20182019,112671603,Dallastown Area SD,York,"$3,009,811,482","$1,246,562,471","7,670.173","$392,404",0.5428,"$162,520",0.5371,0.5404
20182019,112671803,Dover Area SD,York,"$1,439,914,378","$606,263,962","4,435.369","$324,643",0.6217,"$136,688",0.6107,0.6172
20182019,112672203,Eastern York SD,York,"$1,162,113,034","$479,891,275","3,111.778","$373,456",0.5649,"$154,217",0.5608,0.5632
20182019,112672803,Hanover Public SD,York,"$936,477,036","$319,300,891","2,294.120","$408,207",0.5244,"$139,182",0.6036,0.5560
20182019,112674403,Northeastern York SD,York,"$1,628,983,077","$596,099,240","4,715.200","$345,474",0.5975,"$126,420",0.6399,0.6144
20182019,115674603,Northern York County SD,York,"$1,560,874,937","$657,675,417","3,704.212","$421,378",0.5090,"$177,547",0.4943,0.5031
20182019,112675503,Red Lion Area SD,York,"$2,221,590,344","$925,252,966","6,384.709","$347,954",0.5946,"$144,917",0.5872,0.5915
20182019,112676203,South Eastern SD,York,"$1,424,611,553","$506,915,945","3,243.043","$439,282",0.4881,"$156,308",0.5548,0.5147
20182019,112676403,South Western SD,York,"$2,222,192,638","$758,616,501","4,842.788","$458,866",0.4653,"$156,648",0.5538,0.5006
20182019,112676503,Southern York County SD,York,"$1,692,837,572","$631,507,389","3,770.454","$448,974",0.4769,"$167,488",0.5229,0.4952
20182019,112676703,Spring Grove Area SD,York,"$1,903,191,013","$737,721,840","4,601.118","$413,636",0.5180,"$160,335",0.5433,0.5281
20182019,115219002,West Shore SD,York,"$4,617,356,545","$1,912,895,771","9,038.272","$510,867",0.4047,"$211,643",0.3972,0.4016
20182019,112678503,West York Area SD,York,"$1,568,711,429","$539,374,824","3,808.112","$411,939",0.5200,"$141,638",0.5966,0.5506
20182019,112679002,York City SD,York,"$978,359,999","$566,310,771","9,250.621","$105,761",0.8768,"$61,218",0.8257,0.8562
20182019,112679403,York Suburban SD,York,"$1,761,417,606","$727,332,147","3,533.617","$498,474",0.4192,"$205,832",0.4137,0.4169
,,,,,,,,,,,
,,,,"$833,520,323,913","$339,831,330,362","1,994,948.073",,,,,
