AUN,LEA Name,LEA Type,County,School Number,School Name,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,007,008,009,010,011,012,Total
115216503,Mechanicsburg Area SD,SD,Cumberland,8008,Kindergarten Academy,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,346
115216503,Mechanicsburg Area SD,SD,Cumberland,5098,Mechanicsburg Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,348,312,333,"1,377"
115216503,Mechanicsburg Area SD,SD,Cumberland,1715,Mechanicsburg MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,358,320,0,0,0,0,"1,047"
115216503,Mechanicsburg Area SD,SD,Cumberland,5021,Northside El Sch,0,0,0,0,0,0,0,0,0,82,78,88,0,0,0,0,0,0,0,0,0,248
115216503,Mechanicsburg Area SD,SD,Cumberland,1711,Shepherdstown El Sch,0,0,0,0,0,0,0,0,1,86,94,82,0,0,0,0,0,0,0,0,0,263
115216503,Mechanicsburg Area SD,SD,Cumberland,4851,Upper Allen El Sch,0,0,0,0,0,0,0,0,0,96,84,106,0,0,0,0,0,0,0,0,0,286
126519392,Memphis Street Academy CS @ JP Jones,CS,Philadelphia,8257,Memphis Street Academy CS @ JP Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,63,148,167,160,0,0,0,0,538
104435003,Mercer Area SD,SD,Mercer,3157,Mercer Area El Sch,0,0,0,0,0,0,0,0,88,98,75,83,91,76,71,0,0,0,0,0,0,582
104435003,Mercer Area SD,SD,Mercer,7792,Mercer Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,80,0,0,0,0,140
104435003,Mercer Area SD,SD,Mercer,3158,Mercer Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,86,81,85,334
104435107,Mercer County Career Center,OCCCTC,Mercer,6744,Mercer County Career Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,239,159,477
123465303,Methacton SD,SD,Montgomery,6716,Arcola Intrmd Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,380,0,0,0,0,725
123465303,Methacton SD,SD,Montgomery,6845,Arrowhead El Sch,0,0,0,0,0,0,0,0,80,81,86,104,75,0,0,0,0,0,0,0,0,426
123465303,Methacton SD,SD,Montgomery,3303,Eagleville El Sch,0,0,0,0,0,0,0,0,79,88,87,71,77,0,0,0,0,0,0,0,0,402
123465303,Methacton SD,SD,Montgomery,3305,Methacton HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,381,382,371,"1,510"
123465303,Methacton SD,SD,Montgomery,8139,Skyview Upper El Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,355,309,0,0,0,0,0,0,664
123465303,Methacton SD,SD,Montgomery,5252,Woodland El Sch,0,0,0,0,0,0,0,0,87,84,83,88,86,0,0,0,0,0,0,0,0,428
123465303,Methacton SD,SD,Montgomery,7573,Worcester El Sch,0,0,0,0,0,0,0,0,85,80,83,82,90,0,0,0,0,0,0,0,0,420
108565203,Meyersdale Area SD,SD,Somerset,6208,Meyersdale Area El Sch,0,0,0,0,0,0,0,0,60,55,57,52,43,53,0,0,0,0,0,0,0,320
108565203,Meyersdale Area SD,SD,Somerset,3994,Meyersdale Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,77,70,271
108565203,Meyersdale Area SD,SD,Somerset,7613,Meyersdale Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,58,71,0,0,0,0,186
119355503,Mid Valley SD,SD,Lackawanna,2423,Mid Valley El Ctr,0,0,0,0,0,0,0,0,130,152,145,155,160,140,164,0,0,0,0,0,0,"1,046"
119355503,Mid Valley SD,SD,Lackawanna,8304,Mid Valley Secondary Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,142,152,146,120,117,811
122097007,Middle Bucks Institute of Technology,OCCCTC,Bucks,5175,Middle Bucks Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,329,292,939
115226003,Middletown Area SD,SD,Dauphin,8005,Fink El Sch,0,0,0,0,0,0,0,0,34,34,33,37,42,46,0,0,0,0,0,0,0,226
115226003,Middletown Area SD,SD,Dauphin,1788,Kunkel El Sch,0,0,0,0,0,0,0,0,57,56,58,73,65,65,1,0,0,0,0,0,0,375
115226003,Middletown Area SD,SD,Dauphin,1790,Middletown Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,184,199,158,748
115226003,Middletown Area SD,SD,Dauphin,1785,Middletown Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,184,183,0,0,0,0,554
115226003,Middletown Area SD,SD,Dauphin,7756,Robert Reid El Sch,0,0,0,0,0,0,0,0,73,80,85,74,74,73,0,0,0,0,0,0,0,459
116555003,Midd-West SD,SD,Snyder,3961,Middleburg El Sch,0,0,0,0,0,0,0,0,99,104,76,92,97,87,0,0,0,0,0,0,0,555
116555003,Midd-West SD,SD,Snyder,3962,Midd-West HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,162,150,157,137,764
116555003,Midd-West SD,SD,Snyder,7799,Midd-West MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,149,0,0,0,0,0,304
116555003,Midd-West SD,SD,Snyder,8232,West Snyder El Sch,0,0,0,0,0,0,0,0,56,58,60,50,57,68,0,0,0,0,0,0,0,349
127045303,Midland Borough SD,SD,Beaver,6566,Midland El/MS,0,0,0,0,0,7,0,0,29,24,24,27,15,13,26,26,20,0,0,0,0,211
127041735,Midland Innovation & Technology CS,CS,Beaver,8496,Midland Innovation & Technology CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,14,12,110
111444307,Mifflin County Academy of Science and Te,OCCCTC,Mifflin,8307,Mifflin County Academy of Science and Te,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,131,98,388
111444602,Mifflin County SD,SD,Mifflin,6261,East Derry El Sch,0,0,0,0,0,0,0,0,67,73,67,69,0,0,0,0,0,0,0,0,0,276
111444602,Mifflin County SD,SD,Mifflin,8182,Indian Valley El Sch,0,0,0,0,0,0,0,0,75,85,95,113,0,0,0,0,0,0,0,0,0,368
111444602,Mifflin County SD,SD,Mifflin,8183,Indian Valley Intrmd Sch,0,0,0,0,0,0,0,0,0,0,0,0,113,105,0,0,0,0,0,0,0,218
111444602,Mifflin County SD,SD,Mifflin,7789,Lewistown El Sch,0,0,0,0,0,0,0,0,132,103,120,131,0,0,0,0,0,0,0,0,0,486
111444602,Mifflin County SD,SD,Mifflin,8184,Lewistown Intrmd Sch,0,0,0,0,0,0,0,0,0,0,0,0,237,266,0,0,0,0,0,0,0,503
111444602,Mifflin County SD,SD,Mifflin,8187,Mifflin Co HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,342,352,"1,086"
111444602,Mifflin County SD,SD,Mifflin,8186,Mifflin Co JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,383,0,0,0,768
111444602,Mifflin County SD,SD,Mifflin,8185,Mifflin Co MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,342,0,0,0,0,0,689
111444602,Mifflin County SD,SD,Mifflin,3196,Strodes Mills El Sch,0,0,0,0,0,0,0,0,55,56,64,62,0,0,0,0,0,0,0,0,0,237
116605003,Mifflinburg Area SD,SD,Union,7863,Mifflinburg Area Intrmd Sch,0,0,0,0,0,0,0,0,0,0,0,122,149,122,0,0,0,0,0,0,0,393
116605003,Mifflinburg Area SD,SD,Union,6809,Mifflinburg Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,140,113,0,0,0,0,402
116605003,Mifflinburg Area SD,SD,Union,4091,Mifflinburg Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,137,120,87,493
116605003,Mifflinburg Area SD,SD,Union,6360,Mifflinburg El Sch,0,0,0,0,0,0,0,0,127,136,125,0,0,0,0,0,0,0,0,0,0,388
105257602,Millcreek Township SD,SD,Erie,2053,Asbury El Sch,24,0,0,0,0,0,0,0,83,88,76,96,87,85,0,0,0,0,0,0,0,539
105257602,Millcreek Township SD,SD,Erie,2054,Belle Valley El Sch,44,0,0,0,0,0,0,0,100,107,83,79,96,101,0,0,0,0,0,0,0,610
105257602,Millcreek Township SD,SD,Erie,4724,Chestnut Hill El Sch,0,0,0,0,0,0,0,0,65,61,62,63,54,60,0,0,0,0,0,0,0,365
105257602,Millcreek Township SD,SD,Erie,5329,Grandview El Sch,0,0,0,0,0,0,0,0,105,113,114,112,102,113,0,0,0,0,0,0,0,659
105257602,Millcreek Township SD,SD,Erie,4954,James S Wilson MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,174,191,0,0,0,0,550
105257602,Millcreek Township SD,SD,Erie,8071,McDowell HS,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,535,551,523,"2,205"
105257602,Millcreek Township SD,SD,Erie,2059,Tracy El Sch,0,0,0,0,0,0,0,0,85,91,81,90,82,80,0,0,0,0,0,0,0,509
105257602,Millcreek Township SD,SD,Erie,7384,Walnut Creek MS,19,0,0,0,0,0,0,0,0,0,0,0,0,0,133,140,157,0,0,0,0,449
105257602,Millcreek Township SD,SD,Erie,2062,Westlake MS,10,0,0,0,0,0,0,0,0,0,0,0,0,0,155,142,163,0,0,0,0,470
115226103,Millersburg Area SD,SD,Dauphin,1793,Lenkerville El Sch,0,0,0,0,0,0,0,0,54,56,53,54,52,44,0,0,0,0,0,0,0,313
115226103,Millersburg Area SD,SD,Dauphin,6682,Millersburg Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,50,48,0,0,0,0,157
115226103,Millersburg Area SD,SD,Dauphin,1794,Millersburg Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,60,51,51,231
116195004,Millville Area SD,SD,Columbia,7064,Millville Area El Sch,0,0,0,0,0,0,0,0,39,49,40,46,39,34,44,0,0,0,0,0,0,291
116195004,Millville Area SD,SD,Columbia,1623,Millville Area JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,32,32,31,42,251
116495003,Milton Area SD,SD,Northumberland,5353,James F Baugher El Sch,0,0,0,0,0,0,0,0,103,109,84,119,114,0,0,0,0,0,0,0,0,529
116495003,Milton Area SD,SD,Northumberland,6863,Milton Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,133,141,0,0,0,0,427
116495003,Milton Area SD,SD,Northumberland,3541,Milton HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,146,169,167,636
116495003,Milton Area SD,SD,Northumberland,3537,White Deer El Sch,0,0,0,0,0,0,0,0,36,31,39,38,38,141,0,0,0,0,0,0,0,323
129544703,Minersville Area SD,SD,Schuylkill,4836,Early Childhood Edu Ctr,0,0,0,12,10,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,91
129544703,Minersville Area SD,SD,Schuylkill,6699,Minersville Area El Ctr,0,0,0,0,0,0,0,0,0,95,73,74,81,71,72,0,0,0,0,0,0,466
129544703,Minersville Area SD,SD,Schuylkill,6583,Minersville Area JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,89,105,90,83,76,527
104375003,Mohawk Area SD,SD,Lawrence,7108,Mohawk El Sch,0,0,0,0,0,0,0,0,110,112,113,119,104,112,0,0,0,0,0,0,0,670
104375003,Mohawk Area SD,SD,Lawrence,8404,Mohawk JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,120,109,0,0,0,0,346
104375003,Mohawk Area SD,SD,Lawrence,2686,Mohawk SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,97,125,97,441
101634207,Mon Valley CTC,OCCCTC,Washington,6635,Mon Valley CTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,190,128,541
107655803,Monessen City SD,SD,Westmoreland,4444,Monessen El Ctr,0,0,58,0,0,0,0,0,44,54,40,39,38,53,0,0,0,0,0,0,0,326
107655803,Monessen City SD,SD,Westmoreland,7399,Monessen MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,56,44,0,0,0,0,136
107655803,Monessen City SD,SD,Westmoreland,6181,Monessen SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,42,42,47,193
104105353,Moniteau SD,SD,Butler,6605,Dassa McKinney El Sch,0,0,0,0,0,0,0,0,69,79,86,87,79,90,102,0,0,0,0,0,0,592
104105353,Moniteau SD,SD,Butler,1164,Moniteau JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,96,96,76,93,86,546
120454507,Monroe Career & Tech Inst,OCCCTC,Monroe,6674,Monroe Career & Tech Inst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,334,296,306,"1,079"
105250004,Montessori Regional CS,CS,Erie,7800,Montessori Regional CS,0,0,0,0,0,0,0,0,82,86,79,80,76,78,52,50,0,0,0,0,0,583
117415004,Montgomery Area SD,SD,Lycoming,3039,Montgomery El Sch,0,0,12,0,0,48,0,0,53,72,70,70,58,83,57,0,0,0,0,0,0,523
117415004,Montgomery Area SD,SD,Lycoming,3040,Montgomery JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,69,82,66,65,61,417
103026303,Montour SD,SD,Allegheny,8177,David E Williams MS,0,0,0,0,0,0,0,0,0,0,0,0,0,234,231,228,238,0,0,0,0,931
103026303,Montour SD,SD,Allegheny,8418,Montour El Sch,0,0,0,0,0,0,0,0,240,248,234,242,227,0,0,0,0,0,0,0,0,"1,191"
103026303,Montour SD,SD,Allegheny,5017,Montour HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,233,205,242,936
117415103,Montoursville Area SD,SD,Lycoming,5343,C E McCall MS,0,0,0,0,0,0,0,0,0,0,0,0,0,123,114,133,137,0,0,0,0,507
117415103,Montoursville Area SD,SD,Lycoming,3044,Loyalsock Valley El Sch,0,0,0,0,0,0,0,0,41,43,43,51,50,1,0,0,0,0,0,0,0,229
117415103,Montoursville Area SD,SD,Lycoming,3042,Lyter El Sch,0,0,0,0,0,0,0,0,84,72,74,76,101,0,0,0,0,0,0,0,0,407
117415103,Montoursville Area SD,SD,Lycoming,3045,Montoursville Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,155,138,153,597
119584503,Montrose Area SD,SD,Susquehanna,5354,Choconut Valley El Sch,0,0,0,0,0,0,0,0,39,28,25,38,39,41,37,0,0,0,0,0,0,247
119584503,Montrose Area SD,SD,Susquehanna,6421,Lathrop Street El Sch,0,0,0,0,0,0,0,0,50,60,51,63,50,45,78,0,0,0,0,0,0,397
119584503,Montrose Area SD,SD,Susquehanna,4044,Montrose Area JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,112,81,89,88,100,562
103026343,Moon Area SD,SD,Allegheny,240,Bon Meade El Sch,0,0,0,0,0,0,0,0,118,121,119,126,110,0,0,0,0,0,0,0,0,594
103026343,Moon Area SD,SD,Allegheny,7441,J H Brooks El Sch,0,0,0,0,0,0,0,0,65,62,77,97,76,0,0,0,0,0,0,0,0,377
103026343,Moon Area SD,SD,Allegheny,8347,J.A. Allard El Sch,0,0,0,0,0,0,0,0,47,46,38,48,29,0,0,0,0,0,0,0,0,208
103026343,Moon Area SD,SD,Allegheny,7952,McCormick El Sch,0,0,0,0,0,0,0,0,32,43,31,41,37,0,0,0,0,0,0,0,0,184
103026343,Moon Area SD,SD,Allegheny,8253,Moon Area Lower MS,0,0,0,0,0,0,0,0,0,0,0,0,0,302,321,0,0,0,0,0,0,623
103026343,Moon Area SD,SD,Allegheny,8254,Moon Area Upper MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,290,0,0,0,0,581
103026343,Moon Area SD,SD,Allegheny,4951,Moon SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,289,335,265,"1,218"
103026343,Moon Area SD,SD,Allegheny,8370,Richard J. Hyde El Sch,0,0,0,0,0,0,0,0,46,51,51,34,39,0,0,0,0,0,0,0,0,221
122097203,Morrisville Borough SD,SD,Bucks,8112,Grandview El Sch,0,0,0,0,0,0,0,0,75,86,51,0,0,0,0,0,0,0,0,0,0,212
122097203,Morrisville Borough SD,SD,Bucks,8381,Morrisville HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,71,60,63,40,62,51,406
122097203,Morrisville Borough SD,SD,Bucks,8380,Morrisville Intermediate Sch,0,0,0,0,0,0,0,0,0,0,0,74,74,61,0,0,0,0,0,0,0,209
110175003,Moshannon Valley SD,SD,Clearfield,6929,Moshannon Valley El Sch,0,0,0,0,0,0,0,0,57,59,52,59,59,67,54,0,0,0,0,0,0,407
110175003,Moshannon Valley SD,SD,Clearfield,1550,Moshannon Valley JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,54,64,72,62,70,381
116495103,Mount Carmel Area SD,SD,Northumberland,7498,Mount Carmel Area El Sch,0,0,20,0,0,0,0,0,108,120,89,114,95,120,124,0,0,0,0,0,0,790
116495103,Mount Carmel Area SD,SD,Northumberland,6936,Mount Carmel Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,128,119,126,496
116495103,Mount Carmel Area SD,SD,Northumberland,8135,Mount Carmel Area JH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,130,0,0,0,0,263
107655903,Mount Pleasant Area SD,SD,Westmoreland,4454,Donegal El Sch,0,0,0,0,0,0,0,0,24,23,20,21,21,0,0,0,0,0,0,0,0,109
107655903,Mount Pleasant Area SD,SD,Westmoreland,4458,Mount Pleasant Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,141,165,136,594
107655903,Mount Pleasant Area SD,SD,Westmoreland,7791,Mount Pleasant Area JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,156,0,0,0,0,310
107655903,Mount Pleasant Area SD,SD,Westmoreland,4455,Norvelt El Sch,0,0,0,0,0,0,0,0,115,128,117,106,0,0,0,0,0,0,0,0,0,466
107655903,Mount Pleasant Area SD,SD,Westmoreland,4457,Ramsay El Sch,0,0,0,0,0,0,0,0,0,0,0,0,108,149,128,0,0,0,0,0,0,385
111316003,Mount Union Area SD,SD,Huntingdon,2297,Mount Union Area JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,100,79,0,0,0,0,261
111316003,Mount Union Area SD,SD,Huntingdon,7944,Mount Union Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,94,82,92,354
111316003,Mount Union Area SD,SD,Huntingdon,7733,Mount Union-Kistler El Sch,0,0,0,0,0,0,0,0,100,101,94,0,0,0,0,0,0,0,0,0,0,295
111316003,Mount Union Area SD,SD,Huntingdon,2291,Shirley Twp El Sch,0,0,0,0,0,0,0,0,0,0,0,95,81,89,0,0,0,0,0,0,0,265
119584603,Mountain View SD,SD,Susquehanna,7339,Mountain View El Sch,0,0,20,0,0,0,0,0,80,64,65,69,53,78,84,0,0,0,0,0,0,513
119584603,Mountain View SD,SD,Susquehanna,4049,Mountain View JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,68,70,75,67,72,429
103026402,Mt Lebanon SD,SD,Allegheny,249,Foster El Sch,0,0,0,0,0,0,32,13,0,61,51,50,46,35,0,0,0,0,0,0,0,288
103026402,Mt Lebanon SD,SD,Allegheny,251,Hoover El Sch,0,0,0,0,0,0,22,22,2,46,41,53,53,47,0,0,0,0,0,0,0,286
103026402,Mt Lebanon SD,SD,Allegheny,248,Howe El Sch,0,0,0,0,0,0,38,20,1,71,59,50,69,61,0,0,0,0,0,0,0,369
103026402,Mt Lebanon SD,SD,Allegheny,250,Jefferson El Sch,0,0,0,0,0,0,18,32,0,56,44,61,50,53,0,0,0,0,0,0,0,314
103026402,Mt Lebanon SD,SD,Allegheny,7535,Jefferson MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,201,217,0,0,0,0,622
103026402,Mt Lebanon SD,SD,Allegheny,246,Lincoln El Sch,0,0,0,0,0,0,34,38,0,74,73,63,86,70,0,0,0,0,0,0,0,438
103026402,Mt Lebanon SD,SD,Allegheny,247,Markham El Sch,0,0,0,0,0,0,19,18,0,48,51,50,59,55,0,0,0,0,0,0,0,300
103026402,Mt Lebanon SD,SD,Allegheny,7534,Mellon MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,205,217,0,0,0,0,635
103026402,Mt Lebanon SD,SD,Allegheny,254,Mt Lebanon SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,436,463,494,"1,840"
103026402,Mt Lebanon SD,SD,Allegheny,245,Washington El Sch,0,0,0,0,0,0,39,19,0,66,57,75,58,77,0,0,0,0,0,0,0,391
114065503,Muhlenberg SD,SD,Berks,8006,C E Cole Intermediate Sch,0,0,0,0,0,0,0,0,0,0,0,0,296,313,322,0,0,0,0,0,0,931
114065503,Muhlenberg SD,SD,Berks,4919,Muhlenberg El Ctr,0,0,0,0,0,0,2,0,269,286,289,304,0,0,0,0,0,0,0,0,0,"1,150"
114065503,Muhlenberg SD,SD,Berks,6610,Muhlenberg HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,376,381,"1,153"
114065503,Muhlenberg SD,SD,Berks,827,Muhlenberg Jr MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,326,380,1,0,0,"1,013"
126513000,Multicultural Academy CS,CS,Philadelphia,7546,Multicultural Academy CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,61,47,53,250
117415303,Muncy SD,SD,Lycoming,3048,Muncy JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,88,85,89,84,66,484
117415303,Muncy SD,SD,Lycoming,3047,Ward L Myers El Sch,0,0,0,0,0,0,0,0,59,61,65,55,57,77,83,0,0,0,0,0,0,457
120484803,Nazareth Area SD,SD,Northampton,8054,Kenneth N Butz Jr El Sch,0,0,0,0,0,0,0,0,92,116,120,116,108,0,0,0,0,0,0,0,0,552
120484803,Nazareth Area SD,SD,Northampton,8055,Lower Nazareth El Sch,0,0,0,0,0,0,0,0,112,124,132,116,136,0,0,0,0,0,0,0,0,620
120484803,Nazareth Area SD,SD,Northampton,3495,Nazareth Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,427,385,382,"1,594"
120484803,Nazareth Area SD,SD,Northampton,8053,Nazareth Area Intermediate Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,388,362,0,0,0,0,0,0,750
120484803,Nazareth Area SD,SD,Northampton,3494,Nazareth Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,420,0,0,0,0,778
120484803,Nazareth Area SD,SD,Northampton,8056,Shafer El Sch,0,0,0,0,0,0,0,0,90,126,98,134,110,0,0,0,0,0,0,0,0,558
122097502,Neshaminy SD,SD,Bucks,5154,Buck El Sch,0,0,0,0,0,0,0,0,108,127,100,127,133,0,0,0,0,0,0,0,0,595
122097502,Neshaminy SD,SD,Bucks,7128,Hoover El Sch,0,0,0,0,0,0,0,0,144,142,126,135,128,0,0,0,0,0,0,0,0,675
122097502,Neshaminy SD,SD,Bucks,1069,Joseph E Ferderbar El Sch,0,0,0,0,0,0,0,0,83,80,106,104,100,0,0,0,0,0,0,0,0,473
122097502,Neshaminy SD,SD,Bucks,7380,Maple Point MS,0,0,0,0,0,0,0,0,0,0,0,0,0,306,316,310,319,0,0,0,0,"1,251"
122097502,Neshaminy SD,SD,Bucks,1071,Miller El Sch,0,0,0,0,0,0,0,0,106,103,107,95,100,0,0,0,0,0,0,0,0,511
122097502,Neshaminy SD,SD,Bucks,6455,Neshaminy HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,734,721,703,"2,933"
122097502,Neshaminy SD,SD,Bucks,1077,Poquessing MS,0,0,0,0,0,0,0,0,0,0,0,0,0,228,241,233,259,0,0,0,0,961
122097502,Neshaminy SD,SD,Bucks,1076,Sandburg MS,0,0,0,0,0,0,0,0,0,0,0,0,0,157,188,165,176,0,0,0,0,686
122097502,Neshaminy SD,SD,Bucks,1072,Schweitzer El Sch,0,0,0,0,0,0,0,0,86,89,95,98,89,0,0,0,0,0,0,0,0,457
122097502,Neshaminy SD,SD,Bucks,8374,Tawanka El Sch,0,0,0,0,0,0,0,0,173,181,181,180,169,0,0,0,0,0,0,0,0,884
104375203,Neshannock Township SD,SD,Lawrence,2689,Neshannock JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,69,111,77,78,106,537
104375203,Neshannock Township SD,SD,Lawrence,2688,Neshannock Memorial El Sch,0,0,0,0,0,0,0,0,108,91,83,96,98,92,95,0,0,0,0,0,0,663
127045653,New Brighton Area SD,SD,Beaver,6720,New Brighton Area El Sch,0,0,0,0,0,0,0,0,121,113,87,96,100,92,0,0,0,0,0,0,0,609
127045653,New Brighton Area SD,SD,Beaver,695,New Brighton Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,104,81,102,383
127045653,New Brighton Area SD,SD,Beaver,694,New Brighton Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,99,99,0,0,0,0,298
104375302,New Castle Area SD,SD,Lawrence,8319,Harry W Lockley Early Learning Center,0,0,0,0,0,0,0,0,274,276,225,0,0,0,0,0,0,0,0,0,0,775
104375302,New Castle Area SD,SD,Lawrence,8284,New Castle JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,255,222,0,0,0,0,706
104375302,New Castle Area SD,SD,Lawrence,2704,New Castle SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,197,177,142,771
104375302,New Castle Area SD,SD,Lawrence,7164,Washington Intrmd Sch,0,0,0,0,0,0,0,0,0,0,0,233,261,220,0,0,0,0,0,0,0,714
111440001,New Day CS,CS,Huntingdon,7762,New Day CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,41,40,31,20,176
126513420,New Foundations CS,CS,Philadelphia,7649,New Foundations CS,0,0,0,0,0,0,0,0,66,75,81,84,85,84,88,85,80,252,174,169,173,"1,496"
122097604,New Hope-Solebury SD,SD,Bucks,1084,New Hope-Solebury HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,110,107,117,445
122097604,New Hope-Solebury SD,SD,Bucks,1082,New Hope-Solebury Lower El Sch,0,0,0,0,0,0,0,0,85,73,74,0,0,0,0,0,0,0,0,0,0,232
122097604,New Hope-Solebury SD,SD,Bucks,7561,New Hope-Solebury MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,118,121,0,0,0,0,323
122097604,New Hope-Solebury SD,SD,Bucks,7830,New Hope-Solebury Upper El Sch,0,0,0,0,0,0,0,0,0,0,0,104,83,90,0,0,0,0,0,0,0,277
107656303,New Kensington-Arnold SD,SD,Westmoreland,8321,Berkey Sch,0,0,0,0,0,0,0,0,0,173,121,0,0,0,0,0,0,0,0,0,0,294
107656303,New Kensington-Arnold SD,SD,Westmoreland,4466,Martin Sch,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,153
107656303,New Kensington-Arnold SD,SD,Westmoreland,8322,Roy A. Hunt El Sch,0,0,0,0,0,0,0,0,0,0,0,163,142,169,133,0,0,0,0,0,0,607
107656303,New Kensington-Arnold SD,SD,Westmoreland,8323,Valley JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,133,150,154,155,134,869
