DistrictName,SchoolName,Schl,AcademicYearId,AUN,DataElement,DisplayValue
Mechanicsburg Area SD,Shepherdstown El Sch,1711,19,115216503,Local - Personnel,10496.79
Mechanicsburg Area SD,Upper Allen El Sch,4851,19,115216503,Local - Personnel,10744.94
Shippensburg Area SD,Grace B Luhrs Univ Elem,1724,19,115218003,Local - Personnel,23.94
Shippensburg Area SD,James Burd El Sch,7925,19,115218003,Local - Personnel,10.31
Shippensburg Area SD,Nancy Grayson El Sch,7924,19,115218003,Local - Personnel,12.36
Shippensburg Area SD,Shippensburg Area MS,1729,19,115218003,Local - Personnel,6.38
Shippensburg Area SD,Shippensburg Area SHS,5221,19,115218003,Local - Personnel,5.61
Shippensburg Area SD,Shippensburg Intrm Sch,7921,19,115218003,Local - Personnel,12.53
South Middleton SD,Boiling Springs HS,6328,19,115218303,Local - Personnel,11578.26
South Middleton SD,Iron Forge El Sch,8402,19,115218303,Local - Personnel,7383.65
South Middleton SD,W.G. Rice El Sch,1730,19,115218303,Local - Personnel,8847.22
South Middleton SD,Yellow Breeches MS,7611,19,115218303,Local - Personnel,9889.7
West Shore SD,Allen MS,1741,19,115219002,Local - Personnel,7272.22
West Shore SD,Cedar Cliff HS,1732,19,115219002,Local - Personnel,7090.24
West Shore SD,Crossroads MS,7395,19,115219002,Local - Personnel,6936.41
West Shore SD,Fairview El Sch,4588,19,115219002,Local - Personnel,7982.94
West Shore SD,Fishing Creek El Sch,4583,19,115219002,Local - Personnel,6635.11
West Shore SD,Highland El Sch,1736,19,115219002,Local - Personnel,6742.71
West Shore SD,Hillside El Sch,1716,19,115219002,Local - Personnel,6056.17
West Shore SD,Lower Allen El Sch,1735,19,115219002,Local - Personnel,7554.42
West Shore SD,Newberry El Sch,4585,19,115219002,Local - Personnel,7705.33
West Shore SD,Red Land SHS,4704,19,115219002,Local - Personnel,7242.07
West Shore SD,Red Mill El Sch,7332,19,115219002,Local - Personnel,6709.12
West Shore SD,Rossmoyne El Sch,1738,19,115219002,Local - Personnel,7748.78
West Shore SD,Washington Heights El Sch,1734,19,115219002,Local - Personnel,6567.15
Central Dauphin SD,Central Dauphin East MS,1744,19,115221402,Local - Personnel,9215.21
Central Dauphin SD,Central Dauphin East SHS,1746,19,115221402,Local - Personnel,8723.89
Central Dauphin SD,Central Dauphin MS,7820,19,115221402,Local - Personnel,7840.71
Central Dauphin SD,Central Dauphin SHS,1745,19,115221402,Local - Personnel,8515.78
Central Dauphin SD,Chambers Hill El Sch,1812,19,115221402,Local - Personnel,10709
Central Dauphin SD,Lawnton El Sch,7306,19,115221402,Local - Personnel,8901.55
Central Dauphin SD,Linglestown El Sch,1777,19,115221402,Local - Personnel,7665.58
Central Dauphin SD,Linglestown MS,6783,19,115221402,Local - Personnel,8138.89
Central Dauphin SD,Middle Paxton El Sch,1791,19,115221402,Local - Personnel,9077.8
Central Dauphin SD,Mountain View El Sch,1782,19,115221402,Local - Personnel,8106.8
Central Dauphin SD,North Side El Sch,1781,19,115221402,Local - Personnel,7451
Central Dauphin SD,Paxtang El Sch,1795,19,115221402,Local - Personnel,9136.22
Central Dauphin SD,Paxtonia El Sch,1778,19,115221402,Local - Personnel,7239.36
Central Dauphin SD,Phillips El Sch,1779,19,115221402,Local - Personnel,8072.75
Central Dauphin SD,Rutherford El Sch,1811,19,115221402,Local - Personnel,7570.85
Central Dauphin SD,South Side El Sch,1780,19,115221402,Local - Personnel,6563.26
Central Dauphin SD,Swatara MS,1742,19,115221402,Local - Personnel,10056.39
Central Dauphin SD,Tri-Community El Sch,5320,19,115221402,Local - Personnel,7943.13
Central Dauphin SD,West Hanover El Sch,1817,19,115221402,Local - Personnel,10832.05
Derry Township SD,Hershey Early Childhood Ctr,7731,19,115221753,Local - Personnel,12445.96
Derry Township SD,Hershey HS,4801,19,115221753,Local - Personnel,12558.01
Derry Township SD,Hershey Intrmd El Sch,7186,19,115221753,Local - Personnel,12207.48
Derry Township SD,Hershey MS,6678,19,115221753,Local - Personnel,13951.46
Derry Township SD,Hershey Primary El Sch,1749,19,115221753,Local - Personnel,12053.67
Halifax Area SD,Enders-Fisherville El Sch,1753,19,115222504,Local - Personnel,15972.52
Halifax Area SD,Halifax Area El Sch,5038,19,115222504,Local - Personnel,12750.81
Halifax Area SD,Halifax Area HS,6330,19,115222504,Local - Personnel,16178.16
Halifax Area SD,Halifax Area MS,6331,19,115222504,Local - Personnel,15135.74
Harrisburg City SD,Foose Sch,1766,19,115222752,Local - Personnel,4409.64
Harrisburg City SD,Harrisburg HS,6333,19,115222752,Local - Personnel,5585.76
Harrisburg City SD,Marshall Math Science Academy,7901,19,115222752,Local - Personnel,2745.98
Harrisburg City SD,Rowland Academy,7623,19,115222752,Local - Personnel,4494.9
Harrisburg City SD,Scott Sch,7667,19,115222752,Local - Personnel,4788.67
Lower Dauphin SD,Conewago El Sch,1747,19,115224003,Local - Personnel,7701.23
Lower Dauphin SD,East Hanover El Sch,1752,19,115224003,Local - Personnel,7701.23
Lower Dauphin SD,Londonderry El Sch,1775,19,115224003,Local - Personnel,7701.23
Lower Dauphin SD,Lower Dauphin HS,1776,19,115224003,Local - Personnel,7701.22
Lower Dauphin SD,Lower Dauphin MS,7414,19,115224003,Local - Personnel,7701.23
Lower Dauphin SD,Nye El Sch,1774,19,115224003,Local - Personnel,7701.23
Lower Dauphin SD,Price,7844,19,115224003,Local - Personnel,7701.23
Lower Dauphin SD,South Hanover El Sch,1797,19,115224003,Local - Personnel,7701.23
Middletown Area SD,Fink El Sch,8005,19,115226003,Local - Personnel,13744.83
Middletown Area SD,Kunkel El Sch,1788,19,115226003,Local - Personnel,9487.97
Middletown Area SD,Middletown Area HS,1790,19,115226003,Local - Personnel,14064.46
Middletown Area SD,Middletown Area MS,1785,19,115226003,Local - Personnel,11911.52
Middletown Area SD,Robert Reid El Sch,7756,19,115226003,Local - Personnel,10781.63
Millersburg Area SD,Lenkerville El Sch,1793,19,115226103,Local - Personnel,12824.38
Millersburg Area SD,Millersburg Area MS,6682,19,115226103,Local - Personnel,12824.38
Millersburg Area SD,Millersburg Area SHS,1794,19,115226103,Local - Personnel,13028.03
Steelton-Highspire SD,Steelton-Highspire El Sch,1799,19,115228003,Local - Personnel,3631.18
Steelton-Highspire SD,Steelton-Highspire HS,1801,19,115228003,Local - Personnel,5582.15
Susquehanna Township SD,Sara Lindemuth El Sch,4945,19,115228303,Local - Personnel,8716.24
Susquehanna Township SD,Susquehanna Twp HS,1806,19,115228303,Local - Personnel,7749.12
Susquehanna Township SD,Susquehanna Twp MS,1805,19,115228303,Local - Personnel,11439.28
Susquehanna Township SD,Thomas W Holtzman Jr  El Sch,1802,19,115228303,Local - Personnel,16782.34
Upper Dauphin Area SD,Upper Dauphin Area El Sch,7263,19,115229003,Local - Personnel,11332.96
Upper Dauphin Area SD,Upper Dauphin Area HS,6340,19,115229003,Local - Personnel,13985.54
Upper Dauphin Area SD,Upper Dauphin Area MS,6339,19,115229003,Local - Personnel,11245.7
Greenwood SD,Greenwood El Sch,7062,19,115503004,Local - Personnel,5936.39
Greenwood SD,Greenwood HS,6341,19,115503004,Local - Personnel,6575.31
Greenwood SD,Greenwood MS,7468,19,115503004,Local - Personnel,6488.41
Newport SD,Newport El Sch,5260,19,115504003,Local - Personnel,12477.15
Newport SD,Newport HS,7930,19,115504003,Local - Personnel,12711.81
Newport SD,Newport MS,7931,19,115504003,Local - Personnel,12537.45
Susquenita SD,Susquenita El Sch,6608,19,115506003,Local - Personnel,5140.35
Susquenita SD,Susquenita HS,3589,19,115506003,Local - Personnel,7922.74
Susquenita SD,Susquenita MS,7367,19,115506003,Local - Personnel,5592.01
West Perry SD,Blain El Sch,6344,19,115508003,Local - Personnel,5721.79
West Perry SD,Carroll El Sch,3594,19,115508003,Local - Personnel,6464.4
West Perry SD,New Bloomfield El Sch,4920,19,115508003,Local - Personnel,5128.99
West Perry SD,West Perry MS,3597,19,115508003,Local - Personnel,5343.77
West Perry SD,West Perry SHS,3596,19,115508003,Local - Personnel,5286.16
Northern York County SD,Dillsburg El Sch,4579,19,115674603,Local - Personnel,6211.15
Northern York County SD,Northern El Sch,4581,19,115674603,Local - Personnel,7439.45
Northern York County SD,Northern HS,6345,19,115674603,Local - Personnel,7448.39
Northern York County SD,Northern MS,6346,19,115674603,Local - Personnel,6543.46
Northern York County SD,South Mountain El Sch,7572,19,115674603,Local - Personnel,6224.1
Northern York County SD,Wellsville Campus,4580,19,115674603,Local - Personnel,8556.2
Benton Area SD,Appleman El Sch,1594,19,116191004,Local - Personnel,14050.51
Berwick Area SD,Berwick Area HS,1605,19,116191103,Local - Personnel,13086.49
Berwick Area SD,Berwick Area MS,6808,19,116191103,Local - Personnel,10691.33
Berwick Area SD,Nescopeck El Sch,6349,19,116191103,Local - Personnel,14546.45
Berwick Area SD,Salem El Sch,1597,19,116191103,Local - Personnel,9903.33
Bloomsburg Area SD,Beaver-Main El Sch,1610,19,116191203,Local - Personnel,6718.16
Bloomsburg Area SD,Bloomsburg Area HS,1612,19,116191203,Local - Personnel,7548.49
Bloomsburg Area SD,Bloomsburg Area MS,1611,19,116191203,Local - Personnel,4228.88
Bloomsburg Area SD,Memorial El Sch,1606,19,116191203,Local - Personnel,4073.73
Bloomsburg Area SD,W W Evans Memorial El Sch,1608,19,116191203,Local - Personnel,5040.86
Central Columbia SD,Central Columbia El Sch,7201,19,116191503,Local - Personnel,6195.92
Central Columbia SD,Central Columbia MS,5390,19,116191503,Local - Personnel,5622.62
Central Columbia SD,Central Columbia SHS,1619,19,116191503,Local - Personnel,7959.61
Millville Area SD,Millville Area El Sch,7064,19,116195004,Local - Personnel,7395.88
Millville Area SD,Millville Area JSHS,1623,19,116195004,Local - Personnel,5441.2
Southern Columbia Area SD,Hartman El Ctr,6900,19,116197503,Local - Personnel,10585.8
Southern Columbia Area SD,Southern Columbia HS,1627,19,116197503,Local - Personnel,10874.54
Southern Columbia Area SD,Southern Columbia MS,7668,19,116197503,Local - Personnel,10243.29
Danville Area SD,Danville Area MS,3424,19,116471803,Local - Personnel,7950.77
Danville Area SD,Danville Area SHS,3425,19,116471803,Local - Personnel,7910.5
Danville Area SD,Liberty-Valley El Sch,4833,19,116471803,Local - Personnel,7658.8
Line Mountain SD,Line Mountain HS,3532,19,116493503,Local - Personnel,4088.54
Line Mountain SD,Line Mountain El Sch,6786,19,116493503,Local - Personnel,6313.95
Milton Area SD,James F Baugher El Sch,5353,19,116495003,Local - Personnel,4339.82
Milton Area SD,Milton Area MS,6863,19,116495003,Local - Personnel,5881.87
Milton Area SD,Milton HS,3541,19,116495003,Local - Personnel,6933.52
Milton Area SD,Montandon El Sch,7034,19,116495003,Local - Personnel,5375.91
Milton Area SD,White Deer El Sch,3537,19,116495003,Local - Personnel,4693.89
Mount Carmel Area SD,Mount Carmel Area El Sch,7498,19,116495103,Local - Personnel,2472.45
Mount Carmel Area SD,Mount Carmel Area HS,6936,19,116495103,Local - Personnel,3496.03
Shamokin Area SD,Shamokin Area El Sch,7009,19,116496503,Local - Personnel,2271.63
Shamokin Area SD,Shamokin Area HS,7893,19,116496503,Local - Personnel,3542.53
Shamokin Area SD,Shamokin Area MS,7892,19,116496503,Local - Personnel,1800.42
Shikellamy SD,Chief Shikellamy Sch,7741,19,116496603,Local - Personnel,5518.17
Shikellamy SD,Grace S Beck Sch,6357,19,116496603,Local - Personnel,5436.19
Shikellamy SD,Oaklyn Sch,3567,19,116496603,Local - Personnel,5366.88
Shikellamy SD,Priestley Sch,3549,19,116496603,Local - Personnel,4473.32
Shikellamy SD,Shikellamy HS,3569,19,116496603,Local - Personnel,6003.18
Warrior Run SD,Warrior Run HS,5103,19,116498003,Local - Personnel,5287.29
Warrior Run SD,Warrior Run MS,3575,19,116498003,Local - Personnel,5091.79
Midd-West SD,Middleburg El Sch,3961,19,116555003,Local - Personnel,7166.02
Midd-West SD,Midd-West MS,7799,19,116555003,Local - Personnel,6433.12
Midd-West SD,Midd-West HS,3962,19,116555003,Local - Personnel,8264.88
Selinsgrove Area SD,Selinsgrove Area HS,3969,19,116557103,Local - Personnel,7967.9
Selinsgrove Area SD,Selinsgrove Area MS,6817,19,116557103,Local - Personnel,6777.31
Selinsgrove Area SD,Selinsgrove Area El Sch,3968,19,116557103,Local - Personnel,7003.82
Selinsgrove Area SD,Selinsgrove Intrmd Sch,7507,19,116557103,Local - Personnel,7604.85
Lewisburg Area SD,Donald H Eichhorn MS,4665,19,116604003,Local - Personnel,9109.07
Lewisburg Area SD,Kelly El Sch,4084,19,116604003,Local - Personnel,8967.45
Lewisburg Area SD,Lewisburg HS,4085,19,116604003,Local - Personnel,9290.36
Lewisburg Area SD,Linntown El Sch,4081,19,116604003,Local - Personnel,10059.06
Mifflinburg Area SD,Mifflinburg Area Intrmd Sch,7863,19,116605003,Local - Personnel,8263.03
Mifflinburg Area SD,Mifflinburg Area MS,6809,19,116605003,Local - Personnel,9553.38
Mifflinburg Area SD,Mifflinburg Area SHS,4091,19,116605003,Local - Personnel,8154.68
Mifflinburg Area SD,Mifflinburg El Sch,6360,19,116605003,Local - Personnel,7495.74
Athens Area SD,Athens Area HS,958,19,117080503,Local - Personnel,5022.43
Athens Area SD,Audrielle Lynch-Ellen Bustin El Sch,4918,19,117080503,Local - Personnel,4462.35
Canton Area SD,Canton Area El Sch,5303,19,117081003,Local - Personnel,3622.53
Canton Area SD,Canton JSHS,988,19,117081003,Local - Personnel,3847.67
Northeast Bradford SD,Northeast Bradford El Sch,5209,19,117083004,Local - Personnel,4109.04
Northeast Bradford SD,Northeast Bradford JSHS,964,19,117083004,Local - Personnel,5131.41
Sayre Area SD,Sayre Area HS,965,19,117086003,Local - Personnel,4811.54
Sayre Area SD,Snyder El Sch,6713,19,117086003,Local - Personnel,4152.53
Towanda Area SD,Morrow El Sch,4811,19,117086503,Local - Personnel,4970.44
Towanda Area SD,Towanda Area El Sch,7862,19,117086503,Local - Personnel,5069.94
Towanda Area SD,Towanda Area JSHS,5208,19,117086503,Local - Personnel,6821.56
Troy Area SD,Troy Area JSHS,1000,19,117086653,Local - Personnel,4593.14
Troy Area SD,W R Croman Primary Sch,996,19,117086653,Local - Personnel,3911.97
Wyalusing Area SD,Wyalusing Valley JSHS,1005,19,117089003,Local - Personnel,5124.09
East Lycoming SD,Carl G Renn El Sch,3021,19,117412003,Local - Personnel,4878.18
East Lycoming SD,George A Ferrell El Sch,3018,19,117412003,Local - Personnel,4280.43
East Lycoming SD,Hughesville JSHS,6364,19,117412003,Local - Personnel,5343.36
East Lycoming SD,Joseph C Ashkar El Sch,3019,19,117412003,Local - Personnel,4219.63
Jersey Shore Area SD,Avis El Sch,3031,19,117414003,Local - Personnel,5474.24
Jersey Shore Area SD,Jersey Shore Area El Sch,5243,19,117414003,Local - Personnel,5203.92
Jersey Shore Area SD,Jersey Shore Area SHS,3034,19,117414003,Local - Personnel,5277.4
Jersey Shore Area SD,Jersey Shore MS,3033,19,117414003,Local - Personnel,5286.67
Jersey Shore Area SD,Salladasburg El Sch,5060,19,117414003,Local - Personnel,5262.9
Loyalsock Township SD,Donald E. Schick Sch,3036,19,117414203,Local - Personnel,5181.44
Loyalsock Township SD,Loyalsock Twp MS,3037,19,117414203,Local - Personnel,6671.84
Loyalsock Township SD,Loyalsock Twp SHS,4828,19,117414203,Local - Personnel,6532.44
Montgomery Area SD,Montgomery El Sch,3039,19,117415004,Local - Personnel,5197.56
Montgomery Area SD,Montgomery JSHS,3040,19,117415004,Local - Personnel,6393.68
Montoursville Area SD,C E McCall MS,5343,19,117415103,Local - Personnel,4980.59
Montoursville Area SD,Loyalsock Valley El Sch,3044,19,117415103,Local - Personnel,5838.42
Montoursville Area SD,Lyter El Sch,3042,19,117415103,Local - Personnel,5059.44
Montoursville Area SD,Montoursville Area SHS,3045,19,117415103,Local - Personnel,6653.18
Muncy SD,Muncy JSHS,3048,19,117415303,Local - Personnel,7047.35
Muncy SD,Ward L Myers El Sch,3047,19,117415303,Local - Personnel,5280.3
South Williamsport Area SD,Central El Sch,3054,19,117416103,Local - Personnel,8.5
South Williamsport Area SD,Rommelt El Sch,7719,19,117416103,Local - Personnel,21.31
South Williamsport Area SD,South Williamsport Area JSHS,3056,19,117416103,Local - Personnel,9.89
Williamsport Area SD,Cochran Primary Sch,3057,19,117417202,Local - Personnel,4727.45
Williamsport Area SD,Curtin Intrmd Sch,3073,19,117417202,Local - Personnel,5543.2
Williamsport Area SD,Hepburn-Lycoming Primary Sch,6367,19,117417202,Local - Personnel,5183.03
Williamsport Area SD,Jackson Primary Sch,3058,19,117417202,Local - Personnel,4742.37
Williamsport Area SD,Lycoming Valley Intrmd Sch,6861,19,117417202,Local - Personnel,4782.73
Williamsport Area SD,Stevens Primary Sch,7061,19,117417202,Local - Personnel,5294.19
Williamsport Area SD,Williamsport Area SHS,6368,19,117417202,Local - Personnel,6185.43
Northern Tioga SD,Clark Wood El Sch,6371,19,117596003,Local - Personnel,5101.93
Northern Tioga SD,Cowanesque Valley JSHS,4058,19,117596003,Local - Personnel,4646.13
Northern Tioga SD,Russell B Walter El Sch,4060,19,117596003,Local - Personnel,3100.75
Northern Tioga SD,Westfield Area El Sch,4057,19,117596003,Local - Personnel,3863.13
Northern Tioga SD,Williamson SHS,6373,19,117596003,Local - Personnel,4780
Southern Tioga SD,Blossburg El Sch,4070,19,117597003,Local - Personnel,5076.92
Southern Tioga SD,Liberty El Sch,4062,19,117597003,Local - Personnel,5125.75
Southern Tioga SD,North Penn-Liberty JSHS,4064,19,117597003,Local - Personnel,6002.72
Southern Tioga SD,North Penn-Mansfield JSHS,4068,19,117597003,Local - Personnel,5013.93
Southern Tioga SD,Warren L Miller El Sch,4839,19,117597003,Local - Personnel,5216.18
Wellsboro Area SD,Charlotte Lappla El Sch,4075,19,117598503,Local - Personnel,6809.81
Wellsboro Area SD,Don Gill El Sch,5095,19,117598503,Local - Personnel,5403.79
Wellsboro Area SD,Rock L Butler MS,4079,19,117598503,Local - Personnel,6272.99
Wellsboro Area SD,Wellsboro Area HS,4080,19,117598503,Local - Personnel,6734.36
Crestwood SD,Fairview El Sch,2858,19,118401403,Local - Personnel,5901.65
Crestwood SD,Rice El Sch,5341,19,118401403,Local - Personnel,5646.03
Dallas SD,Dallas El Sch,2868,19,118401603,Local - Personnel,308.17
Dallas SD,Dallas MS,5150,19,118401603,Local - Personnel,0
Dallas SD,Dallas SHS,2869,19,118401603,Local - Personnel,0
Dallas SD,Wycallis El Sch,7596,19,118401603,Local - Personnel,155.05
Greater Nanticoke Area SD,GNA El Ctr,7768,19,118402603,Local - Personnel,2559.29
Greater Nanticoke Area SD,Greater Nanticoke Area SHS,5242,19,118402603,Local - Personnel,3406.05
Hanover Area SD,Hanover Area JSHS,2891,19,118403003,Local - Personnel,5898.47
Hanover Area SD,Hanover Area Memorial El Sch,7007,19,118403003,Local - Personnel,4807.12
Hanover Area SD,Lee Park El Sch,2888,19,118403003,Local - Personnel,5855.06
Hazleton Area SD,Arthur Street El Sch,7937,19,118403302,Local - Personnel,3258.98
Hazleton Area SD,Drums El/MS,7661,19,118403302,Local - Personnel,3943.85
Hazleton Area SD,Freeland El/MS,6718,19,118403302,Local - Personnel,3362.7
Hazleton Area SD,Hazleton Area HS,7348,19,118403302,Local - Personnel,4569.62
Hazleton Area SD,Hazleton El/MS,7936,19,118403302,Local - Personnel,3933.61
Hazleton Area SD,Heights Terrace El/MS,6930,19,118403302,Local - Personnel,3050.4
Hazleton Area SD,Valley El/MS,7340,19,118403302,Local - Personnel,4010.25
Hazleton Area SD,West Hazleton El/MS,7569,19,118403302,Local - Personnel,3330.29
Lake-Lehman SD,Lake-Lehman JSHS,2924,19,118403903,Local - Personnel,6800.93
Lake-Lehman SD,Lake-Noxen El Sch,7060,19,118403903,Local - Personnel,8156.72
Lake-Lehman SD,Lehman-Jackson El Sch,2922,19,118403903,Local - Personnel,7169.7
Lake-Lehman SD,Ross El Sch,2920,19,118403903,Local - Personnel,9134.42
Northwest Area SD,Northwest Area Intermediate Sch,2955,19,118406003,Local - Personnel,4686.48
Northwest Area SD,Northwest Area Primary Sch,2956,19,118406003,Local - Personnel,4755.37
Northwest Area SD,Northwest Area HS,2958,19,118406003,Local - Personnel,4650.38
Pittston Area SD,Pittston Area MS,6385,19,118406602,Local - Personnel,5712.16
Pittston Area SD,Pittston Area Pri Ctr,7730,19,118406602,Local - Personnel,6180.23
Pittston Area SD,Pittston Area SHS,5058,19,118406602,Local - Personnel,7939.58
Pittston Area SD,Pittston City Intrmd Ctr,6622,19,118406602,Local - Personnel,6280.4
Wilkes-Barre Area SD,Daniel J Flood El Sch,5152,19,118408852,Local - Personnel,5346.56
Wilkes-Barre Area SD,Dodson El Sch,2995,19,118408852,Local - Personnel,3494.85
Wilkes-Barre Area SD,Dr David W Kistler El Sch,6924,19,118408852,Local - Personnel,3578.98
Wilkes-Barre Area SD,Elmer L Meyers JSHS,3009,19,118408852,Local - Personnel,5758.93
Wilkes-Barre Area SD,G A R Memorial JSHS,3008,19,118408852,Local - Personnel,5035.93
Wilkes-Barre Area SD,Heights/Murray El Sch,6923,19,118408852,Local - Personnel,3724.09
Wilkes-Barre Area SD,James M Coughlin JSHS,3007,19,118408852,Local - Personnel,5975.39
Wilkes-Barre Area SD,Solomon/Plains El Sch,7492,19,118408852,Local - Personnel,2871.5
Wilkes-Barre Area SD,Solomon/Plains JHS,7497,19,118408852,Local - Personnel,5071.9
Wyoming Area SD,Wyoming Area Kindergarten Ctr,2875,19,118409203,Local - Personnel,6695.62
Wyoming Area SD,Wyoming Area Intermediate Ctr,7273,19,118409203,Local - Personnel,5684.78
Wyoming Area SD,Wyoming Area Primary Ctr,2874,19,118409203,Local - Personnel,6069.57
Wyoming Area SD,Wyoming Area Sec Ctr,6390,19,118409203,Local - Personnel,6427.43
Wyoming Valley West SD,Chester Street El Sch,6392,19,118409302,Local - Personnel,6109.67
Wyoming Valley West SD,Dana El Ctr,2878,19,118409302,Local - Personnel,6215.54
Wyoming Valley West SD,Schuyler Avenue El Sch,2917,19,118409302,Local - Personnel,6227.8
Wyoming Valley West SD,Third Avenue El Sch,2918,19,118409302,Local - Personnel,6269.42
Wyoming Valley West SD,Wyoming Valley West MS,6986,19,118409302,Local - Personnel,6030.08
Wyoming Valley West SD,Wyoming Valley West SHS,6391,19,118409302,Local - Personnel,6133.99
Tunkhannock Area SD,Tunkhannock HS,5271,19,118667503,Local - Personnel,6715.38
Abington Heights SD,Abington Heights HS,5091,19,119350303,Local - Personnel,7125.69
Abington Heights SD,Abington Heights MS,6839,19,119350303,Local - Personnel,7036.48
Abington Heights SD,Clarks Summit El Sch,7570,19,119350303,Local - Personnel,7143.61
Abington Heights SD,Newton-Ransom Sch,2407,19,119350303,Local - Personnel,7101.27
Abington Heights SD,South Abington Sch,6398,19,119350303,Local - Personnel,6944.05
Abington Heights SD,Waverly Sch,2402,19,119350303,Local - Personnel,6972.79
Carbondale Area SD,Carbondale Area JSHS,2420,19,119351303,Local - Personnel,4416.79
Carbondale Area SD,Carbondale El Sch,7457,19,119351303,Local - Personnel,4404.59
Dunmore SD,Dunmore El Ctr,6591,19,119352203,Local - Personnel,5703.71
Lakeland SD,Lakeland El Sch - Scott Campus,6403,19,119354603,Local - Personnel,4965.93
Lakeland SD,Lakeland JSHS,6404,19,119354603,Local - Personnel,5718.13
Lakeland SD,Lakeland El Sch - Mayfield Campus,7146,19,119354603,Local - Personnel,6503.46
Mid Valley SD,Mid Valley El Ctr,2423,19,119355503,Local - Personnel,5760.36
North Pocono SD,Jefferson El Sch,8097,19,119356503,Local - Personnel,7595.31
North Pocono SD,Moscow El Sch,8098,19,119356503,Local - Personnel,7430.04
North Pocono SD,North Pocono HS,2446,19,119356503,Local - Personnel,7626.03
North Pocono SD,North Pocono Intmd Sch,8099,19,119356503,Local - Personnel,7544.82
North Pocono SD,North Pocono MS,5233,19,119356503,Local - Personnel,8179.93
Old Forge SD,Old Forge El Sch,2448,19,119356603,Local - Personnel,0
Old Forge SD,Old Forge JSHS,2449,19,119356603,Local - Personnel,0
Riverside SD,Riverside El Sch East,5093,19,119357003,Local - Personnel,10311.8
Riverside SD,Riverside El Sch West,6748,19,119357003,Local - Personnel,10733.41
Riverside SD,Riverside JSHS,2496,19,119357003,Local - Personnel,10387.15
Scranton SD,Charles Sumner #18,5149,19,119357402,Local - Personnel,4539.25
Scranton SD,Frances Willard #32,2474,19,119357402,Local - Personnel,4786.67
Scranton SD,George Bancroft #34,2476,19,119357402,Local - Personnel,6198.11
Scranton SD,John Adams #4,2455,19,119357402,Local - Personnel,4360.64
Scranton SD,John F. Kennedy #7,4736,19,119357402,Local - Personnel,4677.13
Scranton SD,John G Whittier #2,4858,19,119357402,Local - Personnel,4699.23
Scranton SD,Isaac Tripp El Sch,2481,19,119357402,Local - Personnel,5254.84
Scranton SD,McNichols Plaza,6970,19,119357402,Local - Personnel,4833.3
Scranton SD,Neil Armstrong #40,5232,19,119357402,Local - Personnel,4373.93
Scranton SD,Northeast Intrmd Sch,7700,19,119357402,Local - Personnel,5190.35
Scranton SD,Robert Morris #27,4952,19,119357402,Local - Personnel,5621.27
Scranton SD,Scranton HS,6413,19,119357402,Local - Personnel,5359.73
Scranton SD,South Scranton Intrmd Sch,2487,19,119357402,Local - Personnel,5379.07
Scranton SD,West Scranton HS,2489,19,119357402,Local - Personnel,5829.02
Scranton SD,West Scranton Intrmd Sch,6791,19,119357402,Local - Personnel,4720.9
Scranton SD,William Prescott #38,4857,19,119357402,Local - Personnel,4571.7
Valley View SD,Valley View El Ctr,6776,19,119358403,Local - Personnel,2361.77
Valley View SD,Valley View HS,6775,19,119358403,Local - Personnel,5815.93
Valley View SD,Valley View Intrmd Sch,7487,19,119358403,Local - Personnel,2214.28
Valley View SD,Valley View MS,7283,19,119358403,Local - Personnel,5912.63
Blue Ridge SD,Blue Ridge El Sch,6891,19,119581003,Local - Personnel,5493.51
Blue Ridge SD,Blue Ridge HS,4034,19,119581003,Local - Personnel,5397.34
Blue Ridge SD,Blue Ridge MS,7400,19,119581003,Local - Personnel,5283.89
Elk Lake SD,Elk Lake El Sch,6417,19,119582503,Local - Personnel,12260
Elk Lake SD,Elk Lake JSHS,6418,19,119582503,Local - Personnel,14889.67
Forest City Regional SD,Forest City Regional El Sch,6420,19,119583003,Local - Personnel,6617.91
Forest City Regional SD,Forest City Regional HS,6419,19,119583003,Local - Personnel,6963
Montrose Area SD,Choconut Valley El Sch,5354,19,119584503,Local - Personnel,6001.85
Montrose Area SD,Lathrop Street El Sch,6421,19,119584503,Local - Personnel,5283.05
Montrose Area SD,Montrose Area JSHS,4044,19,119584503,Local - Personnel,7976.02
Mountain View SD,Mountain View El Sch,7339,19,119584603,Local - Personnel,0
Mountain View SD,Mountain View JSHS,4049,19,119584603,Local - Personnel,0
Susquehanna Community SD,Susquehanna Community El Sch,6885,19,119586503,Local - Personnel,15948.91
Susquehanna Community SD,Susquehanna Community JSHS,4054,19,119586503,Local - Personnel,18165.51
Wallenpaupack Area SD,Wallenpaupack Area HS,4310,19,119648303,Local - Personnel,14737.58
Wallenpaupack Area SD,Wallenpaupack Area MS,6956,19,119648303,Local - Personnel,13592.49
Wallenpaupack Area SD,Wallenpaupack North Intrmd Sch,7169,19,119648303,Local - Personnel,12600.97
Wallenpaupack Area SD,Wallenpaupack Pri Sch,7417,19,119648303,Local - Personnel,12602.05
Wallenpaupack Area SD,Wallenpaupack South El Sch,4305,19,119648303,Local - Personnel,12604.88
Wayne Highlands SD,Damascus Area Sch,6424,19,119648703,Local - Personnel,11455.58
Wayne Highlands SD,Honesdale HS,4295,19,119648703,Local - Personnel,10500.35
